id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
TENDER-001,恰似我的温柔,《恰似我的温柔》题辞,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/《恰似我的温柔》题辞.txt,3,3,轻士善骂,典故,《汉书》评语,题辞中以古人评语自况，词组可独立检索。,
TENDER-002,恰似我的温柔,《恰似我的温柔》题辞,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/《恰似我的温柔》题辞.txt,3,3,千古独步,成语,成语化评语,题辞中的独特评语。,
TENDER-003,恰似我的温柔,001.一千五百余位学人及教授花名榜,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/001.一千五百余位学人及教授花名榜.txt,25,25,春秋笔法,成语,典故,史家书法典故。,
TENDER-004,恰似我的温柔,001.一千五百余位学人及教授花名榜,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/001.一千五百余位学人及教授花名榜.txt,43,43,化身博士,文学典故,Robert Louis Stevenson《Dr. Jekyll and Mr. Hyde》,小说名形成的常用典故。,
TENDER-005,恰似我的温柔,002.台湾第一不要脸,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/002.台湾第一不要脸.txt,5,5,有奶就是娘,俗语,俗语,民间俗语。,
TENDER-006,恰似我的温柔,002.台湾第一不要脸,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/002.台湾第一不要脸.txt,23,23,前不见古人，后不见来者,诗句,陈子昂《登幽州台歌》,唐诗名句。,
TENDER-007,恰似我的温柔,002.台湾第一不要脸,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/002.台湾第一不要脸.txt,23,23,浪子回头,成语,成语,独立成语。,
TENDER-008,恰似我的温柔,003.三角马屁学,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/003.三角马屁学.txt,7,7,曲学阿世,成语,古典成语,以学问迎合世俗的成语。,
TENDER-009,恰似我的温柔,003.三角马屁学,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/003.三角马屁学.txt,33,33,刀切豆腐，面面俱光,俗语,俗语,处处讨好的俗语。,
TENDER-010,恰似我的温柔,004.假冒公正的人，拆穿他！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/004.假冒公正的人，拆穿他！.txt,3,3,对别的家伙说来，是‘乒乓’；对我说来，只是‘乒’而已。,格言,漫画台词,乒乓漫画中的自嘲式台词。,
TENDER-011,恰似我的温柔,004.假冒公正的人，拆穿他！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/004.假冒公正的人，拆穿他！.txt,3,3,It may be “PING PONG” for some folks …… but it's only “ping” to me.,格言,漫画台词,源文所录英文台词。,
TENDER-012,恰似我的温柔,004.假冒公正的人，拆穿他！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/004.假冒公正的人，拆穿他！.txt,5,5,有眼不识泰山,俗语,俗语,独立俗语。,
TENDER-013,恰似我的温柔,004.假冒公正的人，拆穿他！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/004.假冒公正的人，拆穿他！.txt,5,5,我这一拳多值钱啊！怎么可以用来打这些小子们。,格言,乔·路易斯轶事,拳王轶事中的自重之语。,
TENDER-014,恰似我的温柔,004.假冒公正的人，拆穿他！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/004.假冒公正的人，拆穿他！.txt,9,9,风骨嶙峋,成语,成语化评语,独立评语。,
TENDER-015,恰似我的温柔,005.怪哉！所谓集体退党,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/005.怪哉！所谓集体退党.txt,7,7,比拟不伦,成语,古典语汇,比喻不当的成语化短语。,
TENDER-016,恰似我的温柔,005.怪哉！所谓集体退党,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/005.怪哉！所谓集体退党.txt,7,7,内举不避,格言,古典语汇,用人不避亲的古典化短句。,
TENDER-017,恰似我的温柔,009.签名并发症,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/009.签名并发症.txt,3,3,独与天地精神往来,古文,庄子语汇,庄子式精神境界语。,
TENDER-018,恰似我的温柔,009.签名并发症,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/009.签名并发症.txt,5,5,不足为训,成语,成语,独立成语。,
TENDER-019,恰似我的温柔,009.签名并发症,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/009.签名并发症.txt,11,11,善与人同,格言,古典语汇,与人为善的古典短语。,
TENDER-020,恰似我的温柔,010.前倨后恭与前恭后倨,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/010.前倨后恭与前恭后倨.txt,3,3,何前倨而后恭也？,古文,《战国策》苏秦故事,苏秦故事名句。,
TENDER-021,恰似我的温柔,010.前倨后恭与前恭后倨,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/010.前倨后恭与前恭后倨.txt,3,3,前倨后恭,成语,成语,独立成语。,
TENDER-022,恰似我的温柔,010.前倨后恭与前恭后倨,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/010.前倨后恭与前恭后倨.txt,11,11,前恭后倨,成语,李敖反用,反转成语形成的短语。,
TENDER-023,恰似我的温柔,010.前倨后恭与前恭后倨,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/010.前倨后恭与前恭后倨.txt,3,3,势利眼,俗语,俗语,独立俗语。,
TENDER-024,恰似我的温柔,012.色厉内荏的，挺身而出？,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/012.色厉内荏的，挺身而出？.txt,1,1,色厉内荏,成语,成语,题名中的独立成语。,
TENDER-025,恰似我的温柔,013.越澄越不清,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/013.越澄越不清.txt,7,7,一蟹不如一蟹,俗语,俗语,民间俗语。,
TENDER-026,恰似我的温柔,013.越澄越不清,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/004.恰似我的温柔/013.越澄越不清.txt,7,7,没吃过猪肉，还看过猪走路,俗语,俗语,民间俗语。,
