id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LA73LS-001,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,205,205,周之兴也，鸑鷟鸣于岐山,古书引文,《国语》,由张鸣岐名字引出《国语》古句。,
LA73LS-002,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,259,259,秦起长城，竟海为关，荼毒生灵，万里朱殷,古文引句,李华《吊古战场文》,讨论古代边战时引用《吊古战场文》中的秦长城句。,
LA73LS-003,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,259,259,汉击匈奴，虽得阴山，枕骸遍野，功不补患,古文引句,李华《吊古战场文》,同段继续引用《吊古战场文》中的汉击匈奴句。,
LA73LS-004,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,289,289,君之视臣如手足，则臣视君如腹心；君之视臣如犬马，则臣视君如国人（路人）；君之视臣如土芥，则臣视君如寇仇。,孟子名句,《孟子》,借孟子君臣相待之说说明古典尺度。,古典引文，非现代政治语录。
LA73LS-005,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,297,297,闻诛一夫纣矣，未闻弑君也。,孟子名句,《孟子》,讨论暴君放伐时引用孟子句。,古典引文，非现代政治语录。
LA73LS-006,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,297,297,如欲平治天下，当今之世，舍我其谁哉,孟子名句,《孟子》,继续引用孟子自任天下的名句。,
LA73LS-007,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,441,441,桀犬吠尧，各为其主,成语典故,传统成语,人物自况时引用忠于其主的成语。,
LA73LS-008,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,441,441,时光容易把人抛,词句,蒋捷《一剪梅·舟过吴江》语意,感叹岁月流逝时引用古典词句。,
LA73LS-009,第73烈士,第一部——1949（黄花岗38年后）,002.第一部——1949（黄花岗38年后）.txt,441,441,人生七十古来稀,唐诗名句,杜甫《曲江》,以杜甫句感叹年老来日无多。,
LA73LS-010,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,9,9,慎终追远,儒家成语,《论语》相关语,说明牌位与祖先崇拜时引用儒家传统语。,校对补入；只取成语本身，不取政治建筑论述。
LA73LS-011,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,249,249,时有落花随我行,诗句,书中称林文/林时塽诗句,以七字诗句引出林文与林觉民、意映之间的故事索隐。,
LA73LS-012,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,461,463,知其不可而为之,孔子名句,《论语》相关语意,讨论明知不可仍然行动的古典精神。,
LA73LS-013,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,481,481,诗无达诂,诗论成语,中国传统诗学说法,解释诗词没有固定唯一解释时引用。,
LA73LS-014,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,623,625,"无心雕作木居士，
便有无穷求福人。",唐诗句,韩愈诗句,以韩愈两句说明人生寄托与木佛崇拜。,
LA73LS-015,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,629,631,"群籁虽参差，
适我无非新。",古诗句,王羲之诗句,以王羲之两句说明个人寄托的自适。,
LA73LS-016,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,645,645,为而不有,老子名句,《老子》,概括行动之后不据为己有的古典教训。,
LA73LS-017,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,605,605,告朔饩羊,成语典故,《论语》相关典故,解释纪念仪式流于形式时引用古礼典故。,校对补入；只取古典成语，不取纪念政治语境。
LA73LS-018,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,793,793,放下屠刀、立地成佛,佛教俗谚,佛教俗语,谈刽子手信佛时引用成佛俗谚。,
LA73LS-019,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,811,813,"甲夜观书支日通奏
月灵诞庆云祉开祥",联语,郑孝胥书联,观赏字画时列出郑孝胥对联。,只收联语文本；后文政治评价不入。
LA73LS-020,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,837,839,"疎灯黯淡望城郭
一棹仓皇怨别离",诗句联语,林文诗句，莫纪彭书联,展开黄花岗索隐时展示林文诗句形成的联语。,烈士纪念语境，保留其诗句/联语形态。
LA73LS-021,第73烈士,第二部——1961（黄花岗50年后）,003.第二部——1961（黄花岗50年后）.txt,921,923,"砥节砺行直道正为
畏荣好古薄身厚志",联语,郭有道碑语、李文甫遗墨八字，朱执信集成语,莫纪彭所藏十六言楹联。,虽在黄花岗纪念语境中，文本为古典道德联语。
LA73LS-022,第73烈士,第三部——1963（黄花岗52年后）,004.第三部——1963（黄花岗52年后）.txt,41,55,"如有天孙锦，
愿为君铺地。
镶金复镶银，
明暗日夜继。
家贫锦难求，
唯有以梦替。
践履慎轻置，
吾梦不堪碎！",译诗,李敖译 W. B. Yeats《He Wishes for the Cloths of Heaven》,林光烈在军中朗诵叶慈诗的中文译文。,
LA73LS-023,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,79,79,暮投石壕村，有吏夜捉人,唐诗名句,杜甫《石壕吏》,谈古代拉夫时引用杜甫诗句。,
LA73LS-024,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,147,147,求仁得仁,儒家成语,《论语》相关成语,形容李师科按自身价值承担后果。,
LA73LS-025,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,147,147,盗亦有道,成语典故,《庄子·胠箧》相关成语,评价李师科抢劫案中的道德分寸时引用。,
LA73LS-026,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,149,149,哀矜勿喜,古典成语,《论语》相关语意,批评告密论调时引用古典刑狱态度。,
LA73LS-027,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,177,177,民不畏死，奈何以死惧之？,老子名句,《老子》,讨论不怕死者无法以死刑威吓时引用老子。,
LA73LS-028,第73烈士,第四部——1982（黄花岗71年后）,005.第四部——1982（黄花岗71年后）.txt,181,181,做完了比他做过的更好的事，即将走向比他知道的更好的地方,文学译意,Charles Dickens《A Tale of Two Cities》Sidney Carton 临刑语,以《双城记》卡尔登临刑语意类比李师科。,
LA73LS-029,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,13,13,虽忠不烈，视死如归,古人语,古人语，后文系于《李陵答苏武书》,用古语说明忠与烈未必合一。,
LA73LS-030,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,21,21,佩虎符、坐皋比,典故成语,传统典故,写将军墓声势时引用古典化成语。,
LA73LS-031,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,21,21,其犹龙乎？,孔子评老子典故,《史记·老子韩非列传》相关典故,以孔子惊讶老子的典故形容人物气象。,
LA73LS-032,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,21,21,之死靡它,诗经成语,《诗经》相关成语,形容始终不改其志。,
LA73LS-033,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,21,21,肝脑涂地,成语,传统成语,形容为志向不惜牺牲。,
LA73LS-034,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,21,21,强项不屈,成语典故,董宣强项典故,形容刚直不屈。,
LA73LS-035,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,119,119,老吾老以及人之老，幼吾幼以及人之幼,孟子名句,《孟子》,谈移情与伦理时引用孟子名句。,
LA73LS-036,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,159,159,闻诛一夫纣矣，未闻弑君也,孟子名句,《孟子》,后文再次引用孟子句解释独夫之说。,古典引文，非现代政治语录。
LA73LS-037,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,165,171,"但见西风万木摧，
尚余垂柳欲何为？
西风莫讶长条弱，
也向西风舞一回。",旧诗,旧诗句，书中未标明作者,以西风垂柳诗句说明弱者仍可行动。,校对修正：去除源行对白收尾引号。
LA73LS-038,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,179,179,不学而能、不虑而知,孟子语,《孟子》“良能、良知”相关语意,以孟子良知良能语意称赞朴素觉悟。,
LA73LS-039,第73烈士,第五部——2002（黄花岗91年后）,006.第五部——2002（黄花岗91年后）.txt,179,179,若合符节,成语,传统成语,形容与孟子义理暗合。,
