id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LASHXJX-001,李敖书序集续集,《李敖语录香港版》感言,001.《李敖语录香港版》感言.txt,13,13,所过者化，所存者神,孟子成句,《孟子》相关成句,以感化与存留精神概括文字影响。,
LASHXJX-002,李敖书序集续集,《国民党查禁李敖著作》序,004.《国民党查禁李敖著作》序.txt,3,3,更无一个是男儿,古典诗句,花蕊夫人《述国亡诗》相关名句,以反诘语势写担当者之少。,
LASHXJX-003,李敖书序集续集,《国民党查禁李敖著作》序,004.《国民党查禁李敖著作》序.txt,5,5,心之所善，九死无悔,楚辞成句,屈原《离骚》相关语意,以九死不悔表现坚持本心。,
LASHXJX-004,李敖书序集续集,《国民党查禁李敖著作》序,004.《国民党查禁李敖著作》序.txt,9,9,不见尧存，甘同桀亡,古典成句,传统典故化表达,用尧桀对举表达宁可同亡的极端态度。,
LASHXJX-005,李敖书序集续集,《李敖作品精选集》总序,006.《李敖作品精选集》总序.txt,3,3,文古无选，自昭明《昭明文选》始，而后世因有选体。,文学史评语,章学诚《文史通义》相关论述,说明选本文体自《文选》以后形成谱系。,
LASHXJX-006,李敖书序集续集,《李敖作品精选集》总序,006.《李敖作品精选集》总序.txt,3,3,选之难倍于作,文学评语,选本批评成句,指出选文之难甚至超过创作。,
LASHXJX-007,李敖书序集续集,《洗你的脑，掐他脖子》自序,007.《洗你的脑，掐他脖子》自序.txt,3,3,知其不可而为之,论语成句,《论语·宪问》相关成句,表现明知艰难仍然去做的行动意志。,
LASHXJX-008,李敖书序集续集,《洗你的脑，掐他脖子》自序,007.《洗你的脑，掐他脖子》自序.txt,3,3,知我罪我,孟子成句,《孟子·滕文公下》相关成句,以知与罪并举，表示任由后人评断。,
LASHXJX-009,李敖书序集续集,《洗你的脑，掐他脖子》自序,007.《洗你的脑，掐他脖子》自序.txt,3,3,圣人不空出，贤者不虚生,古典成句,传统典籍成句,强调有才德者出现必有其用。,
LASHXJX-010,李敖书序集续集,简介两种,008.简介两种.txt,33,33,学问成家数,学术格言,梁启超语,称真正有本领者可在多方面成家。,
LASHXJX-011,李敖书序集续集,简介两种,008.简介两种.txt,37,37,我手写我口,文学口号,近代文学改革口号,强调用自己的语言直接写作。,
LASHXJX-012,李敖书序集续集,简介两种,008.简介两种.txt,45,45,天行有常,荀子成句,《荀子·天论》成句,用天道有常比喻创作节律自有秩序。,
LASHXJX-013,李敖书序集续集,诗序李玠《大陆当代顺口溜赏析》,011.诗序李玠《大陆当代顺口溜赏析》.txt,3,17,"办公事，腿要抽。

办私事，心要钩。

办好事，情要偷。

办房事，精要丢。

不报喜来不报忧，

靠天靠地靠胡诌。

何必敢言又敢怒，

痛快全靠顺口溜。",李敖自作顺口溜,李敖诗序李玠《大陆当代顺口溜赏析》,以排比和俗语节奏写顺口溜的痛快感。,本书进入诗集语录类后，李敖自作诗文可收；此处为明确诗序。
LASHXJX-014,李敖书序集续集,《文茜半生缘》序,012.《文茜半生缘》序.txt,75,75,我挥一挥衣袖，不带走一片云彩,现代诗句,徐志摩《再别康桥》名句,借离别诗句写洒脱离场。,
LASHXJX-015,李敖书序集续集,复瓿书成空自苦，击辕歌罢遣谁听,014.复瓿书成空自苦，击辕歌罢遣谁听.txt,7,7,覆瓿书成空自苦，击辕歌罢遣谁听,古典诗句,陆游诗句,以覆瓿与击辕写著书无人赏识之慨。,
LASHXJX-016,李敖书序集续集,复瓿书成空自苦，击辕歌罢遣谁听,014.复瓿书成空自苦，击辕歌罢遣谁听.txt,7,7,韦编三绝,史记成语,《史记·孔子世家》相关典故,形容勤读反复，书编多次断裂。,
LASHXJX-017,李敖书序集续集,复瓿书成空自苦，击辕歌罢遣谁听,014.复瓿书成空自苦，击辕歌罢遣谁听.txt,7,7,黄绢初裁,典故成句,传统文人典故,以黄绢新裁比喻文章初成。,
LASHXJX-018,李敖书序集续集,序凉如水,015.序凉如水.txt,3,3,受想行识,佛教语,佛教五蕴术语,指五蕴中的心理与认知层面。,
LASHXJX-019,李敖书序集续集,序凉如水,015.序凉如水.txt,3,3,念兹在兹,尚书成句,《尚书》相关成句,表示一直把某事放在心上。,
LASHXJX-020,李敖书序集续集,序凉如水,015.序凉如水.txt,7,7,碧落黄泉,古典成语,白居易《长恨歌》相关名句,用天上地下表示寻觅范围极广。,
LASHXJX-021,李敖书序集续集,序凉如水,015.序凉如水.txt,7,7,佳作之秘，在旧事新说、新事旧说,写作格言,爱德华·帕尔默语，李敖译述,说明好文章在于旧题新说或新题旧说。,
LASHXJX-022,李敖书序集续集,序凉如水,015.序凉如水.txt,7,7,The secret of good writing is to say an old thing a new way or to say a new thing an old way.,外国写作格言,爱德华·帕尔默语,以英文原句说明好写法的转换之道。,
LASHXJX-023,李敖书序集续集,《好命操作手册》序,017.《好命操作手册》序.txt,3,3,罕言命,论语成句,《论语·子罕》相关成句,指出孔子很少谈命。,
LASHXJX-024,李敖书序集续集,《好命操作手册》序,017.《好命操作手册》序.txt,3,3,死生有命、富贵在天,论语成句,《论语·颜渊》相关成句,把生死富贵归于命与天。,
LASHXJX-025,李敖书序集续集,《好命操作手册》序,017.《好命操作手册》序.txt,5,5,尽人事，听天命,传统格言,传统处世格言,强调努力之后顺其自然。,
LASHXJX-026,李敖书序集续集,《好命操作手册》序,017.《好命操作手册》序.txt,7,7,怪力乱神,论语成句,《论语·述而》成句,概括孔子不谈的异端神怪范围。,
LASHXJX-027,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,3,3,好书，要能经得起时间的考验。,李敖序文格言,李敖序陆晋德译《飞鸟集》,以时间作为好书的检验尺度。,
LASHXJX-028,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,5,5,人生要加些东西，才能有价值,泰戈尔诗句转述,泰戈尔《飞鸟集》第278首，李敖转述,以加值观念说明生命要有所增益。,
LASHXJX-029,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,5,5,音乐是由音符组成，人生是由片刻组成,泰戈尔诗句转述,泰戈尔《飞鸟集》第278首，李敖转述,把音乐与人生并举，强调片刻构成整体。,
LASHXJX-030,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,7,7,人生没有爱，仿佛酒杯没有酒,泰戈尔诗句转述,泰戈尔《飞鸟集》第88首，李敖转述,以空酒杯比喻没有爱的生命。,
LASHXJX-031,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,13,13,乌云可以是彩云,泰戈尔诗句转述,泰戈尔《飞鸟集》第292首，李敖转述,把阴暗事物转化为美感意象。,
LASHXJX-032,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,15,15,“伟大”其实没这么伟大,李敖序文格言,李敖序陆晋德译《飞鸟集》,借泰戈尔谈法反向削弱宏大词语。,
LASHXJX-033,李敖书序集续集,陆晋德译《飞鸟集》序,018.陆晋德译《飞鸟集》序.txt,19,19,诗无训诂,诗学格言,诗学成句,指出诗歌不宜只从训诂解释。,
LASHXJX-034,李敖书序集续集,我看《宰相刘罗锅》,020.我看《宰相刘罗锅》.txt,3,3,姑妄言之，姑妄听之,庄子成句,《庄子·齐物论》相关成句,表示姑且说来，也姑且听之。,
LASHXJX-035,李敖书序集续集,我看《宰相刘罗锅》,020.我看《宰相刘罗锅》.txt,7,7,指着和尚骂贼秃,俗语,传统俗语,比喻当面指桑骂槐。,
LASHXJX-036,李敖书序集续集,我看《宰相刘罗锅》,020.我看《宰相刘罗锅》.txt,11,11,以贵公子、为名翰林、书名满天下，而自问则小就不可、大成不能、年八十五不知所终。,人物自述,刘墉自挽相关文字,以自述概括才名、局限与晚年归宿。,
LASHXJX-037,李敖书序集续集,我看《宰相刘罗锅》,020.我看《宰相刘罗锅》.txt,11,11,身后是非谁管得，,古典诗句,清人诗句，文中用于刘墉,表达身后评价已非本人所能过问。,
LASHXJX-038,李敖书序集续集,《胡适选集》五十年,022.《胡适选集》五十年.txt,5,5,著作等身,传统成语,传统成语,形容著述数量极多。,
