id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
"LALAYL-001","李敖语录","自我炼钢","004.自我炼钢.txt","7","7","虽千万人，吾往矣","古典成句","《孟子》语意","李敖引用孟子式决绝成句说明自我锻炼出的气魄。",""
"LALAYL-002","李敖语录","自我炼钢","004.自我炼钢.txt","31","31","如果不等着说完全的真理，那么要说话是很容易的。","外国格言","泰戈尔语，原书明注","李敖引用泰戈尔谈沉默与说话。",""
"LALAYL-003","李敖语录","自我炼钢","004.自我炼钢.txt","39","39","我们该不要回头望，除非是要从过去错误中提取有用的教训，和为了从经验中获得益处","外国格言","华盛顿语，原书括注","李敖引用华盛顿谈从过去经验中取教训。",""
"LALAYL-156","李敖语录","自我炼钢","004.自我炼钢.txt","43","43","普通的生活是感觉的生活（life of senses），是属于声色香味的生活，而不是意志的生活（life of Will）。意志的生活是另一种境界，只有特立独行的人才能过得了的。","人生格言","原书引述，未标明来源","李敖引用“感觉的生活”与“意志的生活”之辨来说明自我锻炼。","校对轮补入。"
"LALAYL-004","李敖语录","自我炼钢","004.自我炼钢.txt","47","47","Arise；for this matter belongeth unto thre；we also will be with thee：be of good courage，and do it.","宗教经典句","《圣经》Ezra 10:4","李敖引用《以斯拉记》英文句作为道德勇气的颂词。","保留原文中的 thre 拼写。"
"LALAYL-157","李敖语录","自我炼钢","004.自我炼钢.txt","47","47","起来！这是你自己应该办的事，我们也赞助你，鼓起勇气去干！","宗教经典译句","《以斯拉记》10:4 中文译意，原书随引","李敖在引用 Ezra 10:4 英文后附中文译意，用作道德勇气的颂词。","校对轮补入；与原英文条目互补。"
"LALAYL-005","李敖语录","自我炼钢","004.自我炼钢.txt","51","51","为人设想多，为己着想少；压制自私，实施慈爱之念，便构成人性的完美。","外国格言","亚当·斯密语，原书明注","李敖引用亚当·斯密谈克制自私与替人设想。",""
"LALAYL-006","李敖语录","自我炼钢","004.自我炼钢.txt","63","63","不单只是不做事的人，还有那些原可做得更好的人，也算是懒惰的。","外国格言","苏格拉底语，原书明注","李敖引用苏格拉底关于懒惰的标准。",""
"LALAYL-007","李敖语录","自我炼钢","004.自我炼钢.txt","63","63","若拿我们应当成就的标准，我们只是半醒着，我们只用了我们自己身体和智力的富源的一小部分。广泛的说，人们现在的生活距他们的限度尚远，我们具有许多力量平常不会利用。","外国格言","詹姆斯语，原书明注","李敖引用詹姆斯谈人未充分发挥自身能力。",""
"LALAYL-008","李敖语录","自我炼钢","004.自我炼钢.txt","63","63","工作过度并没有像一般人所猜想的那样危险或是那样普遍。有许多人把工作过度和实在工作过少而着急过多混为一样东西了。一天做事很有成就是觉得很安适的，而一天做事无所成就反而觉得是很吃力的。一个人对于工作极有兴趣，觉得胜过工作的困难是一种快乐，比那些以为工作是一种重担的人，并不觉得疲倦些。","外国格言","沃尔特·司各特语，原书明注","李敖引用司各特谈工作、兴趣与疲倦。",""
"LALAYL-009","李敖语录","自我炼钢","004.自我炼钢.txt","63","63","体懈、神昏、志消、气沮，天下事不是这般人干的。","古典格言","吕坤语，原书明注","李敖引用吕坤关于精神萎靡不能成事的格言。",""
