id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAOS228-001,另一面的二二八,俞国华找不到二二八的有关文件吗？,001.俞国华找不到二二八的有关文件吗？.txt,9,9,以德报怨,中文成语,传统成语,李敖引录报载说法中的以德报怨，保存成语本体；同段政治判断不收。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-002,另一面的二二八,俞国华找不到二二八的有关文件吗？,001.俞国华找不到二二八的有关文件吗？.txt,29,29,以人废言,中文成语,传统成语,李敖使用以人废言，说明不因说话者身份而废弃其言，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-003,另一面的二二八,俞国华找不到二二八的有关文件吗？,001.俞国华找不到二二八的有关文件吗？.txt,33,33,瞒天过海,中文成语,传统成语,李敖使用瞒天过海，写隐瞒材料、掩盖事实的做法，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-004,另一面的二二八,俞国华找不到二二八的有关文件吗？,001.俞国华找不到二二八的有关文件吗？.txt,35,35,欲盖弥彰,中文成语,传统成语,李敖使用欲盖弥彰，写越遮掩越显露的效果，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-005,另一面的二二八,二二八的立碑问题,002.二二八的立碑问题.txt,7,7,口口声声,中文成语,传统成语,李敖使用口口声声，形容反复声称某种立场，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-006,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,7,7,特立独行,中文成语,传统成语,李敖以特立独行自指历史家的独立姿态，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-007,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,7,7,天方夜谭,中文成语,传统成语,李敖使用天方夜谭，形容说法荒诞不可信，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-008,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,7,7,头疼医头、脚疼医脚,中文俗语,中文俗语,李敖使用头疼医头、脚疼医脚，形容只作局部补救而不治根本。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-009,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,9,9,顺水人情,中文成语,传统成语,李敖使用顺水人情，形容顺势接受送上门的便利，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-010,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,金针度人,中文成语,传统成语,李敖用金针度人写把方法与要领传给读者。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-011,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,巨细不遗,中文成语,传统成语,李敖说明编书方法时使用巨细不遗，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-012,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,毛骨悚然,中文成语,传统成语,李敖在材料说明中使用毛骨悚然，形容读来惊惧。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。 校对轮补入。
LAOS228-013,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,旁征博引,中文成语,传统成语,李敖说明编书方法时使用旁征博引，保存成语本体。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-014,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,慎思明辨,儒家成语,《礼记·中庸》相关成句,李敖使用慎思明辨，强调细思并辨明材料取舍，保存儒家成句。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
LAOS228-015,另一面的二二八,《二二八研究》前言,003.《二二八研究》前言.txt,15,15,无征不信,古典成语,古典史学/经学成句,李敖使用无征不信，强调没有证据便不轻信，保存古典成句。,首轮保守收入：《另一面的二二八》为二二八事件史料、道歉/立碑/陈仪与外省人被害文献密集文本；现代政论、党派/族群/国族/政府机关/报告书、人物攻防、政治口号不收；只取句子本体可独立检索的古典成句、俗谚、民间诗文、外文格言和少量非政治诗文。
