id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAZLJBB-001,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,7,7,rain cats and dogs,英文谚语,英语俗语,形容大雨倾盆。,
LAZLJBB-002,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,9,9,Every dog has his day,英文谚语,英语俗语,每个人都有得意之日。,
LAZLJBB-003,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,15,15,A cat has nine lives,英文谚语,英语俗语,以猫有九命形容生命力强。,
LAZLJBB-004,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,15,15,Care killed the cat,英文谚语,英语俗语,忧虑伤身。,
LAZLJBB-005,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,15,15,Curiosity killed a cat,英文谚语,英语俗语,好奇会惹祸。,
LAZLJBB-006,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,29,29,打狗看主人,中文成语,俗语,做事要顾及对象背后的人。,
LAZLJBB-007,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,31,31,高鸟尽，良弓藏；狡兔死，走狗烹,古典成语,成语,功成之后功臣遭弃。,
LAZLJBB-008,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,31,31,兔死狗烹,成语,成语,功成之后被弃。,
LAZLJBB-009,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,33,33,想打狗的，不愁找不到棒子,英文谚语译句,英语谚语,有心责人，总能找到借口。,
LAZLJBB-010,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,37,37,我看到的人愈多，我愈欣赏狗,英文名言译句,罗兰夫人语,以狗之忠诚反衬人情险恶。,
LAZLJBB-011,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,39,39,近朱者赤，近墨者黑,中文成语,成语,交友环境会影响人。,
LAZLJBB-012,坐牢家爸爸给女儿的八十封信,猫狗谚,001.猫狗谚.txt,41,41,狗不吃狗，但人吃人,英文谚语译句,英语俗语,以动物反讽人间相残。,
LAZLJBB-013,坐牢家爸爸给女儿的八十封信,再会呀，鳄鱼呀！,002.再会呀，鳄鱼呀！.txt,7,7,鳄鱼的眼泪,成语,英语典故,虚伪的眼泪。,
LAZLJBB-014,坐牢家爸爸给女儿的八十封信,再会呀，鳄鱼呀！,002.再会呀，鳄鱼呀！.txt,7,7,猫哭耗子,俗语,俗语,假慈悲。,
LAZLJBB-015,坐牢家爸爸给女儿的八十封信,再会呀，鳄鱼呀！,002.再会呀，鳄鱼呀！.txt,15,15,"See you later, alligator",英文俏皮话,英语童语,押韵式道别。,
LAZLJBB-016,坐牢家爸爸给女儿的八十封信,再会呀，鳄鱼呀！,002.再会呀，鳄鱼呀！.txt,27,27,其率丑类南徙于海,古文引用,韩愈《祭鳄鱼文》,命鳄鱼迁徙的文言句。,
LAZLJBB-017,坐牢家爸爸给女儿的八十封信,再会呀，鳄鱼呀！,002.再会呀，鳄鱼呀！.txt,29,29,为虎作伥,成语,成语,帮坏人作恶。,
LAZLJBB-018,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,7,7,一贫如洗,成语,成语,形容极穷。,
LAZLJBB-019,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,7,7,省小钱吃大亏,俗语,俗语,因小节省而大处损失。,
LAZLJBB-020,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,7,7,贪小失大,成语,成语,贪图小利而损失大利。,
LAZLJBB-021,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,7,7,A penny saved is a penny gained,英文谚语,英语俗语,省一文就赚一文。,
LAZLJBB-022,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,7,7,小事注意，大事自成,处事格言,英语谚语意译,由小处谨慎而成大事。,
LAZLJBB-023,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,11,11,车载斗量,成语,成语,数量极多。,
LAZLJBB-024,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,11,11,过江之鲫,成语,成语,形容数量多。,
LAZLJBB-025,坐牢家爸爸给女儿的八十封信,纸上谈钱,003.纸上谈钱.txt,11,11,多如牛毛,成语,成语,形容多得很。,
LAZLJBB-026,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,5,5,take the cake,英文成语,英语俗语,夺魁、最突出。,
LAZLJBB-027,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,5,5,两者不可得兼,成语,成语,两件好处不能同时得到。,
LAZLJBB-028,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,5,5,望梅止渴，画饼充饥,成语,成语,用空想安慰自己。,
LAZLJBB-029,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,5,5,巴米赛德酒席,典故,《天方夜谭》,只有口头菜肴而无实物的虚席。,
LAZLJBB-030,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,5,5,芝麻开门,童话咒语,《天方夜谭》,阿里巴巴开门咒语。,
LAZLJBB-031,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,9,9,The last straw breaks the camel's back,英文格言,英语俗语,最后小负担也会压垮整体。,
LAZLJBB-032,坐牢家爸爸给女儿的八十封信,喊一声“芝麻开门！”就行了,004.喊一声“芝麻开门！”就行了.txt,9,9,凡事要适可而止,处事格言,李敖解释英语格言,由骆驼背上的最后稻草引出分寸。,
LAZLJBB-033,坐牢家爸爸给女儿的八十封信,头头大观,005.头头大观.txt,17,17,宁为鸡口，毋为牛后,古典成语,成语,宁做小处之首，不做大处之末。,
