id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
BAGDUNG-001,从万宝囊到臭屎堆,刘家昌与亚运名称,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/006.刘家昌与亚运名称.txt,3,3,凡是宗教中的门户之争，十分之九都是名词之争。,外国格言,Jacob Abbott 语，经 Lyman Abbott《回忆集》转述,阿勃特父亲关于宗教门派争执多由名词而起的格言。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-002,从万宝囊到臭屎堆,刘家昌与亚运名称,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/006.刘家昌与亚运名称.txt,3,3,那剩下的十分之一，也是名词之争。,外国格言,Lyman Abbott 补充语,阿勃特把上一句继续推进，认为连剩余争执也仍是名词之争。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-003,从万宝囊到臭屎堆,停止强奸孔夫子！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/010.停止强奸孔夫子！.txt,33,33,以德抱怨，何如？,儒家经典,《论语·宪问》,《论语》中关于如何回应怨恨的问句；原文作“抱”。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-004,从万宝囊到臭屎堆,停止强奸孔夫子！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/010.停止强奸孔夫子！.txt,35,35,何以报德？以直报怨，以德报德。,儒家经典,《论语·宪问》,孔子以“以直报怨，以德报德”回应以德报怨之问。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-005,从万宝囊到臭屎堆,停止强奸孔夫子！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/010.停止强奸孔夫子！.txt,39,39,报怨以德,道家经典,《老子》第六十三章,《老子》中关于以德回应怨的短句。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-006,从万宝囊到臭屎堆,停止强奸孔夫子！,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/010.停止强奸孔夫子！.txt,39,39,和大怨，必有余怨，安可以为善？,道家经典,《老子》第七十九章,《老子》中说明大怨难以轻易和解的反问句。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-007,从万宝囊到臭屎堆,“替罪老羊”和“替罪小羊”,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/026.“替罪老羊”和“替罪小羊”.txt,7,7,爰客逃难，求食而已,古人语,古人语,李敖引古人语形容逃难者求食处境。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-008,从万宝囊到臭屎堆,不平更在不平外,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/027.不平更在不平外.txt,11,11,同是天涯沦落人,古典诗句,白居易《琵琶行》,白居易诗中写同病相怜的名句半联。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-009,从万宝囊到臭屎堆,不平更在不平外,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/027.不平更在不平外.txt,13,13,慎终追远,儒家经典,《论语·学而》,儒家关于慎重丧祭、追念先人的经典成语。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
BAGDUNG-010,从万宝囊到臭屎堆,“赛跑式逃难”与“逃难式赛跑”,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/008.从万宝囊到臭屎堆/028.“赛跑式逃难”与“逃难式赛跑”.txt,5,5,已经百日窜荆棘，身上无有完肌肤,古典诗句,杜甫《哀王孙》,杜甫写乱离逃难、衣体伤残的诗句。,首轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、司法、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而暂留。
