id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAFYKTW-001,法眼看台湾,放别人水与放自己水,001.放别人水与放自己水.txt,7,7,不虞之毁,古典成语,《孟子》相关成语,李敖借古典成语，写意外而来的毁谤。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：虽处现代论战语境，但引文本身为传统成语，保留检索价值。
LAFYKTW-002,法眼看台湾,放别人水与放自己水,001.放别人水与放自己水.txt,7,7,不虞之誉,古典成语,《孟子》相关成语,李敖借古典成语，写意外而来的赞誉。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：虽处现代论战语境，但引文本身为传统成语，保留检索价值。
LAFYKTW-003,法眼看台湾,放别人水与放自己水,001.放别人水与放自己水.txt,19,19,时穷节乃见,古典诗句,文天祥相关诗句,李敖引文天祥诗意，说明困厄时节操才显现。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-004,法眼看台湾,他们的食物是我们的毒药,003.他们的食物是我们的毒药.txt,3,3,一个人的食物是另一个人的毒药。,西方谚语,英文谚语 One man's meat is another man's poison,李敖引西方谚语，说明人与人立场、禀性不同，同一事物会有相反感受。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-005,法眼看台湾,他们的食物是我们的毒药,003.他们的食物是我们的毒药.txt,23,23,少年十五二十时,古典诗句,王维《老将行》相关诗句,李敖化用王维诗句，写自己少年时期的生活记忆。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：非政治语境中的古诗句化用。
LAFYKTW-006,法眼看台湾,他们的恭维是我们的耻辱,004.他们的恭维是我们的耻辱.txt,33,33,言而有信，信而有征,传统成句,中文传统成句,李敖借传统成句，要求言论须守信用且有事实凭据。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：非政治语录，属于可独立检索的传统道德成句。
LAFYKTW-007,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,35,35,放之四海而皆准、俟诸百世而不惑,传统成句,中文传统成句,李敖借传统成句，指称自以为普遍有效、百世不疑的固定原则。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-008,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,45,45,薄天子而不为,古典成句,中文古典成句,李敖引古典成句，形容轻视最高权位而不取。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-009,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,45,45,成则为王败则为寇,俗语格言,中文俗语,李敖引俗语，写成败转化为名分评价的世俗逻辑。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-010,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,53,53,不敢言而敢怒,古典文句,杜牧《阿房宫赋》相关文句,李敖借古典文句，写人在压抑中不敢发声而心中怨怒。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-011,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,53,53,独夫之心，日益骄固,古典文句,杜牧《阿房宫赋》相关文句,李敖引《阿房宫赋》文意，写独断者在沉默环境中愈发骄横固执。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-012,法眼看台湾,与虎谋皮的先决条件,005.与虎谋皮的先决条件.txt,57,57,狭巷短兵相接处，杀人如草不闻声。,古典诗句,沈明臣《铙歌》,李敖引明人诗句，写无声暴烈比单纯暴烈更可怕。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-013,法眼看台湾,从国民党式强奸到党外主流派式强奸,006.从国民党式强奸到党外主流派式强奸.txt,139,139,与虎谋皮,成语典故,中文成语,李敖借成语，写向根本利害相反者谋求合作的虚妄。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：只收成语本身，不收同段现代党派攻防语。
LAFYKTW-014,法眼看台湾,从国民党式强奸到党外主流派式强奸,006.从国民党式强奸到党外主流派式强奸.txt,143,143,本是同根生,古典诗句,曹植《七步诗》相关诗句,李敖借古诗句，写同源者之间本不该相害。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。 校对补入：虽用于现代论战，诗句本身为古典文学引文。
LAFYKTW-015,法眼看台湾,从国民党式强奸到党外主流派式强奸,006.从国民党式强奸到党外主流派式强奸.txt,147,149,“文”前作剧莫相笑，我死诸君思此狂。,化用诗句,李敖改写陆游诗句,李敖化用陆游诗意，为自己写作与身后评价作戏谑式自题。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-016,法眼看台湾,你们可以不怕他,007.你们可以不怕他.txt,7,7,郭良蕙啊！这件事有两个错误：第一个错误是他们不该开除你；第二个错误是你不该加入。,文坛轶事语,梁实秋轶事,李敖引梁实秋答郭良蕙语，保存一则文坛机锋。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
LAFYKTW-017,法眼看台湾,你们可以不怕他,007.你们可以不怕他.txt,25,25,楚有养狙以为生者，楚人谓之狙公。旦日，必部分众狙于庭，使老狙率以之山中，求草木之实，赋什一以自奉。或不给，则加鞭箠焉。群狙皆畏苦之，弗敢远也。一日，有小狙谓众狙曰：“山之果，公所树与？”曰：“否也，天生也。”曰：“非公不得而取与？”曰：“否也，皆得而取也。”曰：“然则吾何假于彼而为之役乎？”言未既，众狙皆寤。其夕，相与伺狙公之寝，破栅毁柙，取其积，相携而入于林中，不复归。狙公卒馁而死。,古文寓言,刘基《郁离子》,李敖完整引刘基狙公故事，保存寓言原文。,第一轮保守筛选：《法眼看台湾》为高政治密度书，只保留可独立检索的古典诗文、成语典故、寓言、谚语、文坛轶事和少量民间行话；现代党派、选举、案件攻防、自由民主理论、国际政治演说和政治寓言语录不收。
