id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAXA60-001,笑傲六十年·有话说李敖,20090803惨绿少年·初抵台湾,001.20090803惨绿少年·初抵台湾.txt,19,19,六十年前谁识我，六十年后我识谁，信知老屋终作土，捧得凄凉片瓦回,李敖诗,李敖题片瓦诗,李敖重回台中老宅时写在片瓦上的诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-002,笑傲六十年·有话说李敖,20090803惨绿少年·初抵台湾,001.20090803惨绿少年·初抵台湾.txt,55,55,好花应折，因为花会老。莫等盛开，折花要趁早。春天应寻，因为春会老。莫等冬去，才把春天找。爱情应断，因为情会老。劳燕先飞，是为两人好。,李敖诗,李敖《情老》,李敖讲述旧日恋情时朗读自作诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-003,笑傲六十年·有话说李敖,20090804狂妄青年·崭露头角,002.20090804狂妄青年·崭露头角.txt,5,5,用他听得懂的话，你只得到他的脑；用他说得出的话，你才得到他的心。,李敖格言,李敖定律,李敖说明带兵和沟通方法时提出的定律。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-004,笑傲六十年·有话说李敖,20090804狂妄青年·崭露头角,002.20090804狂妄青年·崭露头角.txt,25,25,老兵永远不死，他是一个苦神。他一生水来火去，轮不到一抔土坟。他无人代办后事，也无心回首前尘，他输光全部历史，也丢掉所有亲人。他没有今天夜里，也没有明天早晨，更没有勋章可挂，只有着满身弹痕。,李敖诗,李敖《老兵》,李敖谈老兵处境时引用自作诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-005,笑傲六十年·有话说李敖,20090804狂妄青年·崭露头角,002.20090804狂妄青年·崭露头角.txt,55,55,蛟龙得云雨，终非池中物,古典文句,三国典故,李敖讲《文星》成为踏板时引用的古典句子；同章后文重复处不另收。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-006,笑傲六十年·有话说李敖,20090804狂妄青年·崭露头角,002.20090804狂妄青年·崭露头角.txt,61,61,春去人犹在，车站证此身，不见徐复观，只见徐武军,李敖诗,李敖自作诗,李敖讲徐复观父子与台中车站时引用自作诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-007,笑傲六十年·有话说李敖,20090805文星之火·火首燎原,003.20090805文星之火·火首燎原.txt,25,25,交友以自大其身，求士以求此身之不朽,清人格言,李恕谷语,李敖讲胡适爱引李恕谷语时引用。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-008,笑傲六十年·有话说李敖,20090806隐居谈情·东山再起,004.20090806隐居谈情·东山再起.txt,19,19,五十年来和五百年内，中国人写白话文的前三名是李敖，李敖，李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位,李敖格言,李敖自评,李敖解释自己白话文自评中的文法和效果。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-009,笑傲六十年·有话说李敖,20090807以笔载史·叱吒风云,005.20090807以笔载史·叱吒风云.txt,71,71,妻太聪明夫太怪，人何寥落鬼何多,清代对联,清人对联,李敖谈太太和家庭时引用清人对联。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-010,笑傲六十年·有话说李敖,20090807以笔载史·叱吒风云,005.20090807以笔载史·叱吒风云.txt,83,83,慷慨歌燕市，从容做楚囚；引刀成一快，不负少年头,近代诗句,汪精卫诗,李敖说明自己改写手术对联时先引汪精卫原诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-011,笑傲六十年·有话说李敖,20090807以笔载史·叱吒风云,005.20090807以笔载史·叱吒风云.txt,83,83,引刀成一快，人心大快，仇者先快，亲者后快；不负少年头，浪子回头，为了大头，苦了小头。,李敖改联,李敖改汪精卫诗,李敖谈摄护腺手术时改写汪精卫诗成对联。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-012,笑傲六十年·有话说李敖,20090807以笔载史·叱吒风云,005.20090807以笔载史·叱吒风云.txt,103,103,长寿的秘诀是慎重选择父母；结婚的秘诀是慎重选择前妻,李敖格言,李敖名言,李敖谈家庭照片时引用自己的幽默名言。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-014,笑傲六十年·有话说李敖,20090808独坐孤岛·创格完人,006.20090808独坐孤岛·创格完人.txt,13,13,相逢一笑泯恩仇,现代诗句,鲁迅诗句,李敖讨论鲁迅与和解话题时引用。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-015,笑傲六十年·有话说李敖,20090808独坐孤岛·创格完人,006.20090808独坐孤岛·创格完人.txt,20,20,不信青春唤不回，不容青史尽成灰,近代诗句,于右任诗,李敖谈历史记录时引用于右任诗句；同段政治口号不收入。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
LAXA60-016,笑傲六十年·有话说李敖,20090808独坐孤岛·创格完人,006.20090808独坐孤岛·创格完人.txt,22,22,不必有惊天号角，不必有动地鼓鼙。无声中，我们作战，在泥里，一片春泥。哪怕是好花堕水，哪怕是落红成离。只相信此心一念，一念里多少凄迷。明知你——你将远走，明知我——我志不移，明知他——灰飞烟灭，也要下这盘残棋。,李敖诗,李敖《残棋》,李敖讲刘会云离去后所写的自作诗。,首轮保守收入：本书政治经历、选举、党派、军购与两岸时政叙述密集；仅收句子本体可独立成立的诗、对联、古典/现代文句、俗语和非政治格言。
