id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LADXHQY-001,大学后期日记乙集,《大学后期日记乙集》前记,《大学后期日记乙集》前记.txt,17,23,"人生如春蚕，
作茧自缠裹。
一朝眉羽成，
钻破亦在我。",陆游诗,陆游小诗，原文明注,以陆游诗写作茧自缚与破茧自出的自我处境。,
LADXHQY-002,大学后期日记乙集,1959年1月,001.1959年1月.txt,21,21,舍弃许多不属于你的东西,朋友修养语,马戈语，原文记为“马言”,老马劝李敖舍弃不属于自己的东西，保留为修养格言。,
LADXHQY-003,大学后期日记乙集,1959年1月,001.1959年1月.txt,61,61,群体是个大染缸，你在里面会迷失的。长期的暗示会改变你，你最初的欣赏与改造会失去了！,朋友修养格言,马戈语，原文明注,以大染缸比喻群体生活对个人判断与创造力的消磨。,
LADXHQY-004,大学后期日记乙集,1959年1月,001.1959年1月.txt,303,303,可被毁而不能被败,外国文学名句,《老人与海》名句意译,李敖借《老人与海》所强调的不败精神说明恋爱中的宁折毋屈。,
LADXHQY-005,大学后期日记乙集,1959年1月,001.1959年1月.txt,377,377,A busy bee has no time for sorrow,英文俗谚,英文俗谚，原文转引,以忙碌之蜂无暇忧愁说明读书与工作的排遣力量。,
LADXHQY-006,大学后期日记乙集,1959年1月,001.1959年1月.txt,595,595,世间“按摩”者，人亦“按”其“摩”。,朋友谐语,陈又亮书写语，原文转录,陈又亮以拆字式谐语回敬“按摩”说法。,
LADXHQY-007,大学后期日记乙集,1959年1月,001.1959年1月.txt,617,623,"沈云真正鬼，
小丢勿气馁，
劝君别迟疑，
珍惜好机会。",朋友打油诗,孙英善打油诗，原文转录,孙英善续作小丢与沈云的玩笑诗。,
LADXHQY-008,大学后期日记乙集,1959年1月,001.1959年1月.txt,627,633,"何物沈云是，
李敖乱配对，
她有男友在，
焉用本人追！",朋友打油诗,陈又亮打油诗，原文记为“小丢亦做”,陈又亮以打油诗回应李敖和孙英善的玩笑。,
LADXHQY-009,大学后期日记乙集,1959年1月,001.1959年1月.txt,669,675,"何物李敖，
白脸加长袍，
虽然司麦脱，
情棍没人要",朋友打油诗,陈又亮打油诗，原文明注“此诗陈又亮作”,陈又亮以李敖长袍形象和情场玩笑入诗。,
LADXHQY-010,大学后期日记乙集,1959年1月,001.1959年1月.txt,685,691,"灰衣女郎真好看，
手短不配太遗憾，
两唇过黑广东嘴，
口红消耗两吨半",朋友打油诗,孙英善打油诗，原文称据李敖批评而作,孙英善据李敖批评所作的灰衣女郎打油诗。,
