id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LALYL-001,李语录,《李语录》一,001.《李语录》一.txt,17,17,舌下无英雄，笔底无奇士。,文学格言,韩孔厂语,韩孔厂关于口舌与笔下人物的文学格言。,
LALYL-002,李语录,《李语录》一,001.《李语录》一.txt,21,21,得固欣然，失亦可喜。,传统成句,传统得失成句，原书未注出处,李敖用来说明得失心态的成句。,
LALYL-003,李语录,《李语录》三,003.《李语录》三.txt,5,5,有所不为，而后可以有为。,古典成句,《孟子》“人有不为也，而后可以有为”语意,对话中引用的儒家取舍成句。,所在段落涉及时论判断，仅收古典成句本身。
LALYL-004,李语录,《李语录》三,003.《李语录》三.txt,21,21,成大事者不谋与众,传统格言,传统谋事格言，原书未注出处,用来说明成事与众议关系的格言。,
LALYL-005,李语录,《李语录》四,004.《李语录》四.txt,13,13,先天下之忧而忧。,古典文句,范仲淹《岳阳楼记》名句,李敖引用范仲淹名句谈忧患意识。,
LALYL-006,李语录,《李语录》四,004.《李语录》四.txt,13,13,环顾一身无可忧，忧必在于天下。,古典诗文句,王安石语，原书明注,与范仲淹名句并引的王安石忧天下语。,
LALYL-007,李语录,《李语录》四,004.《李语录》四.txt,37,37,（刘献廷）尝从容谓余曰：‘吾志若不就，他无所愿，但愿先子死耳。’予惊问故，曰：‘吾生平知己，舍子其谁？得子为吾传以传，复何恨哉？’,古典文句,王源《刘处士墓表》,清人王源文中刘献廷托付传记的一段话。,后接李敖自作谐拟不收。
LALYL-008,李语录,《李语录》五,005.《李语录》五.txt,9,9,莲生淤泥中，不与泥同调。,古典诗句,黄庭坚《赣上食莲有感》诗句,李敖引用黄庭坚咏莲诗句自况。,
LALYL-009,李语录,《李语录》六,006.《李语录》六.txt,9,9,好人多自苦中来,传统格言,曾国藩语，原书明注,李敖引用曾国藩关于好人与苦境的格言。,李敖改写为“臭中来”的部分不收。
LALYL-010,李语录,《李语录》九,009.《李语录》九.txt,41,41,好读书，不求甚解,古典文句,陶渊明《五柳先生传》名句,李敖引用陶渊明读书语后加以戏拟。,
LALYL-011,李语录,《李语录》十一,011.《李语录》十一.txt,21,21,衣食足而知荣辱。,古典文句,《管子》名句,李敖引用《管子》关于衣食与荣辱的名句。,后面的政治化改写不收。
LALYL-012,李语录,《李语录》十三,013.《李语录》十三.txt,33,33,不知为不知，是知也,古典文句,《论语》语意，原文明注孔子,李敖引用孔子关于知与不知的名句。,李敖所谓“正确翻译”不收。
LALYL-013,李语录,《李语录》十四,014.《李语录》十四.txt,5,5,情人眼里出西施,俗谚,民间爱情俗谚,李敖以民间俗谚开头，再接自作反转句。,只补入俗谚本体，后半句“西施眼里出自己”不收。
LALYL-014,李语录,《李语录》十四,014.《李语录》十四.txt,17,17,三个臭皮匠，胜过诸葛亮。,俗谚,民间俗谚,以皮革业笑谈方式引用的民间俗谚。,
LALYL-015,李语录,《李语录》十四,014.《李语录》十四.txt,37,37,狼来了,寓言成句,伊索寓言“狼来了”故事成句,用寓言成句说明重复示警后的失信。,
LALYL-016,李语录,《李语录》十五,015.《李语录》十五.txt,37,37,穷当益坚,古典文句,王勃《滕王阁序》名句,李敖引用王勃名句并与自拟“富当益坚”对照。,
LALYL-017,李语录,《李语录》十六,016.《李语录》十六.txt,17,17,多行不义必自毙,古典成句,《左传》成句,李敖引用春秋史传成句后提出反论。,
LALYL-018,李语录,《李语录》十七,017.《李语录》十七.txt,33,33,远亲不如近邻,俗谚,民间俗谚,李敖引用民间俗谚后接自作发挥。,
LALYL-019,李语录,《李语录》十七,017.《李语录》十七.txt,37,37,天涯若比邻,古典诗句,王勃《送杜少府之任蜀州》诗句,李敖借王勃名句与自作反转句相对。,
LALYL-020,李语录,《李语录》十八,018.《李语录》十八.txt,25,25,钻之弥坚,古典文句,《论语·子罕》语句,李敖引用《论语》中形容圣人之道的成句。,
LALYL-021,李语录,《李语录》十九,019.《李语录》十九.txt,25,25,Snobs talk as if they had begotten their own ancestors.,外国格言,Herbert Agar 语,李敖引用 Herbert Agar 关于势利者与祖先的英文格言。,所在段落有时事评论，收录限于英文社会讽刺格言本身。
LALYL-022,李语录,《李语录》二四,024.《李语录》二四.txt,29,29,He ain't heavy，he's my brother.,歌词,"英文歌曲《He Ain't Heavy, He's My Brother》歌词",李敖引用英文歌名/歌词并附中文义。,
LALYL-023,李语录,《李语录》二五,025.《李语录》二五.txt,29,29,君子报仇，十年不晚,俗谚,民间复仇俗谚,李敖引用关于报仇时机的俗谚。,
LALYL-024,李语录,《李语录》三十,030.《李语录》三十.txt,17,17,穷当益坚,古典文句,王勃《滕王阁序》名句,李敖再次引用王勃名句，并用谐音加以戏拟。,
LALYL-025,李语录,《李语录》三十,030.《李语录》三十.txt,21,21,君子不器,古典文句,《论语·为政》名句,李敖引用《论语》成句并加以谐拟。,
LALYL-026,李语录,《李语录》三十,030.《李语录》三十.txt,29,29,坐而言不如起而行,传统成句,传统行动格言，原书未注出处,李敖引用传统成句并接自作爱情戏拟。,只收成句本体，后半句“坐而言不如卧而行”不收。
