id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LACXS-001,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,3,3,生民以来，所未有也！,古典成句,李敖自序引成语化古句,用夸张古语称《中国性研究》的开创性。,
LACXS-002,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,21,21,夫子之文章，可得而闻也；夫子之言性与天道，不可得而闻也。,论语名句,《论语·公冶长》,子贡论孔子文章可闻、性与天道不可闻。,
LACXS-003,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,21,21,夫子之文章，可得闻也；夫子言天道与性命，弗可得闻也已。,史记引语,《史记·孔子世家》,《史记》记子贡论孔子文章、天道与性命。,
LACXS-004,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,21,21,“性命”也可得而闻,戏仿格言,李敖自序,李敖借子贡旧语反说自己将性命之学公开讲出。,
LACXS-005,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,21,21,敖也，好勇过我，有所取材。,戏仿论语,李敖自序仿孔子语,以孔子口吻戏拟自己论性命的勇气。,
LACXS-006,中国性研究,《中国性研究》自序,《中国性研究》自序.txt,21,21,著书有道，丘不与易也！,戏仿格言,李敖自序仿孔子语,以古文口吻自评著书路径。,
LACXS-007,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,3,3,五十以学易,古籍格言,《论语》旧读/《史记》孔子世家相关说法,作为题引，点出李敖以五十岁重读《易》的自我戏拟。,
LACXS-008,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,5,5,读易，韦编三绝。曰：‘假我数年，若是，我于易则彬彬矣！’,古籍掌故,《史记》孔子世家,孔子读《易》韦编三绝的传统说法，被李敖作为辨疑对象。,
LACXS-009,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,7,7,假我数年，五十以学易，可以无大过矣！,古籍名句,《论语》旧读,孔子学《易》名句的通行读法。,
LACXS-010,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,9,9,鲁读‘易’为‘亦’，今从古。,训诂格言,陆德明《经典释文》,以异文训诂说明“学易”说或为误读。,
LACXS-011,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,11,11,假我数年，五十以学，亦可以无大过矣！,古籍名句,古文《论语》校读,李敖据古读还原孔子原意。,
LACXS-012,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,21,21,真正“学易”的法子，是在根本上把《易》还原为简易原始的本来面目，从“平易浅近”去看它。,读书格言,李敖论《易》,提出读《易》应回到卜筮手册和平易浅近的本来面目。,
LACXS-013,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,23,23,窃卦、爻之词，本为卜筮者断其吉凶，而因以训戒。,古籍论断,朱熹《答吕伯恭书》,说明卦爻辞本为占卜断语，不宜过度玄学化。,
LACXS-014,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,23,23,有本甚平易浅近，而今传注误为高深微妙之说者,古籍论断,朱熹《答吕伯恭书》,指出传注常把本来平易的古语解释得过分玄妙。,
LACXS-015,中国性研究,《易经》中的性交文字,001.《易经》中的性交文字.txt,37,37,潜龙，勿用,易经爻辞,《周易》乾卦,乾卦初九爻辞。,
