id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LACMHO-001,中国现代史正论,晚节不保的青年党,003.晚节不保的青年党.txt,13,13,公自平生怀直气，谁能晚节负初心,古人诗句,古人诗句,李敖借古诗批评李璜晚节不保。,
LACMHO-002,中国现代史正论,陈立夫不是CC吗？,005.陈立夫不是CC吗？.txt,21,21,上都新事常先到，老圃闲谈未易欺。,古人诗句,古人诗句,李敖借诗句说明博读旁引可破传闻欺饰。,
LACMHO-003,中国现代史正论,跋孙铭九给张学良和李敖的照片,008.跋孙铭九给张学良和李敖的照片.txt,79,79,浮者自浮、沉者自沉,古人传信语,古人传信旧语,李敖以古人传信语反衬自己公开印行文字的传信方式。,
LACMHO-004,中国现代史正论,何柱国两篇《西安事变前后的张学良》书后,009.何柱国两篇《西安事变前后的张学良》书后.txt,9,9,再生之德,题赠短语,何柱国题银盾语,何柱国以四字题赠纪念杨虎城相救之德。,
LACMHO-005,中国现代史正论,《张学良研究》前言,011.《张学良研究》前言.txt,9,9,我为他已丢弃万事看作粪土。,宗教经典句,《腓立比书》,张学良引用保罗书信表达宗教心境。,
LACMHO-006,中国现代史正论,《张学良研究》前言,011.《张学良研究》前言.txt,9,9,忘记背后，努力面前的，向着标杆直跑，要得上帝在耶稣基督里从上面召我来得的奖赏。,宗教经典句,《腓立比书》,张学良引用保罗书信说明忘记过去、向前奔跑的信仰态度。,
LACMHO-007,中国现代史正论,别窝囊张学良了！,015.别窝囊张学良了！.txt,13,13,在罪人中我是个罪魁,宗教经典句,保罗书信,李敖指出张学良再引保罗之言表达宗教层次。,
LACMHO-008,中国现代史正论,吁请张学良先生,018.吁请张学良先生.txt,5,11,"冲绳岛上话南菁，
海浪天风不解听。
乞与人间留纪录，
当年侪辈剩先生。",近人诗句,胡适口占诗,胡适在冲绳岛上口占诗，劝钮永建留下历史记录。,
LACMHO-009,中国现代史正论,吁请张学良先生,018.吁请张学良先生.txt,23,23,公自平生怀直气，谁能晚节负初心！,古人诗句,古人诗句,李敖再次引用古诗，吁请张学良保持晚节、公布真相。,
LACMHO-010,中国现代史正论,“扬眉”不够，“吐气”才算,020.“扬眉”不够，“吐气”才算.txt,15,15,此度见花枝，白头誓不归,古人诗句,古人诗句,李敖借古诗寄望张学良以行动吐气。,
LACMHO-011,中国现代史正论,“扬眉”不够，“吐气”才算,020.“扬眉”不够，“吐气”才算.txt,15,15,物不得其平则鸣……人之于言也亦然,韩愈文句,韩愈《送孟东野序》,李敖引韩愈文说明不平则鸣。,
LACMHO-012,中国现代史正论,“扬眉”不够，“吐气”才算,020.“扬眉”不够，“吐气”才算.txt,15,15,有若不释然者，故吾道其命于天者以解之,韩愈文句,韩愈《送孟东野序》,李敖续引韩愈文句，说明以天命解不平。,
LACMHO-013,中国现代史正论,张学良为杨拯民题词,021.张学良为杨拯民题词.txt,3,3,爱人如己,宗教格言,张学良题词,张学良题词中的宗教格言。,
LACMHO-014,中国现代史正论,张学良为杨拯民题词,021.张学良为杨拯民题词.txt,17,17,故人舍我闭黄壤,古典诗句,古诗成句,李敖借古诗写杨虎城故去、张学良应有所纪念。,
LACMHO-015,中国现代史正论,长叹犹怜张先生,022.长叹犹怜张先生.txt,19,19,纵江东父兄怜我而王我,史记文句,《史记·项羽本纪》,李敖引用楚霸王不肯回江东的典故。,
LACMHO-016,中国现代史正论,长叹犹怜张先生,022.长叹犹怜张先生.txt,31,31,顶天立地男子汉，磊落光明度余年。,小歌,张学良自作小歌,张学良小歌自述人格与晚年愿望。,
LACMHO-017,中国现代史正论,龚忠武的《少帅纽约行有感》,023.龚忠武的《少帅纽约行有感》.txt,23,23,春秋责备贤者,古典成语,《春秋》评判传统,龚忠武以后记说明作诗本于责备贤者之义。,
LACMHO-018,中国现代史正论,龚忠武的《少帅纽约行有感》,023.龚忠武的《少帅纽约行有感》.txt,29,35,"赵四风流朱五狂，
翩翩蝴蝶正当行，
温柔乡是英雄冢，
哪管东师入沈阳！",近人诗句,马君武《哀沈阳》,马君武第一首《哀沈阳》诗，李敖引出后辨其造谣成分。,
