id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAJJS6-001,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,7,7,乃所愿，则学孔子也！,孟子古文句,《孟子·公孙丑上》,李敖引孟子句，表示孟子所愿在于学习孔子。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收孟子古文句本体；不收道统宣传语境。
LAJJS6-002,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,7,7,去圣人之世，若此其未远也；近圣人之居，若此其甚也,孟子古文句,《孟子·尽心下》,李敖引孟子句，说明孟子对自己所处圣人传统远近的定位。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收孟子古文句本体；不收道统被现代政治挪用的论证。
LAJJS6-003,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,7,7,然而无有乎尔，则亦无有乎尔,孟子古文句,《孟子·尽心下》,李敖引孟子句，说明无人继起时自任其责的语气。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收孟子古文句本体；不收现代道统宣传语境。
LAJJS6-004,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,7,7,如欲平治天下，当今之世，舍我其谁哉？,孟子古文句,《孟子·公孙丑下》,李敖引孟子名句，写其以平治天下自任的气魄。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收古典文本本体；不收后文革命思想、领袖继承等现代政治话语。
LAJJS6-005,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,13,13,觝排异端，攘斥佛老,韩愈论学成句,韩愈排斥佛老语,李敖引此概括韩愈排斥佛老、维护儒学的论学姿态。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 校对补入，只收论学成句；不收现代道统/党国政治语境。
LAJJS6-006,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,13,13,尧以是传之舜，舜以是传之禹，禹以是传之汤，汤以是传之文、武、周公，文、武、周公传之孔子，孔子传之孟轲，轲之死，不得其传焉,韩愈古文句,韩愈《原道》,李敖转引韩愈《原道》中的道统传承叙述。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收韩愈古文句本体；不收现代党国借道统包装政治合法性的语境。
LAJJS6-007,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,15,15,自是以来，圣圣相承，若成汤、文、武之为君，皋陶、伊、傅、周、召之为臣，既皆以此而接夫道统之传。,朱熹古文句,朱熹《中庸章句序》,李敖转引朱熹序文中说明圣贤相承、接续道统的句子。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收朱熹古文句本体；不收后文统治者抢道统的现代政治批评。
LAJJS6-008,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,21,21,孔子之外，古今百家，随其浅深，无得免者,古人评语,陈振孙评叶适语,李敖转引陈振孙评叶适议论广泛、诸家难免被其批评。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 校对补入，只收古人评语本体；不收叶适政治立场和道统政治化语境。
LAJJS6-009,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,23,23,曾子不在四科之目……舍孔子而宗孟轲，则于本统离矣！,宋人论学文句,叶适论道统,李敖转引叶适反驳朱熹道统说的论学句。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收宋人论学句本体；不收现代政治人物道统宣传。
LAJJS6-010,蒋介石研究六集,孙中山蒋介石与道统,003.孙中山蒋介石与道统.txt,77,77,大道之行也，天下为公，选贤与能，讲信修睦。故人不独亲其亲、不独子其子，使老有所终，壮有所用，幼有所长，矜寡孤独废疾者皆有所养，男有分，女有归。货恶其弃于地也，不必藏于己；力恶其不出于身也，不必为己。是故谋闭而不兴，盗窃乱贼而不作，故外户而不闭，是谓大同。,古典礼运文句,《礼记·礼运》,李敖转引《礼运》大同篇，作为被反复挪用的古典思想文本。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收《礼记》古典文本本体；不收三民主义、革命思想和领袖宣传语境。
LAJJS6-011,蒋介石研究六集,蒋介石与“空中强盗”,004.蒋介石与“空中强盗”.txt,85,85,宾至如归,俗语成语,中国俗语,李敖转引黄仁霖说明招待所张贴的俗语，表示客人到来如同回家。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收俗语本体；不收战地服务团、来华助战洋人与国民党财政负担语境。
LAJJS6-012,蒋介石研究六集,孙中山蒋介石与迁都,005.孙中山蒋介石与迁都.txt,49,49,不求安乐者，子孙有时可以得到安乐；求安乐者，每不得安乐。,现代格言,傅斯年《战后建都问题》,李敖转引傅斯年关于求安乐反不得安乐的警句。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收格言本体；不收战后建都、首都选择和党国迁都论证。
LAJJS6-013,蒋介石研究六集,孙中山蒋介石与迁都,005.孙中山蒋介石与迁都.txt,75,75,青山绕郭，长江如带,骈文景物句,蒋介石《还都敬告国父文》,李敖转引还都告文中的景物句，写南京山水环绕、长江如带。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收景物句本体；不收还都、首都失守与现代政治哀鸣语境。
LAJJS6-014,蒋介石研究六集,蒋介石与“中华民国”亡国,006.蒋介石与“中华民国”亡国.txt,15,15,百事要看得浑些。,劝慰格言,陈训慈、陈训愿劝慰语,李敖转述陈布雷兄弟以此劝他凡事看得宽些、浑些。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 校对补入，只收私人劝慰格言；不收陈布雷、南京政府和自杀政治语境。
LAJJS6-015,蒋介石研究六集,蒋介石与“中华民国”亡国,006.蒋介石与“中华民国”亡国.txt,35,35,长太息以掩涕兮，哀民生之多艰,楚辞句,屈原《离骚》,李敖转引屈原《离骚》句，写临景悲怆、忧患深重。,保守收入：《蒋介石研究六集》以孙中山、道统、迁都、陈布雷、江南案、吴稚晖、吴国桢、《文星》查禁与情治材料为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、暗杀、情治、查禁、言论自由、党国文件、法庭与意识形态语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、俗语、成语、文学格言和非政治成句。 只收楚辞句本体；不收陈布雷、南京与政权亡国论证。
