id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAMJYJ-001,民进党研究,《民进党研究》自序,《民进党研究》自序.txt,7,7,丈夫亦爱怜其少子,传统文句,中文传统文句,李敖以传统文句写长者对后辈仍有爱怜之情。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-002,民进党研究,《民进党研究》自序,《民进党研究》自序.txt,9,9,贤者识其大者，不贤者识其小者,古话格言,中文古话,李敖引用古话，说明贤与不贤在识大识小上的差别。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-003,民进党研究,党外人士的一个毛病,002.党外人士的一个毛病.txt,3,3,我燃烧才有用。,外国文人格言,英国文豪卡莱尔藏书票题辞,李敖引用卡莱尔题辞，写自我燃烧才产生光和热。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-004,民进党研究,党外人士的一个毛病,002.党外人士的一个毛病.txt,13,13,如果你受不了热，就滚出厨房。,外国谚语,美国谚语，文中归于杜鲁门,李敖引用厨房怕热的俗谚，说明从事一行须能承受压力。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-005,民进党研究,党外与浑蛋,003.党外与浑蛋.txt,81,81,乡愿，德之贼也。,古典格言,孔子语，见《论语》相关章句,李敖引用孔子语，说明乡愿会败坏德性与是非。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-006,民进党研究,党外与浑蛋,003.党外与浑蛋.txt,81,81,不能假装对颜色不偏不倚,外国格言,丘吉尔语,李敖引用丘吉尔谈颜色的句子，写面对混淆时不可假装中立。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-007,民进党研究,党外与浑蛋,003.党外与浑蛋.txt,93,93,花对花，柳对柳，破扫把对箕帚,俗谚,中文俗谚,李敖引用民间俗谚，写相似者互相对应、气味相投。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。 校对补入：只取俗谚本体，不收同段关于执政者与反对者的政治判断。
LAMJYJ-008,民进党研究,谁窃盗了党外的“名器”？,005.谁窃盗了党外的“名器”？.txt,5,5,唯器与名，不可以假人。,古典文句,《左传》所引孔子语,李敖引用《左传》古语，说明名分与器物不可随便授人。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
LAMJYJ-009,民进党研究,蚱蜢必读,008.蚱蜢必读.txt,3,3,一只猫头鹰昼伏夜出，晚上活动，白天睡觉。可是来了一只蚱蜢，光天化日之下，在草地里唱个不停，吵得猫头鹰不能睡。猫头鹰要蚱蜢不要叫，蚱蜢不听。猫头鹰计上心来，说，反正听了你的歌声，我也睡不着了，你的歌声美妙如阿波罗（Apollo）的七弦琴，开怀之下，不如痛饮雅典娜（Pallas Athena）送我的酒吧，你就一起来喝吧。蚱蜢正唱得口渴，又被奉承之言弄得忘其所以，于是飞上枝头，跟猫头鹰相会。猫头鹰翻爪一扑，就把蚱蜢吃到嘴里了。,寓言故事,《伊索寓言·蚱蜢与猫头鹰》,李敖转述伊索寓言，保存因受奉承而误入危险的故事。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。 校对补入：首轮漏收的寓言材料，句子本体可脱离现代党派攻防独立检索。
LAMJYJ-010,民进党研究,蚱蜢必读,008.蚱蜢必读.txt,5,5,渴不饮盗泉水。,古话格言,中文古话,李敖引用古话，说明人即使困渴也要守原则。,校对后从严保留：《民进党研究》政治语境极密，现代政党攻防、民主/革命/选举论断、政治人物政见语录和口号不收；只取句子本体可独立成立的古典诗文、文学典故、宗教典籍、成语俗谚和少量非政治外国格言。
