id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
NOMORROW-001,我们没有明天,关公死不瞑目,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/009.关公死不瞑目.txt,11,11,挂印封金,古典小说典故,《三国演义》关羽故事,关羽离曹时留下官印与金银的典故，后用来称辞官去职或不受厚赐。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-002,我们没有明天,关公死不瞑目,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/009.关公死不瞑目.txt,11,11,新恩虽厚，旧义难忘,古典小说语句,《答曹操书》,关羽故事中表达新恩虽重、旧日情义不可忘的句子。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-003,我们没有明天,没有国是孤岛,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/014.没有国是孤岛.txt,11,11,没有人是孤岛,外国诗文格言,英国诗人约翰·多恩语，文中作“英国诗人说”,多恩关于人与人彼此相连、无人能孤立存在的名句。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-004,我们没有明天,从麦格隆满尼王到夜郎王南越王,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/015.从麦格隆满尼王到夜郎王南越王.txt,11,11,西南君长以什数，夜郎最大。,史传典故,《史记·西南夷列传》,《史记》写西南诸部中夜郎最大的一句，是夜郎故事的开端。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-005,我们没有明天,从麦格隆满尼王到夜郎王南越王,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/015.从麦格隆满尼王到夜郎王南越王.txt,11,11,汉孰与我大？,史传典故,《史记·西南夷列传》,夜郎侯、滇王因道路隔绝而问汉朝与己孰大的典故。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-006,我们没有明天,从麦格隆满尼王到夜郎王南越王,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/015.从麦格隆满尼王到夜郎王南越王.txt,11,11,以道不通故，各自以为一州主，不知汉广大。,史传典故,《史记·西南夷列传》,《史记》解释夜郎、滇王不知外界广大而自大的原因。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-007,我们没有明天,从麦格隆满尼王到夜郎王南越王,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/015.从麦格隆满尼王到夜郎王南越王.txt,17,17,居蛮夷中久，殊失礼义,史传典故,《史记·郦生陆贾列传》,赵佗听陆贾劝说后自承久居蛮夷而失礼义的句子。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-008,我们没有明天,从麦格隆满尼王到夜郎王南越王,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/015.从麦格隆满尼王到夜郎王南越王.txt,17,17,我孰与皇帝贤？,史传典故,《史记·郦生陆贾列传》,赵佗向陆贾自比汉高帝的问句。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-009,我们没有明天,从“高丽棒子”到“台湾浪人”,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/020.从“高丽棒子”到“台湾浪人”.txt,7,7,同是天涯沦落人,古典诗句,白居易《琵琶行》,白居易写同病相怜的名句半联。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-010,我们没有明天,台湾人的政治规格,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/029.台湾人的政治规格.txt,5,5,蓬生麻中，不扶自直；白沙在泥，与之皆黑。,古典格言,《大戴礼》,以蓬草、白沙说明环境对人的影响。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
NOMORROW-011,我们没有明天,台湾人的政治规格,《大李敖全集6.0》分章节/016.李敖祸台五十年庆祝十书/009.我们没有明天/029.台湾人的政治规格.txt,5,5,土地教化使之然也,史传格言,《史记》,《史记》用来解释环境与教化塑造人的一句话。,校对轮保守保留：本书政论密度极高，现代政党、国家、宪政、选举、人物攻防类语录不收；本条只因句子本身可作为诗文、成语、经典或格言独立检索而保留。
