id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LANF-001,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,不二法门,佛教成语,佛教语汇,本书在相关章节使用或引录“不二法门”，保留其可独立检索的佛教成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-002,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,春秋笔法,中文成语,传统成语,本书在相关章节使用或引录“春秋笔法”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-003,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,吏士舞文弄法,古典成句,《史记》,本书在相关章节使用或引录“吏士舞文弄法”，保留其可独立检索的古典成句性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-004,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,儒以文乱法,古典成句,《韩非子》,本书在相关章节使用或引录“儒以文乱法”，保留其可独立检索的古典成句性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-005,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,现身说法,佛教成语,佛教语汇,本书在相关章节使用或引录“现身说法”，保留其可独立检索的佛教成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-006,李敖弄法集,《李敖弄法集》小引,《李敖弄法集》小引.txt,3,3,知法犯法,中文成语,传统成语,本书在相关章节使用或引录“知法犯法”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-007,李敖弄法集,一个联合造成的冤狱,001.一个联合造成的冤狱.txt,7,7,节外生枝,中文成语,传统成语,本书在相关章节使用或引录“节外生枝”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-008,李敖弄法集,一个联合造成的冤狱,001.一个联合造成的冤狱.txt,7,7,落井下石,中文成语,传统成语,本书在相关章节使用或引录“落井下石”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-009,李敖弄法集,一个联合造成的冤狱,001.一个联合造成的冤狱.txt,7,7,息事宁人,中文成语,传统成语,本书在相关章节使用或引录“息事宁人”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-010,李敖弄法集,一个联合造成的冤狱,001.一个联合造成的冤狱.txt,7,7,与人为善,中文成语,传统成语,本书在相关章节使用或引录“与人为善”，保留其可独立检索的中文成语性质。,校对轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
