id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAYTAS-001,李敖议坛哀思录,003.一网成擒，笑话伺候,003.一网成擒，笑话伺候.txt,19,19,秀才人情纸半张,俗谚,中文俗语,李敖收到林益世喜帖后以俗语说明只用纸上题诗回礼，表达轻巧又带讽刺的应酬方式。,
LAYTAS-002,李敖议坛哀思录,004.以玩笑出之,004.以玩笑出之.txt,3,3,或问柳下惠非‘朝隐’者欤,古书文句,扬雄《法言》关于柳下惠“朝隐”的话,李敖解释自己在立法院的“朝（嘲）弄”姿态时，先引《法言》柳下惠朝隐之说作对照。,
LAYTAS-003,李敖议坛哀思录,004.以玩笑出之,004.以玩笑出之.txt,5,5,干青云而直上,古典文句,古文成句，文中未明具体出处,李敖用这句高飞直上的古典化语句形容自己的高度孤绝，转入“落单”的自我状态。,
LAYTAS-004,李敖议坛哀思录,004.以玩笑出之,004.以玩笑出之.txt,5,5,独与天地精神往来,古书文句,《庄子·天下》语,李敖借庄子语说明自己在草山书房独处时的精神自由，把闭门读写写成与天地相接。,
LAYTAS-005,李敖议坛哀思录,004.以玩笑出之,004.以玩笑出之.txt,5,5,宫门一锁不复启，虽有九陌无尘埃,唐诗名句,韩愈诗句，文中称沈尹默所写韩昌黎诗,李敖引用书房所挂韩愈诗句，扣除悲情后用来写门一锁便自成世界的生活状态。,
LAYTAS-006,李敖议坛哀思录,005.为何起了怪书名？,005.为何起了怪书名？.txt,3,3,十年辛苦不寻常,古典诗句,曹雪芹题诗“字字看来皆是血，十年辛苦不寻常”,李敖写距《李敖回忆录》十年后再续回忆，借曹雪芹诗句概括十年写作与人生积累。,
LAYTAS-007,李敖议坛哀思录,005.为何起了怪书名？,005.为何起了怪书名？.txt,3,3,逝者如斯,古典文句,《论语·子罕》“逝者如斯夫”,李敖以孔子临川之叹指代年岁流逝，说明自己已到孔子晚年之龄。,
LAYTAS-008,李敖议坛哀思录,005.为何起了怪书名？,005.为何起了怪书名？.txt,3,3,瞻之在前，忽焉在后,古典文句,《论语·子罕》颜渊赞孔子之语,李敖用《论语》成句写自己活过孔子之年的反讽自况，延续自传式的自我定位。,
LAYTAS-055,李敖议坛哀思录,005.为何起了怪书名？,005.为何起了怪书名？.txt,5,5,你们都是死人，我焉能不哭？,小说典故,《三国演义》祢衡哭骂满朝文武典故,李敖解释“哀思录”书名时借祢衡哭满朝文武的典故，说同代萧条可哀，故以“哀思录”命名。,
LAYTAS-056,李敖议坛哀思录,005.为何起了怪书名？,005.为何起了怪书名？.txt,17,17,以子之矛，攻子之盾,古典成语,《韩非子·难一》矛盾故事,李敖说明自己借蒋介石讲话反证“中华民国”亡国，是用对方材料反击对方的矛盾式打法。,
LAYTAS-057,李敖议坛哀思录,006.我把自己变小了！,006.我把自己变小了！.txt,53,53,匹夫而为百世师，一言而为天下法,古文名句,苏轼《潮州韩文公庙碑》文句,李敖在竞选文案中借苏轼赞韩愈的文句，把自己的“一言堂”写成可为天下法的立言姿态。,
LAYTAS-058,李敖议坛哀思录,007.绝无仅有的选举方式,007.绝无仅有的选举方式.txt,9,9,大道之行也，天下为公，选贤与能,古书文句,《礼记·礼运》文句,李敖谈自己的非世俗选举方式时引用《礼运》理想，反衬现代选举虽言选贤而贤者难出。,
LAYTAS-009,李敖议坛哀思录,011.王闿运的身影,011.王闿运的身影.txt,5,7,"“民”犹是也，“国”犹是也，何分南北；
“总”而言之，“统”而言之，不是东西。",联语,王闿运讽刺袁世凯国史馆榜门联,李敖引王闿运榜门联，借其对民国总统的讽刺，铺垫自己在立法院里的玩世姿态。,
LAYTAS-010,李敖议坛哀思录,011.王闿运的身影,011.王闿运的身影.txt,9,9,逍遥通世法,挽联短语,杨度挽王闿运联语,李敖引用杨度挽联中的短语，说明王闿运既逍遥又通达的处世基调。,
LAYTAS-011,李敖议坛哀思录,018.我告诉你，就是狗,018.我告诉你，就是狗.txt,15,15,老兵永远不死，只是凋谢。,西方歌曲名句,西点军校军歌，麦克阿瑟国会演讲中引用,李敖说明“老兵永远不死”常被误认为麦克阿瑟原创，用来转入自己以老兵姿态质询国防部。,
LAYTAS-012,李敖议坛哀思录,021.上将割屌记,021.上将割屌记.txt,29,29,一闪一闪亮晶晶，满天都是‘小鸡鸡’,儿歌改编,《小星星》歌词改编,李敖引用小儿子改编《小星星》的歌词，借儿歌滑稽化现场满座将军的星级符号。,
LAYTAS-013,李敖议坛哀思录,022.我高潮，你刹车,022.我高潮，你刹车.txt,9,9,Give the devil his due.,英文谚语,英语谚语,李敖承接林委员引用的英文谚语，用“给魔鬼应得之物”的说法转而讽刺陆委会。,
LAYTAS-014,李敖议坛哀思录,023.应该去跟妇产科医生讲,023.应该去跟妇产科医生讲.txt,7,7,我不恨你对我说谎，可是我恨你对我说粗糙的谎话,西方文学格言,文中称英国同名作家所说名言,李敖用这句英国作家的格言批评官方说谎粗糙，把欺骗与侮辱听众智商连在一起。,
