id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAXA50-001,笑傲五十年,《笑傲五十年》题辞,《笑傲五十年》题辞.txt,3,3,泰山石敢当,民俗格言,传统民俗辟邪石刻语,本书在相关章节引用或使用“泰山石敢当”，校对轮保留其可独立检索的民俗格言性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-002,笑傲五十年,笑傲五十年,001.笑傲五十年.txt,61,61,春蚕到死丝方尽，李敖一去兮不复还！,李敖式仿古成句,化用李商隐诗句与《史记》句式,本书在相关章节引用或使用“春蚕到死丝方尽，李敖一去兮不复还！”，校对轮保留其可独立检索的李敖式仿古成句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-003,笑傲五十年,李敖画像,002.李敖画像.txt,5,5,泪尽胡尘里,古典诗句,陆游《秋夜将晓出篱门迎凉有感》,本书在相关章节引用或使用“泪尽胡尘里”，校对轮保留其可独立检索的古典诗句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-004,笑傲五十年,李敖画像,002.李敖画像.txt,13,13,史所罕见,中文成语,传统成语,本书在相关章节引用或使用“史所罕见”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-005,笑傲五十年,李敖画像,002.李敖画像.txt,13,13,独行其是,中文成语,传统成语,本书在相关章节引用或使用“独行其是”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-006,笑傲五十年,李敖画像,002.李敖画像.txt,13,13,东征西讨,中文成语,传统成语,本书在相关章节引用或使用“东征西讨”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-007,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,霹雳手段，菩萨心肠,中文熟语,传统熟语,本书在相关章节引用或使用“霹雳手段，菩萨心肠”，校对轮保留其可独立检索的中文熟语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-008,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,扶弱抑强,中文成语,传统成语,本书在相关章节引用或使用“扶弱抑强”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-009,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,黑白分明,中文成语,传统成语,本书在相关章节引用或使用“黑白分明”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-010,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,目空一切,中文成语,传统成语,本书在相关章节引用或使用“目空一切”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-011,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,手不停挥,中文成语,传统成语,本书在相关章节引用或使用“手不停挥”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-012,笑傲五十年,李敖画像,002.李敖画像.txt,15,15,侠骨柔情,中文成语,传统成语,本书在相关章节引用或使用“侠骨柔情”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-013,笑傲五十年,幸亏有我,003.幸亏有我.txt,11,11,一言而得，一言而丧,古典成句,《论语》相关典故,本书在相关章节引用或使用“一言而得，一言而丧”，校对轮保留其可独立检索的古典成句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-014,笑傲五十年,幸亏有我,003.幸亏有我.txt,11,11,几人称帝，几人称王,历史典故,《魏志》相关典故,本书在相关章节引用或使用“几人称帝，几人称王”，校对轮保留其可独立检索的历史典故性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-015,笑傲五十年,幸亏有我,003.幸亏有我.txt,29,29,天下可无洪，不可无公。,古典文句,《魏志》曹洪相关语,本书在相关章节引用或使用“天下可无洪，不可无公。”，校对轮保留其可独立检索的古典文句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-016,笑傲五十年,幸亏有我,003.幸亏有我.txt,29,29,天下可无晦，不可无公。,古典文句,《南史》谢晦相关语,本书在相关章节引用或使用“天下可无晦，不可无公。”，校对轮保留其可独立检索的古典文句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-017,笑傲五十年,幸亏有我,003.幸亏有我.txt,29,29,天下无洪轨，何有哉？苍生可乱，岂可一日无公？,古典文句,《南史》王洪轨相关语,本书在相关章节引用或使用“天下无洪轨，何有哉？苍生可乱，岂可一日无公？”，校对轮保留其可独立检索的古典文句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-018,笑傲五十年,幸亏有我,003.幸亏有我.txt,29,29,天下不可无公,历史典故,传统“不可无公”模式,本书在相关章节引用或使用“天下不可无公”，校对轮保留其可独立检索的历史典故性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-019,笑傲五十年,幸亏有我,003.幸亏有我.txt,31,31,自知之明,中文成语,传统成语,本书在相关章节引用或使用“自知之明”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-020,笑傲五十年,幸亏有我,003.幸亏有我.txt,35,35,万古如长夜,中文熟语,化用传统尊圣成句,本书在相关章节引用或使用“万古如长夜”，校对轮保留其可独立检索的中文熟语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-021,笑傲五十年,幸亏有我,003.幸亏有我.txt,35,35,别开生面,中文成语,传统成语,本书在相关章节引用或使用“别开生面”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-022,笑傲五十年,幸亏有我,003.幸亏有我.txt,39,39,饱更忧患,中文成语,传统成语,本书在相关章节引用或使用“饱更忧患”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-023,笑傲五十年,幸亏有我,003.幸亏有我.txt,39,39,面目全非,中文成语,传统成语,本书在相关章节引用或使用“面目全非”，校对轮保留其可独立检索的中文成语性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-024,笑傲五十年,大人格与小人格,004.大人格与小人格.txt,9,9,天地不仁,古典成句,《老子》相关成句,本书在相关章节引用或使用“天地不仁”，校对轮保留其可独立检索的古典成句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-025,笑傲五十年,大人格与小人格,004.大人格与小人格.txt,9,9,玉石之美有五德,传统格言,传统德目成句,本书在相关章节引用或使用“玉石之美有五德”，校对轮保留其可独立检索的传统格言性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-026,笑傲五十年,大人格与小人格,004.大人格与小人格.txt,9,9,鸡有五德,传统格言,传统德目成句,本书在相关章节引用或使用“鸡有五德”，校对轮保留其可独立检索的传统格言性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
LAXA50-027,笑傲五十年,大人格与小人格,004.大人格与小人格.txt,15,15,管仲非仁者与？桓公杀公子纠，不能死，又相之。,古典成句,《论语》子贡问管仲,本书在相关章节引用或使用“管仲非仁者与？桓公杀公子纠，不能死，又相之。”，校对轮保留其可独立检索的古典成句性质。,校对轮收录：《笑傲五十年》多为自述、人格论、历史人物与时政评论混合文本；现代党政攻防、司法/外交/统独判断、人物政治评价、口号式语录不收。仅保留句子本身可独立检索的诗句、传统联语、古典成句、成语俗语、文学典故、宗教/外文格言与少量李敖式仿古成句。
