id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LADGD-001,李敖大哥大,张学良是末代民族英雄,001.张学良是末代民族英雄.txt,3,9,"快看李敖大哥大，打开天窗说亮话。
狗男狗女我全骂，好人喜欢坏人怕。
酸甜以后又苦辣，摆平以后又上下。
只有真理没八卦，快看李敖大哥大。",节目片头歌,《李敖大哥大》片头歌,每集片头反复出现的节目歌谣，首轮只收第一见。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-002,李敖大哥大,张学良是末代民族英雄,001.张学良是末代民族英雄.txt,11,11,人过了60岁以后，谁比谁先走，谁比谁先死，就不知道了,现代文人格言,梁实秋语,李敖谈开刀后复出时转述梁实秋对年寿无常的提醒。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-003,李敖大哥大,张学良是末代民族英雄,001.张学良是末代民族英雄.txt,25,25,赵四风流朱五狂，翩翩蝴蝶正当行。温柔乡是英雄冢，哪管东师入沈阳。,近代诗句,马君武诗句,李敖讲九一八当晚张学良传闻时引用马君武讽刺诗。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-004,李敖大哥大,张学良与赵四小姐的爱情故事,002.张学良与赵四小姐的爱情故事.txt,29,29,此度见花枝，白头誓不归,古典词句,古人词句,李敖谈张学良晚年不返乡时引用古词。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-005,李敖大哥大,罗福助错在那里？,003.罗福助错在那里？.txt,19,19,call a spade spade,英文俗语,英语俗语,李敖说明名正言顺时引英文俗语。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-006,李敖大哥大,罗福助错在那里？,003.罗福助错在那里？.txt,19,19,觚不觚，觚哉？觚哉？,论语名句,《论语·雍也》,李敖借孔子论觚说明名实相符。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-007,李敖大哥大,批评陈水扁,004.批评陈水扁.txt,59,59,飞来山上千寻塔，闻说鸡鸣见日升。不畏浮云遮望眼，自缘身在最高层。,宋诗,王安石《登飞来峰》,李敖谈“最高层”时请观众背诵王安石诗。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-008,李敖大哥大,批评陈水扁,004.批评陈水扁.txt,65,65,绕岸车鸣水欲干，鱼儿相逐尚相欢。无人挈入沧江去，汝死哪知世界宽？,宋诗,王安石《鱼儿》,李敖借王安石诗说明眼界宽窄。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-009,李敖大哥大,批评陈水扁,004.批评陈水扁.txt,79,79,一根鸡巴往里戳,小说文句,《红楼梦》俗语文句,李敖说明粗俗字词也见于古典小说。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-010,李敖大哥大,反对党为了反对而反对是对的,006.反对党为了反对而反对是对的.txt,55,55,以德报怨，何以报德？,论语名句,《论语·宪问》,李敖说明孔子不赞成无条件以德报怨。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-011,李敖大哥大,反对党为了反对而反对是对的,006.反对党为了反对而反对是对的.txt,55,55,以直报怨,论语名句,《论语·宪问》,李敖承接孔子答问，强调以直报怨。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-012,李敖大哥大,意淫大陆，手淫台湾,010.意淫大陆，手淫台湾.txt,11,11,老马之智可用也,成语典故,管仲老马识途典故,李敖以管子老马识途典故开启“老马之智”话题。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-013,李敖大哥大,有种就别学猪叫,013.有种就别学猪叫.txt,13,13,维摩虽病有神通,宋诗句,王安石诗句,李敖谈维摩诘故事时引用王安石诗句。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-014,李敖大哥大,中学生不可以谈手淫吗？,022.中学生不可以谈手淫吗？.txt,91,91,五色令人目盲，五音令人耳聋,老子名句,《老子》,李敖回答观众时引用老子说明声色诱惑使人难以专心。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-015,李敖大哥大,李敖对祖国发音第一集,031.李敖对祖国发音第一集.txt,15,15,衣带渐宽终不悔，为伊消得人憔悴。,宋词名句,柳永词句,李敖展示胡适题字时引用柳永词句。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
LADGD-016,李敖大哥大,李敖对祖国发音第二集,032.李敖对祖国发音第二集.txt,67,67,行万里路，读万卷书,古典读书格言,董其昌语,李敖谈神游北京时引用董其昌读书行路格言。,首轮保守收入：本书节目政治评论密度极高，仅取可独立成立的诗文、古文名句、成语俗谚、小说文句和非政治格言；重复片头只收首见。
