id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAMCRJ-001,李敖秘藏日记,软禁残记,001.软禁残记.txt,5,5,长安居，大不易,古典轶语,唐代顾况语，原文转引,以长安居住不易映照幽居处境。,未收同句仿拟语。
LAMCRJ-002,李敖秘藏日记,软禁残记,001.软禁残记.txt,155,155,岂有文章惊海内，漫劳车马驻江干。,杜甫诗句,杜甫《宾至》句，原文转引,以文章名声反衬门外车马来驻。,
LAMCRJ-003,李敖秘藏日记,软禁残记,001.软禁残记.txt,181,181,本为卖文活，翻令室倒悬。,杜甫诗句,杜甫《闻斛斯六宫未归》句，原文转引,以卖文谋生却累及居室困顿写写作困境。,
LAMCRJ-004,李敖秘藏日记,软禁残记,001.软禁残记.txt,515,515,所有伟大生活都有无趣的阶段。,外国哲理格言,Bertrand Russell语，原文转引,罗素以伟大生活中常有平淡阶段勉人耐住寂寞。,
LAMCRJ-005,李敖秘藏日记,软禁残记,001.软禁残记.txt,515,515,伟人的生活除了少数伟大时期外，并无令人兴奋的地方。,外国哲理格言,Bertrand Russell语，原文转引,罗素说明多数伟人只有少数时刻显得激动，其余生活平静。,
LAMCRJ-006,李敖秘藏日记,软禁残记,001.软禁残记.txt,515,515,从全体看来，安静的生活是伟人的特征，他们的喜乐并不是世俗心目中所认定的那一种。一切伟大的成绩必由于历久不懈的工作，其全神贯注与繁重程度，使人没有余力去从事狂热的娱乐。……,外国哲理格言,Bertrand Russell语，原文转引,罗素认为安静生活常是伟人成就的底色，成果来自持续而专注的工作。,同段中人物举例句未收。
LAMCRJ-007,李敖秘藏日记,5月26的日记,004.5月26的日记.txt,25,25,公差强人意，隐若一敌国矣！,古典史传格言,《后汉书·吴汉传》，原文转录,以吴汉临阵镇定比喻面对困难仍能稳定人心。,
LAMCRJ-008,李敖秘藏日记,代曹禺驳夏志清,008.代曹禺驳夏志清.txt,7,7,从日记上可看出一个人的优柔，太琐碎的日记更是如此。,日记格言,丘吉尔语，原文转述,以日记琐碎映出性格优柔。,
LAMCRJ-009,李敖秘藏日记,代曹禺驳夏志清,008.代曹禺驳夏志清.txt,15,15,浊世之佳公子,传统品评语,曹禺《求凰集》序转引旧评语,以旧式品评语描写吴祖光早年气质。,
LAMCRJ-010,李敖秘藏日记,1月的日记,009.1月的日记.txt,15,15,漫劳海内传名字,唐寅画题诗句,唐伯虎画题句，原文转引,唐伯虎画题中的名声感叹。,
LAMCRJ-011,李敖秘藏日记,1月的日记,009.1月的日记.txt,15,15,书本自惭称学者，众人疑道是神仙,唐寅画题诗句,唐伯虎画题句，原文转引,唐伯虎以学者自惭、旁人疑为神仙写画中人物。,
LAMCRJ-012,李敖秘藏日记,1月的日记,009.1月的日记.txt,19,19,君子爱人以德,传统格言,传统儒家成语，原文转引,以德义成全所爱之人。,
LAMCRJ-013,李敖秘藏日记,2月的日记,010.2月的日记.txt,331,331,且拾级直参紫府；乍回首已隔红尘,寺庙楹联,指南宫对联，原文转引,以拾级入山与回首红尘写入庙境界。,
LAMCRJ-014,李敖秘藏日记,2月的日记,010.2月的日记.txt,331,331,指地玄门开觉路；南天紫府渡迷津,寺庙楹联,指南宫对联，原文转引,以玄门、觉路、迷津写道观劝化语。,
LAMCRJ-015,李敖秘藏日记,3月的日记,011.3月的日记.txt,297,297,莲生淤泥中，不与泥同调。食莲谁不甘？知味良独少。,古典诗句,黄庭坚《赣上食莲有感》诗句,李敖借咏莲诗句自况，不与污泥同调而知味者少。,校对补入：全库同句归为黄庭坚诗句。
LAMCRJ-016,李敖秘藏日记,4月的日记,012.4月的日记.txt,69,69,岸绝船通马；沙交路入河。,传统对联,易培基对联，原文转引,以岸绝、船通、沙交、路入构成山水行旅联语。,
LAMCRJ-017,李敖秘藏日记,4月的日记,012.4月的日记.txt,235,235,进不得相合，退不能相忘。,友人贺卡语,李筱峰贺卡语，原文转录,以进退两难写相知者难合亦难忘。,
LAMCRJ-018,李敖秘藏日记,4月的日记,012.4月的日记.txt,261,261,江湖愈老，胆子愈小,江湖格言,江湖旧语，原文转引,以江湖经验越深越知谨慎作处世提醒。,
LAMCRJ-019,李敖秘藏日记,欲看湖光不自由,013.欲看湖光不自由.txt,17,17,取法乎上，仅得其中,古典格言,传统古训，原文转引,以高标准要求却只能得到中等效果说明理想与实行之间常有折扣。,校对补入：首轮漏收传统古训。
LAMCRJ-020,李敖秘藏日记,欲看湖光不自由,013.欲看湖光不自由.txt,27,27,行百里者半九十,传统成语,古话，原文转引,以行程将近终点仍最艰难提示慎终。,
LAMCRJ-021,李敖秘藏日记,欲看湖光不自由,013.欲看湖光不自由.txt,37,37,圣号观音应念寻声为救苦；寺名玄奘果然无刹不现身。,寺庙楹联,傅朝枢玄奘寺联，原文转引,以观音寻声救苦、玄奘无刹不现身写寺中联语。,
