id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAJFM-001,你是景福门,景福门，你们来个屁！,001.景福门，你们来个屁！.txt,5,5,拉斐德，我们来了！,外国历史名言,第一次世界大战中斯坦顿上校在拉斐德墓前的献词，文中说明常被误归潘兴将军。,李敖先举这句名言说明援助与报恩的历史场景，再反衬现实口号的空洞。,
LAJFM-002,你是景福门,双城外记,004.双城外记.txt,7,7,不识庐山真面目，只缘身在此山中。,宋诗名句,苏轼《题西林壁》诗句。,李敖引苏轼句说明身在局中者反而看不清局势，借诗句概括北京学生对危险的误判。,
LAJFM-003,你是景福门,从橘子汁到洋酒,006.从橘子汁到洋酒.txt,13,13,A horse! A horse! My kingdom for a horse!,莎士比亚名句,莎士比亚《理查三世》名句。,李敖用理查三世临危以江山求马的台词，说明人在困境中会需要最具体的东西。,
LAJFM-004,你是景福门,北京滥杀，台北滥情,003.北京滥杀，台北滥情.txt,7,7,亦步亦趋,传统成语,形容事事追随模仿的成语。,李敖用它说明一种杀戮和统治方式的师承模仿关系。,
LAJFM-005,你是景福门,双城外记,004.双城外记.txt,9,9,死者已矣,传统成句,表示死去的人已经无法追回的古语成句。,李敖用它转入生者权益仍会被牵连的荒诞处境。,
LAJFM-006,你是景福门,大风起兮,007.大风起兮.txt,13,13,数典忘祖,传统成语,《左传》典故发展出的成语。,李敖转引这句成语，指出忘本或背本逐末的批评意味。,
LAJFM-007,你是景福门,共产党饶你，我不饶你,008.共产党饶你，我不饶你.txt,3,3,大义灭亲,传统成语,《左传》典故发展出的成语。,李敖用它描述以所谓公义压倒亲情的冷酷姿态。,
LAJFM-008,你是景福门,美国违反人权记录大曝光,012.美国违反人权记录大曝光.txt,19,19,以子之矛、攻子之盾,古典成语,《韩非子》矛盾寓言化出的成语。,李敖用这句说明用对方的标准反击对方，形成自我矛盾的揭露。,
LAJFM-009,你是景福门,魏德迈“客观”吗？,015.魏德迈“客观”吗？.txt,5,5,盖棺论定,传统成语,表示人死之后才能作最终评价的成语。,李敖借这句进入对历史人物评价是否客观的质疑。,
LAJFM-010,你是景福门,简体字与“为匪宣传”,016.简体字与“为匪宣传”.txt,7,7,青出于蓝,传统成语,《荀子》语意发展出的成语。,李敖以此说明简体字制度的后起者反而在既有做法上走得更远。,
LAJFM-011,你是景福门,恶心到大陆去了,018.恶心到大陆去了.txt,13,13,与人为善,孟子成语,《孟子》语意发展出的成语。,李敖用它形容张乐平本来善意待人，却被文化包装挪用。,
LAJFM-012,你是景福门,为“反共义士”进一解,021.为“反共义士”进一解.txt,3,3,至行过人曰义，义士……之类是也。,古文名句,洪迈《容斋随笔》论“义士”之语。,李敖引洪迈定义，先从古义上界定“义士”一词，再展开正名式辨析。,
LAJFM-013,你是景福门,为“反共义士”进一解,021.为“反共义士”进一解.txt,11,11,觚不觚。觚哉？觚哉？,论语名句,《论语》孔子正名之语。,李敖用孔子疑问说明名实不符的问题，作为辨析现实称号的古典支点。,
LAJFM-014,你是景福门,为“反共义士”进一解,021.为“反共义士”进一解.txt,35,35,大哥莫话小弟,俗语,粤语俗语，意思是同类之间不必彼此讥笑。,李敖把它单独提出，作为后文讽刺同质性互相指责的民间表达。,
LAJFM-015,你是景福门,为“反共义士”进一解,021.为“反共义士”进一解.txt,47,47,作恶之报，果大于因。,格言,文中引用的因果报应式警句。,李敖用这句概括作恶之后果超过起因的讽刺逻辑。,
LAJFM-016,你是景福门,为“反共义士”进一解,021.为“反共义士”进一解.txt,51,51,to sow the wind and reap the whirlwind,英语谚语,英语谚语，中文常作“播风收暴”。,李敖在中文警句后附上英语谚语，强化恶果反噬的格言意味。,
LAJFM-017,你是景福门,革命·革命·反革命,022.革命·革命·反革命.txt,5,5,天子易姓，谓之革命,古代经史成句,古书中解释“革命”为改朝换代的成句。,李敖从古义说明“革命”本是天命更替，而非现代口号。,
LAJFM-018,你是景福门,革命·革命·反革命,022.革命·革命·反革命.txt,47,47,革命革命，革过一革的,现代小说名句,鲁迅《阿Q正传》中老尼姑的话。,李敖借鲁迅式口吻讽刺一个词被反复滥用后的荒唐。,
LAJFM-019,你是景福门,劝君读篇古书,023.劝君读篇古书.txt,11,11,日闻所不闻,史记成句,《史记·陆贾传》相关语境中的成句。,李敖用它写陆贾使赵佗开眼界，突出读古书的醒世作用。,
LAJFM-020,你是景福门,劝君读篇古书,023.劝君读篇古书.txt,11,11,不过数十万，皆蛮夷,史记引文,《史记·陆贾传》中陆贾劝赵佗的话。,李敖引此概括陆贾对赵佗地方实力的判断。,
LAJFM-021,你是景福门,劝君读篇古书,023.劝君读篇古书.txt,11,11,惟妙惟肖,传统成语,形容模仿或描写极其逼真的成语。,李敖用它形容赵佗原住民化、地方化的姿态。,
LAJFM-022,你是景福门,台独、台独，半苦为谁独？,024.台独、台独，半苦为谁独？.txt,23,23,柳下惠为士师，三黜。,论语引文,《论语》中柳下惠三黜故事。,李敖转引章太炎对柳下惠故事的解读，用来说明做官背后的复杂原因。,
LAJFM-023,你是景福门,台独、台独，半苦为谁独？,024.台独、台独，半苦为谁独？.txt,23,23,数黜而复起,古书成句,章太炎论柳下惠故事时使用的成句。,李敖借此提出柳下惠屡被黜退又复起的疑点。,
