id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAXAND-001,笑敖年代,20060618笑敖年代,001.20060618笑敖年代.txt,13,13,一闪一闪亮晶晶，满天都是小星星,儿歌句,传统儿歌《小星星》,李敖转述儿子唱儿歌时引用原句；后面的粗俗改唱不收入。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-002,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,205,205,虚与委蛇,成语,《庄子》成语,李敖说明“委蛇”读音与宋人笑话时引用。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-003,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,松伯不凋于岁寒,题字/训诂例句,蒋经国题字，源文作“松伯”,李敖展示蒋经国题字并借此辨析“后/不”通假。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-004,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,伤人乎，不问马,论语文句,《论语·乡党》,李敖讨论孔子问厩焚故事的通常读法。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-005,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,防风氏后至,国语文句,《国语·鲁语》,李敖解释古书中“后”可通“不”时引用。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-006,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,松柏后凋于岁寒,论语名句,《论语·子罕》,李敖据“后/不”通假重释松柏句。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-007,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,伤人乎，后问马,论语训诂改读,《论语·乡党》李敖改读,李敖认为孔子是先问人、后问马，据通假提出的改读。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-008,笑敖年代,20060723笑敖年代,002.20060723笑敖年代.txt,213,213,仁民爱物,古典成语,《孟子》语意,李敖解释孔子不只关心人，也应关心马时引用。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-009,笑敖年代,20060730笑敖年代,003.20060730笑敖年代.txt,97,97,当家方知柴米贵,传统俗语,中国俗语,李敖借猪八戒口吻说明当家后才知现实困难。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
LAXAND-010,笑敖年代,20060806笑敖年代,004.20060806笑敖年代.txt,117,117,读《论语》以前就这样子，读过《论语》以后还是这样，就等于说你没有受到影响。,宋儒读书格言,朱熹语意,李敖谈崇拜人物须受其影响时转述朱熹论读《论语》的话。,首轮保守收入：本书选战、政论和新闻口语密集，仅取句子本体可独立成立的诗文、古文名句、成语俗谚、歌词、儿歌和非政治读书法格言。
