id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LALYKTW-001,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,3,3,归骨于田横之岛,历史题字,傅斯年题字,李敖引傅斯年题字，借田横典故写归宿与孤高。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-002,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,5,5,小和尚念经——有口无心,歇后语,中文歇后语,李敖摘用歇后语，写表面周旋而内心不系。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-003,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,7,7,此心安处即为乡,古典诗句,苏轼相关诗句,李敖引古人诗境，说明安顿身心高于拘泥故乡。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-004,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,7,7,江湖寥落尔安归,古典诗句,中文诗句,李敖引诗句，写大陆与台湾之外的寥落心境。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-005,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,7,7,埋骨何须桑梓地，人间何处不青山,古典诗句,中文诗句,李敖引古诗句，写不必拘泥桑梓的旷达。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-006,冷眼看台湾,《冷眼看台湾》自序,《冷眼看台湾》自序.txt,7,7,却恐他乡胜故乡,古典诗句,古人诗句,李敖引古人诗境，说明乡愁观念也可被提升。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-007,冷眼看台湾,最坏的外省人，最浑的台湾人,001.最坏的外省人，最浑的台湾人.txt,9,9,贤者避世，其次避地,古典格言,古人语,李敖引古人语，说明乱世中避世与避地的层次。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-008,冷眼看台湾,怀念郭国基先生,005.怀念郭国基先生.txt,95,95,山平水远苍茫外，地辟天开指顾中,古典诗句,中文诗句,李敖引诗性成句，写眼界辽阔与气象开张。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-009,冷眼看台湾,怀念郭国基先生,005.怀念郭国基先生.txt,95,95,天行有常，不为尧存，不为桀亡。,古典格言,荀子相关成句,李敖引古话，强调常道不因贤暴而改。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
LALYKTW-010,冷眼看台湾,向高牧师高牧师娘致敬,006.向高牧师高牧师娘致敬.txt,3,3,不畏浮云遮望眼，自缘身在最高层。,古典诗句,王安石诗句,李敖引诗句，说明从高层面看待道德实践。,首轮从严筛选：《冷眼看台湾》为高政治密度书，只保留可脱离具体政党、选举、诉讼攻防而独立检索的诗文、古文、宗教寓言、文学例句和普通格言；现代政治口号、党派攻防、人名攻防、法律文书和意识形态语录不收。
