id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAZLZY-001,李敖政论综艺集,19910105《今夜星光》,001.19910105《今夜星光》.txt,59,59,当仁不让于师,儒家名句,《论语·卫灵公》,李敖说明孔子并非一味和平时引用。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-002,李敖政论综艺集,19910105《今夜星光》,001.19910105《今夜星光》.txt,59,59,乡愿德之贼也,儒家名句,《论语·阳货》,李敖解释孔子批评乡愿时引用。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-003,李敖政论综艺集,19910105《今夜星光》,001.19910105《今夜星光》.txt,67,67,虽千万人吾往矣,儒家名句,《孟子》,李敖谈个人气魄时引用孟子语。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-004,李敖政论综艺集,19910105《今夜星光》,001.19910105《今夜星光》.txt,67,67,举世而誉之而不加劝，举世而非之而不加沮,道家名句,《庄子·逍遥游》,李敖谈不受外界毁誉左右时引用。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-005,李敖政论综艺集,1997《台北ZOO》,002.1997《台北ZOO》.txt,19,19,天下舍我其谁,儒家名句,《孟子》语意,李敖谈强烈自信时引用孟子语意。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-006,李敖政论综艺集,1997《台北ZOO》,002.1997《台北ZOO》.txt,43,43,五色令人目盲，五音令人耳聋,道家名句,《老子》,李敖谈现代声光刺激分散青年读书时引用。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-007,李敖政论综艺集,1997《台北ZOO》,002.1997《台北ZOO》.txt,81,81,人过了60岁以后，谁比谁先死就不知道了,现代人物格言,梁实秋语,李敖转述梁实秋对老年生命无常的提醒。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-008,李敖政论综艺集,1997《台北ZOO》,002.1997《台北ZOO》.txt,165,165,江湖寥落尔安归,近代诗句,王国维诗句,李敖谈乡土与归处时引用王国维诗。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-009,李敖政论综艺集,1997《台北ZOO》,002.1997《台北ZOO》.txt,165,165,此心安处即为乡,宋词句,苏轼词意,李敖谈故乡感时引用苏轼词句。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
LAZLZY-010,李敖政论综艺集,1997《真情指数》,003.1997《真情指数》.txt,381,381,过犹不及,成语,《论语》,李敖谈自律与节制时引用。,首轮保守收入：本书政论、综艺、访谈混杂，现代政见、选举口号、党派攻防、两岸判断、政治人物语录不收；只取句子本体可独立成立的诗文、古文、成语俗谚、歌词、文论和非政治格言。
