id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAKYEC-001,李敖快意恩仇录,001.瞻之在前，忽焉在后（何飞鹏）,001.瞻之在前，忽焉在后（何飞鹏）.txt,11,11,瞻之在前，忽焉在后,古典文句,《论语·子罕》形容孔子学问境界的语句,何飞鹏借《论语》成句写自己接触李敖时不断发现新面貌的感受。,
LAKYEC-002,李敖快意恩仇录,002.《李敖快意恩仇录》自序,002.《李敖快意恩仇录》自序.txt,3,3,好奇之心，使猫送命。,西方谚语,英文谚语 Curiosity killed the cat,李敖用西方谚语调侃读者的好奇心，说明续书仍有吸引读者继续翻看的内容。,
LAKYEC-003,李敖快意恩仇录,002.《李敖快意恩仇录》自序,002.《李敖快意恩仇录》自序.txt,5,5,伸头挨一刀，不伸头也挨一刀,俗谚,中文俗语,李敖写出版方面对续书风险时进退都难，用俗语概括无从逃避的处境。,
LAKYEC-004,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,13,13,我以我血荐轩辕,现代诗句,鲁迅《自题小像》,李敖借鲁迅诗句说明大陆民族认同论述的强烈气氛，再转入自己对台湾高山族源流的看法。,
LAKYEC-005,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,17,17,世乱遭飘荡，生还偶然遂,唐诗名句,杜甫诗句,李敖用杜甫乱世漂泊之句，呼应二姐来台补写家族旧事的时代背景。,
LAKYEC-006,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,47,47,死人七天要回望乡台。,民俗成句,北方丧葬习俗说法,二姐回忆童年丧事恐惧，借这句民俗说法呈现旧式家庭对亡魂返家的想象。,
LAKYEC-007,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,47,47,福无双至，祸不单行,俗谚,中文俗语,二姐以俗语总结连续死亡和家庭变故带来的恐惧，说明祸事常成串发生。,
LAKYEC-008,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,47,47,运来推不开，倒霉一齐来,地方俗谚,上海俗语,二姐用上海说法补充前一句俗谚，强调好运难挡、倒霉也会集中到来的民间经验。,
LAKYEC-009,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,69,69,姥姥躲钉，向东躲；姥姥躲钉，向西躲！,民间丧葬歌谣,旧式入殓钉棺时的民间喊词,二姐回忆外祖母入殓时家人边钉棺边喊的句子，保留旧式丧葬仪式的声音细节。,
LAKYEC-010,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,95,95,近乡情怯,古典成语,宋之问《渡汉江》诗意形成的成语,李敖以这句古典成语解释自己不愿重返旧宅旧梦的心理，认为怯意本身就是提醒。,
LAKYEC-011,李敖快意恩仇录,003.陆根纪,003.陆根纪.txt,251,251,数天涯，依然骨肉，几家能够？,清词名句,顾贞观《金缕曲》,李敖借顾贞观词句感慨乱世骨肉离散，把自家苦难放入更大的中国家庭离散经验中。,
LAKYEC-012,李敖快意恩仇录,004.小寒纪,004.小寒纪.txt,11,11,闻西方佛说，非法出精,清诗文句,龚自珍诗句,李敖在回忆善导寺旧事时引用龚自珍句子，以戏谑方式把佛寺、青春和罪过感连在一起。,
LAKYEC-013,李敖快意恩仇录,004.小寒纪,004.小寒纪.txt,13,13,畜生之学,佛教批评语,文中称其出自佛教经典对世俗咒术密法的批评,李敖批评密宗世俗化咒术时引用此语，强调他眼中林云一类迷信包装的低劣。,
LAKYEC-014,李敖快意恩仇录,004.小寒纪,004.小寒纪.txt,13,13,怪、力、乱、神,古典成句,《论语·述而》“子不语怪力乱神”,李敖用《论语》成句批评所谓中国文化复兴反而流向迷信和妖妄。,
LAKYEC-015,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,29,29,公自平生怀直气，谁能晚节负初心。,古典诗句,王安石诗句,李敖以王安石诗句勉励王作荣，希望老师保持平生正直之气，不在晚节背离初心。,
LAKYEC-016,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,41,41,吾爱柏拉图甚于余物，吾爱真理甚于吾师。,西方格言,改写自亚里士多德相关名言传统,李敖用改写后的西方格言说明自己对老师虽有情分，但在真理判断前不应让步。,
LAKYEC-017,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,45,45,丧期无数,古礼成句,文中称按《易经》古礼有此说,李敖谈父亲丧礼改革时举古礼反驳国文老师，说明真按古礼反而更不可行。,
LAKYEC-072,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,121,121,叫一声小桃红……就使我想起从前,现代歌曲歌词,歌曲《小桃红》,李敖回忆王尚义听到《小桃红》歌词时若有所思，用歌声映出其多愁善感与早夭阴影。,
LAKYEC-018,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,127,127,欲求灵药换凡骨，先挽天河洗俗情。,宋诗名句,陆游诗句,李敖回顾大学时代的自修努力，用陆游诗句概括求学中洗俗情、换凡骨的理想。,
LAKYEC-073,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,131,131,余神画也，亦有名，曰‘真真’，呼其名百日，昼夜不歇，即必应之。,古书文句,古书《闻奇录》记唐朝进士赵颜画像恋故事,李敖谈画像恋时引《闻奇录》，用“真真”画中人应声而活的故事说明画像恋的白日梦性质。,
LAKYEC-074,李敖快意恩仇录,005.大寒纪,005.大寒纪.txt,131,131,昼则讲说军谋，夕则拥后而玩玉人,古书文句,古书《王子年拾遗记》记刘备与玉雕美人故事,李敖谈雕像恋时引《拾遗记》刘备“玩玉人”的典故，说明古人也有类似雕像恋想象。,
LAKYEC-019,李敖快意恩仇录,006.投笔纪,006.投笔纪.txt,135,137,"人在军中心在家
家中留下一枝花",军中打油诗,仁武厕所文学,李敖记录军中厕所墙上的打油诗，以粗朴口吻写当兵者身在军中心念家中恋人的状态。,
LAKYEC-020,李敖快意恩仇录,006.投笔纪,006.投笔纪.txt,141,143,"当兵如牛马
当官如流水",军中打油诗,仁武厕所文学,李敖记录军中厕所文学中对士兵与长官处境的对比，呈现军营基层的不满。,
LAKYEC-021,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,5,5,委蜕大难求净土,近代旧诗句,满清遗老诗句,李敖以遗老诗句写自己退伍后租得小屋和山楼，在贫困中仍求一处清净所在。,
LAKYEC-022,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,93,93,神州须健者，勿止大吾门。,近代诗句,严复诗句,李敖引用严复诗句，写其对子孙和国家未来仍寄望于强健后人的胸怀。,
LAKYEC-023,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,93,93,震旦方沉陆，何年得解悬？太平如有象，莫忘告重泉。,近代诗句,严复诗句,李敖引严复临终式的诗意，呈现其忧国、待太平而告慰地下的心境。,
LAKYEC-024,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,119,119,行云流水,文论成句,苏轼作文论常用成句,李敖谈写作借题发挥时引用苏东坡作文要行云流水，进而说明自己的文章会转为怒潮飞瀑。,
LAKYEC-075,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,141,141,爱自由过于面包、爱真理过于生命,现代思想格言,胡适关于个人主义人生观的论述,李敖引用胡适论个人主义的文字，摘出其中自由与真理高于生存利益的格言式核心。,
LAKYEC-076,李敖快意恩仇录,007.委蜕纪,007.委蜕纪.txt,151,151,交友以自大其身，求士以求此身之不朽。,清代学者格言,李恕谷语，胡适信中引用,李敖重温胡适引李恕谷的话，用交友与求士解释胡适生前交游和身后知己的问题。,
