id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LASHD-001,李敖书牍集,银纸包个臭皮蛋,002.银纸包个臭皮蛋.txt,13,13,再金玉其外，也不过是银纸包个臭皮蛋耳！,妙语,李敖比喻,以外表华美反衬内容败坏。,
LASHD-002,李敖书牍集,银纸包个臭皮蛋,002.银纸包个臭皮蛋.txt,13,13,行尸走肉,成语,成语,形容失去精神生命。,
LASHD-003,李敖书牍集,银纸包个臭皮蛋,002.银纸包个臭皮蛋.txt,11,11,来路甚怪、人马甚杂,格言,李敖概括,概括组织来源和人员复杂。,
LASHD-004,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,11,11,一段漫长、漫长的道路,格言,李敖转述,以漫长道路比喻人生过程。,
LASHD-005,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,11,11,人生每一段路仿佛都有终点，但在终点尽处，却是另一条路的起点。,格言,李敖概括,说明人生阶段的终点也会成为新起点。,
LASHD-006,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,11,11,山重水复疑无路,诗文,陆游诗句,引陆游诗写困顿处境。,
LASHD-007,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,11,11,柳暗花明又一村,诗文,陆游诗句,引陆游诗写绝处逢生。,
LASHD-008,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,11,11,终点就是起点,格言,李敖概括,概括循环中的起点与终点关系。,
LASHD-009,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,15,15,何处是归程，长亭更短亭,诗文,古典诗词句,以归程与长亭写人生路途。,
LASHD-010,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,1,1,直线前进对，周而复始错,格言,李敖语,主张人生方向应持续向前而非原地循环。,
LASHD-011,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,15,15,或者因为我认为还有若干不同的生活须待尝试，不能久过这一种生活。,格言,梭罗语,说明不断尝试不同生活的理由。,
LASHD-012,李敖书牍集,直线前进对，周而复始错,003.直线前进对，周而复始错.txt,15,15,人生最后，必须有一种自我（不靠他人的）归宿，则是智慧的决定。,格言,李敖概括,强调人生应有不依赖他人的自我归宿。,
