id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAFCR-001,第一流人的境界,《第一流人的境界》题辞,《第一流人的境界》题辞.txt,3,3,朝菌不知晦朔，蟪蛄不知春秋,古籍成句,庄子,本书在相关章节引用或使用“朝菌不知晦朔，蟪蛄不知春秋”，校对轮保留其可独立检索的古籍成句性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-002,第一流人的境界,《第一流人的境界》题辞,《第一流人的境界》题辞.txt,3,3,井底之蛙不知天多大,俗语,题辞,本书在相关章节引用或使用“井底之蛙不知天多大”，校对轮保留其可独立检索的俗语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-003,第一流人的境界,《第一流人的境界》题辞,《第一流人的境界》题辞.txt,3,3,急流勇进,成语,题辞,本书在相关章节引用或使用“急流勇进”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-004,第一流人的境界,《第一流人的境界》题辞,《第一流人的境界》题辞.txt,3,3,逆流而上,成语,题辞,本书在相关章节引用或使用“逆流而上”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-005,第一流人的境界,001.狮子的道路,001.狮子的道路.txt,3,3,百兽之王,成语,题辞,本书在相关章节引用或使用“百兽之王”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-006,第一流人的境界,001.狮子的道路,001.狮子的道路.txt,3,3,恍然大悟,成语,题辞,本书在相关章节引用或使用“恍然大悟”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-007,第一流人的境界,001.狮子的道路,001.狮子的道路.txt,5,5,美中不足,成语,题辞,本书在相关章节引用或使用“美中不足”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-008,第一流人的境界,001.狮子的道路,001.狮子的道路.txt,5,5,何足道哉,成语,题辞,本书在相关章节引用或使用“何足道哉”，校对轮保留其可独立检索的成语性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-009,第一流人的境界,002.第一流人的境界,002.第一流人的境界.txt,9,9,卒然临之而不惊，无故加之而不怒,古文名句,苏轼,本书在相关章节引用或使用“卒然临之而不惊，无故加之而不怒”，校对轮保留其可独立检索的古文名句性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-010,第一流人的境界,002.第一流人的境界,002.第一流人的境界.txt,9,9,所挟持者甚大，而其志甚远也,古文名句,苏轼,本书在相关章节引用或使用“所挟持者甚大，而其志甚远也”，校对轮保留其可独立检索的古文名句性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
LAFCR-011,第一流人的境界,002.第一流人的境界,002.第一流人的境界.txt,11,11,Life is too short to be little.,外国格言,Disraeli,本书在相关章节引用或使用“Life is too short to be little.”，校对轮保留其可独立检索的外国格言性质。,校对轮收录：《第一流人的境界》中可独立检索的诗文、典故、成语、俗语、格言、宗教语录与少量李敖式成句；现代政论判断、政党/制度/统独/民主自由口号式语录不收；现代政治事件段中只作普通修辞的短成语从严剔除。
