id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LABYKTW-001,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,47,47,哀矜弗喜,古典史学成句,孔子修史态度相关成句,李敖引传统史学成句，强调评判人物时有悲悯而不幸灾乐祸。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-002,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,47,47,孔子作《春秋》而乱臣贼子惧,古典成句,《孟子》相关成句,李敖引春秋笔法相关成句，说明史家褒贬具有道德震慑力。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-003,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,47,47,情信辞巧,古典史学成句,孔子修史态度相关成句,李敖引传统史学成句，概括修史要求事实可信、文辞精巧。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-004,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,49,49,不为危言核论,史评成句,郭泰相关史评,李敖引郭泰史评，说明批评不必走向危言峻论。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-005,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,63,63,不容毛群，斥逐羽族,寓言成句,《伊索寓言》鸟兽和蝙蝠故事,李敖转述伊索寓言，摘出蝙蝠两边不容的惩戒性成句。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-006,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,63,63,不容兽群，斥逐哺乳类之族,寓言成句,《伊索寓言》鸟兽和蝙蝠故事,李敖转述伊索寓言，摘出蝙蝠依违两端后被排斥的成句。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-007,白眼看台湾,围剿陶百川的一个教训,003.围剿陶百川的一个教训.txt,75,75,内疚神明，外惭清议,传统格言,中文传统道德成句,文中独立引出此句，写内心与舆论两方面的惭愧。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-008,白眼看台湾,青年党内与老年党外,004.青年党内与老年党外.txt,5,5,帮闲的贼子,戏曲成语,元明杂剧,李敖说明帮闲观念时，引元明杂剧称受人豢养的食客为帮闲的贼子。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-009,白眼看台湾,小朋友，别乡愿！,008.小朋友，别乡愿！.txt,13,13,非之，无举也；刺之，无刺也。同乎流俗，合乎污世。居之似忠信，行之似廉洁，众皆悦之，自以为是，而不可与入尧舜之道。故曰：德之贼也。,儒家引文,《孟子》相关引文,校对补入孟夫子论乡愿之句，说明随俗取悦而不能入道的伪善。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-010,白眼看台湾,小朋友，别乡愿！,008.小朋友，别乡愿！.txt,13,13,过我门而不入我室，我不憾焉者，其唯乡愿乎？乡愿，德之贼也。,儒家引文,孔子相关引文,校对补入孔夫子论乡愿之句，保存传统伦理判断。,第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
