id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LASXLQJ-001,李敖随写录前集,梁肃戎不但无耻，而且肉麻,056.梁肃戎不但无耻，而且肉麻.txt,11,11,万人丛中一握手，使我衣袖三年香。,龚自珍诗句,龚自珍（龚定盦）诗句,以握手后衣袖留香写对贤者风采的仰慕。,
LASXLQJ-002,李敖随写录前集,陈正澄来坐,057.陈正澄来坐.txt,5,5,不出户，知天下,老子成句,《老子》第四十七章成句,以不必亲履也能通晓天下说明见识可由学问与判断而来。,
LASXLQJ-003,李敖随写录前集,《一江春水向东流》还在查禁中,064.《一江春水向东流》还在查禁中.txt,1,1,一江春水向东流,宋词名句化用,李煜《虞美人》词句，亦为电影片名,片名化用李煜词句，以江水东流写愁绪绵延。,只收词句本体，不收电影查禁语境。
LASXLQJ-004,李敖随写录前集,“一旦为贼常成靶”,131.“一旦为贼常成靶”.txt,5,5,树欲静而风不息,古代成句,古代成句，常见作“树欲静而风不止”,以树想静而风不停比喻外缘牵动，事情难以按主观愿望止息。,只收传统成句本体，不收原文政论语境。
LASXLQJ-005,李敖随写录前集,“一旦为贼常成靶”,131.“一旦为贼常成靶”.txt,5,5,立地成佛,佛教成语,佛教成语,以顿悟成佛的说法概括即时转变的可能。,只收佛教成语本体，不收原文政论语境。
LASXLQJ-006,李敖随写录前集,国民党的电影问题,145.国民党的电影问题.txt,9,9,只许官家放火，不许百姓点灯,传统俗谚,传统俗谚，通行作“只许州官放火，不许百姓点灯”,以官民标准不一讽刺双重尺度。,只收俗谚本体，不收投书中的党政争议。
LASXLQJ-007,李敖随写录前集,享受西湖,147.享受西湖.txt,3,3,我不去看西湖，我乃去享受西湖。,山水审美格言,江述凡语，李敖转录,把游览转为享受，点出山水体验重在领受而非观看。,
LASXLQJ-008,李敖随写录前集,黄奠华法官的持平之言,150.黄奠华法官的持平之言.txt,21,21,瓜无滚圆、人无十全,传统俗谚,传统俗谚,以瓜不会全圆比喻人无完人。,只收俗谚本体，不收司法评论语境。
LASXLQJ-009,李敖随写录前集,刘辰旦来谈,163.刘辰旦来谈.txt,9,9,齐白石的儿子表示，不要老是说什么假画假画，说久了，你的真画也没人敢买了。,艺术市场格言,齐白石之子语，刘辰旦转述,以真伪之争会损害真品信任，概括艺术市场中的名声效应。,
LASXLQJ-010,李敖随写录前集,“真人不露相”？,164.“真人不露相”？.txt,5,5,真人不露相,传统俗谚,传统俗谚,以真正有本事的人不由外貌显露来说明才具不可貌相。,
LASXLQJ-011,李敖随写录前集,任显群有“衣冠冢”,167.任显群有“衣冠冢”.txt,7,7,结发伉俪死能同穴,传统婚姻成句,传统成句，语意本于“死则同穴”,以结发夫妻死后同穴寄托夫妻相守之愿。,
LASXLQJ-012,李敖随写录前集,任显群有“衣冠冢”,167.任显群有“衣冠冢”.txt,9,9,一个成功的男人背后必有一个出色的女人，一个温馨的家庭中必有个伟大的母亲,现代俗语,追思文中称“俗语所说”,以家庭中的女性支撑概括成功与温馨背后的照护力量。,
LASXLQJ-013,李敖随写录前集,任显群有“衣冠冢”,167.任显群有“衣冠冢”.txt,11,11,家丑不外扬,传统俗谚,传统俗谚,以家庭内部不体面的事不向外张扬概括维护家名的旧式信念。,校对补入：同段追思文中的传统俗谚，非政治语录。
LASXLQJ-014,李敖随写录前集,任显群有“衣冠冢”,167.任显群有“衣冠冢”.txt,11,11,做人要厚道、心胸要宽大、得助人处且助人、得饶人处且饶人,处世格言,追思文所录母亲教诲,以厚道、宽大、助人、饶人概括待人宽厚的处世原则。,校对修订：补足同一句母亲教诲前半。
LASXLQJ-015,李敖随写录前集,任显群有“衣冠冢”,167.任显群有“衣冠冢”.txt,11,11,天下事岂能尽如人意，做人但求无愧于心,处世格言,追思文所录处世格言,以世事难尽如愿，转而要求做人无愧于心。,
LASXLQJ-016,李敖随写录前集,看扁阿扁,176.看扁阿扁.txt,15,15,宽以待己而严以律人,传统成语,传统处世成语，常见作“严以律己，宽以待人”的反向讽用,以待己宽、待人严概括自我与他人的双重标准。,只收成语本体，不收报导中的政党议事语境。
