file	line	text
001.凡例.txt	3	两个月来，《北京法源寺》出版、《求是报》结束，使我的“天路”今后展开新的“历程”。我发愿要集中主力，继《北京法源寺》之后，一一完成我此生想写的大书。其中最重要的是《北京法源寺》以外的几部重要小说，以及非小说的《中国思想史》等书。这些大书，是我余生生命贯注的主力。至于大书以外的，只算杂书，只是拾遗性的、备忘性的、笔记性的、杂感性的、弃之可惜性的。写它们，不可“喧宾夺主”、也不要占太多时间，随手写之可也。（1991年9月1日）
003.不上电视了.txt	3	全能制作公司吴永佳约上华视张小燕、阳帆节目，谢绝之。目前已谢绝上中视《女人女人》九十九次播出特别节目。并谢绝东海大学邀演讲。（1991年9月2日）
006.马英九咬指甲.txt	7	我从没见过马英九。但我从纸上作业，观察入微。前几天我向基竣说：你整天研究苏联，你知道叶利钦乃“八指头陀”吗？他说他从不知道叶利钦只有八个指头，你怎么知道，我说我知道的可多了。（1991年9月2日）
007.《卧窗惊魂》.txt	1	《卧窗惊魂》
007.《卧窗惊魂》.txt	3	看据安妮霍尔登（Anne Holden）小说拍成电影的《卧窗惊魂》（The Bedroom Window）录影带，写通奸后，女方隔窗目击凶案，因怕奸情外泄，乃由男方出面说他目击，作证欲绳凶手于法。不料对方律师问出破绽，为了有正义感，却几以被当做凶手及伪证者追诉的窘局。（1991年9月3日）
008.《人民日报》论要不要改革的问题.txt	1	《人民日报》论要不要改革的问题
008.《人民日报》论要不要改革的问题.txt	3	9月2日，《人民日报》以《当前改革的三个问题》为题的文章说：
008.《人民日报》论要不要改革的问题.txt	9	以上《人民日报》立论，可以看出中共在苏联巨变下的态度。（1991年9月4日）
014.五佛斩魔也上街头.txt	3	由民进党等团体及蔡同荣等主办的“公民投票进入联合国”游行，昨日下午除了政治诉求外，队伍中还有“车鼓阵”、“牛犁阵”、“佛祖降白魔”等。据《中国时报》报导：“万佛会龙泉山寺的密宗教友身着黄色僧袍，头戴斗笠成为队伍里的醒目标志。还有戴着狰狞面具的黑魔、白魔沿途叫嚣及五名戴着佛祖面具的教友随行演出，象征着‘除魔斩妖’。”“在游行队伍中，龙泉山寺的教友以其特殊装扮吸引众人注目，并散发‘为台湾尊严而战，佛教徒不缺席’的传单；此外并演出‘宗教实验剧’，由戴着黑魔、白魔面具的教友，在锣鼓声中叫嚣，象征‘黑色恐怖’与‘白色恐怖’。而五名戴着‘佛祖’面具的教友一排随行，代表‘五智’，帮助世人辨清是非，排除妖魔。”
016.台湾到处是书法家，真不知其丑也！.txt	3	第190期《中央日报》星期天版搞“孙法民书法义卖活动第五波”，满版孙法民鬼字，竟称书法，可恶极了。徒以孙法民是财阀耳！
