file	line	text
001.蒋介石的辫子问题.txt	3	蒋介石生于中华民国开国前二十五年，就是公元1887年，正是清朝光绪年间，理论上和习惯上，凡是那时大清子民，男的都要留辫子。留辫子本是满清入关时，检定汉人人心向背的一个形式条件，相习成风后，相对的，日后剪辫子也就变成“革命排满”的一个形式条件，所以，谁先在清廷没倒前剪辫子，谁就值得佩服。不过那时剪辫子，多是在外国的留学生或是在洋人租界的中国前进分子干的事，在满清统治地区，剪辫子可就不可思议、大成问题。据董显光《蒋总统传》：
001.蒋介石的辫子问题.txt	7	董显光又说：
001.蒋介石的辫子问题.txt	13	照《总统蒋公哀思录》中《总统蒋公年表初稿》，蒋介石是民国前六年（1906）3月，“以感痛国族陵夷，立志革命，乃自剪辫发，托友寄家，以示决心”的，剪辫子后第二个月（4月），就“东渡日本”了。他在“东渡日本”后第二年（1907）， 再回国进保定军校。照董显光所说，“校中一切学生除蒋总统外皆有辫发”，这一说法，历来蒋介石传记都是众口一辞，直到这个月出书的《蒋介石传》（国民党军方黎明文化事业公司出版，德籍远东问题专栏作家施德曼与弗德林史坦夫妇合著，“国立编译馆”主编、辛达谟博士译。），还都这样一路宣传、相沿不断呢！
001.蒋介石的辫子问题.txt	15	但是，事实真是如此吗？真的在严格的军校管理中，人人有辫子，唯独蒋介石可以“唯公无辫”（毛思诚《民国十五年以前之蒋介石先生》中语）而不受“制裁”吗？这种逸出常识的说法，真令我们难以相信！
001.蒋介石的辫子问题.txt	19	除了图证以外，还有文证。根据蒋介石当年的同学张群的回忆，所谓“唯公无辫”之说，也可推翻。据陈香梅《张岳公闲话往事》记录，张群说：
001.蒋介石的辫子问题.txt	23	据《蒋总统秘录》中访问张群记录，当时“留日考试合格的学生，好像有六十人左右。能够畅通日本话的人，由保定启程直接前往日本；我们（包括蒋总统在内）虽然能够阅读日文，但因为说得不好，暂且先到东北的陆军部集合，然后由大连乘船前往神户，换乘火车到达东京。……”，可见蒋介石他们当年一起“都是留发（带辫子）出国的”。出国时既然有辫子，则在保定军校时，蒋介石必然有辫属实。所以，蒋介石在民国前六年（1906）就“自剪辫发”之说，不是真相、不是历史，乃神话也！
002.蒋介石是日本士官学校毕业的吗？.txt	3	国民党在北伐成功后，出版了一部《中国国民党年鉴（民国十八年）》，书名页是邵元冲题的，背后有“党内刊物，对外秘密”八个大字，自然属于内部机密的印刷品。全书有正文一千二百二十二页，可谓洋洋大观。正文以外，又有党中央巨头图片多幅，其中第一幅，不是别人，就是蒋中正。蒋中正这时已是“国民政府主席兼陆海空军总司令”、“复兼任行政院长教育部部长”，权倾一时，自不消说；他在党中央巨头图片中排行第一，自属当然。
002.蒋介石是日本士官学校毕业的吗？.txt	15	试看1937年贝华主编的《蒋介石全集》（文化编译馆出版、于右任题署），在卷首《蒋介石先生传略》中，就有这样的文字：
002.蒋介石是日本士官学校毕业的吗？.txt	19	这明明是说：蒋介石“初入日本振武学堂，继入陆军士官学校”的。这种说法，1945年潘公展主编的《蒋主席》（胜利出版社出版，邓文仪编著、吴敬恒题署）中，就说得更神龙活现：
002.蒋介石是日本士官学校毕业的吗？.txt	25	当时同行赴日留学的同学一共三人，其余两人，一个是袁世凯的亲戚，一个是保定军官学校一位主讲的子侄，都是所谓权贵子弟，独有他并无亲戚显宦的援引，且年事又轻，只是因为品学兼优而获选。他在少年时代，便是一位出类拔萃的人物了。
002.蒋介石是日本士官学校毕业的吗？.txt	31	这明明是说：蒋介石不但“考入士官学校”，并且“在士官学校的时候”，“求学心切，谢绝一切游乐。”——连在校生活都写得神龙活现，足见蒋介石进了士官学校，不是含糊的了！
002.蒋介石是日本士官学校毕业的吗？.txt	35	《蒋主席》一书不是普通的宣传品，它是胜利出版社出版的，这出版社是党营企业，由潘公展创办；潘公展当年是国民党中央宣传部副部长、《中央日报》总主笔。这书的作者邓文仪又是天子门生，黄埔一期毕业，做过蒋介石八年的私人秘书、国防部新闻局局长、政工局局长，不但是蒋介石的政工头子，还是特工头子（后来的特工头子戴笠就是他提拔起来的），这书背景的不简单，由此可见。
