score	file	line	text	reasons	context
7	002.沙丘忆.txt	59	台北蒙难	external-cue,quote-like,chinese-compact,self-authored-cue	萨拉·蒂斯代尔是美国浪漫派女诗人。她在我出生前两年（1933）死去，是自杀的，活了四十九岁。《火焰与阴影》是她三十六岁（1920）出版的。我译这首诗的时候，正三十六岁，如今我也快四十九了。因为这首译诗是我“台北蒙难”时残存的作品，对我有特别的意义，所以我特别为它写了这篇衬托性的文字。
7	003.除却一寒冬.txt	69	仇敌都不见	external-cue,quote-like,chinese-compact,self-authored-cue	这两首诗的意境，颇为悠闲超迈。我译它们的时候，既无“绿树荫荫”，也无“煦煦春阳”，但我在牢里，的确有了“仇敌都不见”的清静。只是牢里的冬天很冷，我可以不见“仇敌”，但却无法不见“寒冬”，在“寒冬”来的时候，为了御寒，每天晚上，我要在阴暗的灯光里，咿哑的地板上，不断来回走着，边走边背书，经常两三个小时。我之能背书、能走路，都拜坐牢之赐，坐牢对强者说来，真不是坏事。
7	003.除却一寒冬.txt	69	绿树荫荫	external-cue,quote-like,chinese-compact,self-authored-cue	这两首诗的意境，颇为悠闲超迈。我译它们的时候，既无“绿树荫荫”，也无“煦煦春阳”，但我在牢里，的确有了“仇敌都不见”的清静。只是牢里的冬天很冷，我可以不见“仇敌”，但却无法不见“寒冬”，在“寒冬”来的时候，为了御寒，每天晚上，我要在阴暗的灯光里，咿哑的地板上，不断来回走着，边走边背书，经常两三个小时。我之能背书、能走路，都拜坐牢之赐，坐牢对强者说来，真不是坏事。
7	003.除却一寒冬.txt	69	煦煦春阳	external-cue,quote-like,chinese-compact,self-authored-cue	这两首诗的意境，颇为悠闲超迈。我译它们的时候，既无“绿树荫荫”，也无“煦煦春阳”，但我在牢里，的确有了“仇敌都不见”的清静。只是牢里的冬天很冷，我可以不见“仇敌”，但却无法不见“寒冬”，在“寒冬”来的时候，为了御寒，每天晚上，我要在阴暗的灯光里，咿哑的地板上，不断来回走着，边走边背书，经常两三个小时。我之能背书、能走路，都拜坐牢之赐，坐牢对强者说来，真不是坏事。
7	005.评改余光中的一首译诗.txt	81	西化的中文	external-cue,quote-like,chinese-compact,self-authored-cue	余光中口口声声奚落“西化的中文”，但他这首译诗，却是标准的“西化的中文”。对这首恶劣的译诗，我1972年10月间在狱中时，曾改译如下：
7	005.评改余光中的一首译诗.txt	81	西化的中文	external-cue,quote-like,chinese-compact,self-authored-cue	余光中口口声声奚落“西化的中文”，但他这首译诗，却是标准的“西化的中文”。对这首恶劣的译诗，我1972年10月间在狱中时，曾改译如下：
7	021.剪他三分头！.txt	41	异想天开	external-cue,quote-like,chinese-compact,self-authored-cue,political-cue	这诗发表后，我看到1981年11月4日的《中国时报》，在“异想天开”栏下，有板桥市民权路陈迪先生写的一篇《请部长也剪三分头》，全文如下：
7	041.一片欢喜心，对夜坐着笑.txt	41	快活的欣赏者	external-cue,quote-like,chinese-compact,self-authored-cue	布莱克这首诗，颇有一个“快活的欣赏者”心境，我把它意译出来，以汇东海西海古人今人之一乐。
7	050.老虎歌.txt	3	虎落平阳被犬欺	external-cue,quote-like,chinese-compact,self-authored-cue	俗话说“虎落平阳被犬欺”，我生也剽悍，虽为平阳之虎，仍可不为犬欺，但虎威所镇，毕竟一一是犬，其为虎之乏味，亦可知矣！感而有诗，打油一首——
7	051.《我们七个》.txt	5	斟酌和润色	external-cue,quote-like,chinese-compact,self-authored-cue	承你逼令我译这首诗，你说你的朋友们试译，都译不成，你硬要我译。我很滑头，我先转给胡虚一去译。9月23日，虚一译来了，他附信说：“恐译得不好，故还盼文字高手如兄者，再做斟酌和润色。”我细看虚一的译作，诗情意境都能把握，可惜他有点书呆，把小女孩的口气，译得太“文”了，于是我决定大胆“斟酌和润色”。不料我太忙了，就拖了下来。
7	051.《我们七个》.txt	7	掺以己意	external-cue,quote-like,chinese-compact,self-authored-cue	昨天峰松、金珠和小女儿到我家，看我只“斟酌和润色”了第一段，催我快译，说你等着要。于是今天早起，就花了一个半小时，把“胡译本”改成“胡李译本”。因为原诗除最末一节外，都是abab的四行体，我为扣紧二、四行韵脚，迁就贫乏的中文词汇，偶尔也不无“增字解经”之处、“掺以己意”之处，凡此错妄，自当由我负全责，与虚一无涉也。下面就是全文：
7	051.《我们七个》.txt	7	胡李译本	external-cue,quote-like,chinese-compact,self-authored-cue	昨天峰松、金珠和小女儿到我家，看我只“斟酌和润色”了第一段，催我快译，说你等着要。于是今天早起，就花了一个半小时，把“胡译本”改成“胡李译本”。因为原诗除最末一节外，都是abab的四行体，我为扣紧二、四行韵脚，迁就贫乏的中文词汇，偶尔也不无“增字解经”之处、“掺以己意”之处，凡此错妄，自当由我负全责，与虚一无涉也。下面就是全文：
