file	line	text	reason	context
001.香港的机会，中国的机会.txt	27	朝霞	modern-political-news-context	香港的霞光固然如此，但是，随着1997年的逼近，大家弄不清这道霞光究竟是“朝霞”还是“晚霞”：照殖民地重归中国而言，百分之九十八的中国人，不论基于爱国、基于大义、基于天道好还，还是基于什么，都相信这种重归是一道“朝霞”；但是，另一方面，不论基于繁荣、基于自由、基于人道信仰，还是基于什么，大家对这种重归——朝中共统治的重归，未免心生疑虑与矛盾，大家相信，重归以后，香港将是一道“晚霞”，“晚霞”过后，英国日落了，香港也黑暗了。
001.香港的机会，中国的机会.txt	27	晚霞	modern-political-news-context	香港的霞光固然如此，但是，随着1997年的逼近，大家弄不清这道霞光究竟是“朝霞”还是“晚霞”：照殖民地重归中国而言，百分之九十八的中国人，不论基于爱国、基于大义、基于天道好还，还是基于什么，都相信这种重归是一道“朝霞”；但是，另一方面，不论基于繁荣、基于自由、基于人道信仰，还是基于什么，大家对这种重归——朝中共统治的重归，未免心生疑虑与矛盾，大家相信，重归以后，香港将是一道“晚霞”，“晚霞”过后，英国日落了，香港也黑暗了。
001.香港的机会，中国的机会.txt	33	即使有，中国人也会勇敢地去承担	modern-political-news-context	至于诱中共以利，说中共如硬来，到时候不但香港不再是中共每年三分之一外汇收入的摇钱树，搞不好不但每年四十到五十亿美金收不到，还要倒贴香港，这种吓唬，中共也是听不进去的。邓小平曾明明白白告诉英国女首相：他不认为收回香港会有灾难性后果，“即使有，中国人也会勇敢地去承担”。显然的，为了主权与尊严，中国人是不怕赔本的。
001.香港的机会，中国的机会.txt	35	收回主权，保持繁荣，港人治港，制度不变。	modern-political-news-context	中共的基本态度，只是十六个字：“收回主权，保持繁荣，港人治港，制度不变。”香港舆论归纳廖承志的意思，具体设想，一共七项：
001.香港的机会，中国的机会.txt	37	女皇陛下	modern-political-news-context	一、香港未来的法律，只是依目前法例略加修订，去掉“女皇陛下”的字眼即可。
001.香港的机会，中国的机会.txt	53	港人治港	modern-political-news-context	香港问题一定要圆满解决。廖说：收回主权，保持繁荣。成立特别行政区，实行“港人治港”。将来，“一个国家，两种制度。”深圳以北是社会主义，深圳以南继续资本主义。
001.香港的机会，中国的机会.txt	53	一个国家，两种制度。	modern-political-news-context	香港问题一定要圆满解决。廖说：收回主权，保持繁荣。成立特别行政区，实行“港人治港”。将来，“一个国家，两种制度。”深圳以北是社会主义，深圳以南继续资本主义。
001.香港的机会，中国的机会.txt	57	特别行政区	modern-political-news-context	这样看来，中共在弹性上，只是把“特别行政区”给了香港，把香港变成了“资本主义经济特区”，“一个国家，两种制度”，把香港变成“资本主义的耳环”，给社会主义“经济挂帅”。
001.香港的机会，中国的机会.txt	57	资本主义经济特区	modern-political-news-context	这样看来，中共在弹性上，只是把“特别行政区”给了香港，把香港变成了“资本主义经济特区”，“一个国家，两种制度”，把香港变成“资本主义的耳环”，给社会主义“经济挂帅”。
001.香港的机会，中国的机会.txt	57	一个国家，两种制度	modern-political-news-context	这样看来，中共在弹性上，只是把“特别行政区”给了香港，把香港变成了“资本主义经济特区”，“一个国家，两种制度”，把香港变成“资本主义的耳环”，给社会主义“经济挂帅”。
001.香港的机会，中国的机会.txt	57	资本主义的耳环	modern-political-news-context	这样看来，中共在弹性上，只是把“特别行政区”给了香港，把香港变成了“资本主义经济特区”，“一个国家，两种制度”，把香港变成“资本主义的耳环”，给社会主义“经济挂帅”。
001.香港的机会，中国的机会.txt	57	经济挂帅	modern-political-news-context	这样看来，中共在弹性上，只是把“特别行政区”给了香港，把香港变成了“资本主义经济特区”，“一个国家，两种制度”，把香港变成“资本主义的耳环”，给社会主义“经济挂帅”。
001.香港的机会，中国的机会.txt	59	香港前景与市民权益	modern-political-news-context	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	59	港人治港	modern-political-news-context	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	59	资本主义经济特区	modern-political-news-context	中共这种立场，香港的中国人，虽然认为还差强人意，可是仍然不放心。8月29日左翼学联举行的“香港前景与市民权益”研讨会上，立法局议员就认为：“港人治港”的方案，实施时会困难重重，而中共的态度与做法，也使香港人非常困扰不安。他们认为：香港一旦挂上五星旗，便会成为共产国家的一部分了，所谓“资本主义经济特区”，也就不无疑问了。
001.香港的机会，中国的机会.txt	61	经济特区	modern-political-news-context	我认为中共的“经济特区”构想，不是假的，因为这种构想对中共有利；我认为香港立法局议员的忧虑，也是真的，因为在五星旗下实行资本主义，纵使中共政权稳定，如廖承志所保证“今后，再不会做那种傻事了”，也显然困难重重。
001.香港的机会，中国的机会.txt	61	今后，再不会做那种傻事了	modern-political-news-context	我认为中共的“经济特区”构想，不是假的，因为这种构想对中共有利；我认为香港立法局议员的忧虑，也是真的，因为在五星旗下实行资本主义，纵使中共政权稳定，如廖承志所保证“今后，再不会做那种傻事了”，也显然困难重重。
001.香港的机会，中国的机会.txt	65	英学为体	modern-political-news-context	香港所以有今天这种经济上的奇迹，根本上，是它有背后的东西，那种东西是英国殖民政策与吏治基础，这种政策与基础，远自英国的“英学为体”，这种“体”，包括自由、民主、宪政、法治、人权等柱石，在这些柱石的撑腰下，英国对香港，发展出一种弹性的“积极不干预主义”，这种发展，带动了香港的经济，使香港变成了教人一见就要流口水的地区。
001.香港的机会，中国的机会.txt	65	积极不干预主义	modern-political-news-context	香港所以有今天这种经济上的奇迹，根本上，是它有背后的东西，那种东西是英国殖民政策与吏治基础，这种政策与基础，远自英国的“英学为体”，这种“体”，包括自由、民主、宪政、法治、人权等柱石，在这些柱石的撑腰下，英国对香港，发展出一种弹性的“积极不干预主义”，这种发展，带动了香港的经济，使香港变成了教人一见就要流口水的地区。
001.香港的机会，中国的机会.txt	67	收回主权，保持繁荣	modern-political-news-context	正因为如此，中共若想“收回主权，保持繁荣”，就不得不注意“体”“用”的关键，忽略了“体”，而只想“经济特区”的“用”，香港的“晚霞”，就真的会降临了。
001.香港的机会，中国的机会.txt	67	经济特区	modern-political-news-context	正因为如此，中共若想“收回主权，保持繁荣”，就不得不注意“体”“用”的关键，忽略了“体”，而只想“经济特区”的“用”，香港的“晚霞”，就真的会降临了。
001.香港的机会，中国的机会.txt	67	晚霞	modern-political-news-context	正因为如此，中共若想“收回主权，保持繁荣”，就不得不注意“体”“用”的关键，忽略了“体”，而只想“经济特区”的“用”，香港的“晚霞”，就真的会降临了。
001.香港的机会，中国的机会.txt	69	帝国主义	modern-political-news-context	从香港脱离中国后，一个多世纪来，中国人一直在“体”“用”问题上试验，中国人试验过君主立宪、试验过开明专制、试验过保皇、试验过革命、试验过勤王复辟、试验过再造共和、试验过新华春梦、试验过金陵春梦。……什么都试验过，只忘了试验一件事，就是英国人统治香港那种调调儿。结果呢，一个多世纪的比赛下来，试验出来最成功的，竟是殖民地的香港！竟是“帝国主义”下的香港！对比之下，我们能不气结吗？我们能不好笑吗？我们能不自我解嘲：如果当年中国皇帝不是把蕞尔小岛给了英国，而是甘心亡国，把整个大陆给了英国，一个多世纪下来，中国人民是不是也不错呢？我看至少至少，不会比国民党统治更坏吧？当然爱国者会说：这是什么话！我们不要做亡国奴！但是，另一种声音我们也不妨想想：许多时候，做了亡国奴的自由与人权，竟比做一个政权的家奴还像样，这又怎么说呢？富兰克林说：“哪里有自由，哪里便是我的祖国。”这种声音，岂不也值得我们比比吗？
001.香港的机会，中国的机会.txt	69	哪里有自由，哪里便是我的祖国。	modern-political-news-context	从香港脱离中国后，一个多世纪来，中国人一直在“体”“用”问题上试验，中国人试验过君主立宪、试验过开明专制、试验过保皇、试验过革命、试验过勤王复辟、试验过再造共和、试验过新华春梦、试验过金陵春梦。……什么都试验过，只忘了试验一件事，就是英国人统治香港那种调调儿。结果呢，一个多世纪的比赛下来，试验出来最成功的，竟是殖民地的香港！竟是“帝国主义”下的香港！对比之下，我们能不气结吗？我们能不好笑吗？我们能不自我解嘲：如果当年中国皇帝不是把蕞尔小岛给了英国，而是甘心亡国，把整个大陆给了英国，一个多世纪下来，中国人民是不是也不错呢？我看至少至少，不会比国民党统治更坏吧？当然爱国者会说：这是什么话！我们不要做亡国奴！但是，另一种声音我们也不妨想想：许多时候，做了亡国奴的自由与人权，竟比做一个政权的家奴还像样，这又怎么说呢？富兰克林说：“哪里有自由，哪里便是我的祖国。”这种声音，岂不也值得我们比比吗？
001.香港的机会，中国的机会.txt	83	资本主义经济特区	modern-political-news-context	我的答案是：在收回香港后，不要只把香港当成“资本主义经济特区”，因为这是舍本逐末的、“体”“用”倒置的，香港实际该是一个“中国民主试验特区”。应该充分利用英国一百多年深植的基础，给中国做一个大试验，以“港人治港”为根本，试验出虽然没有英国人，但中国人也可以做到英国式的民主。然后，让“港人治港”的民主实绩，开花结果，给全中国看。看过以后，可以逐步开放试验特区，以香港为师，一省一省带路。例如广东与香港最亲，就可把广东跟香港对立的制度，变为香港的制度，由香港带广东走向另一种制度。这样子高班生带低班生、三年级教二年级，年深月久了，“一个国家，两种制度”，也就自然脱胎换骨了。
001.香港的机会，中国的机会.txt	83	中国民主试验特区	modern-political-news-context	我的答案是：在收回香港后，不要只把香港当成“资本主义经济特区”，因为这是舍本逐末的、“体”“用”倒置的，香港实际该是一个“中国民主试验特区”。应该充分利用英国一百多年深植的基础，给中国做一个大试验，以“港人治港”为根本，试验出虽然没有英国人，但中国人也可以做到英国式的民主。然后，让“港人治港”的民主实绩，开花结果，给全中国看。看过以后，可以逐步开放试验特区，以香港为师，一省一省带路。例如广东与香港最亲，就可把广东跟香港对立的制度，变为香港的制度，由香港带广东走向另一种制度。这样子高班生带低班生、三年级教二年级，年深月久了，“一个国家，两种制度”，也就自然脱胎换骨了。
