file	line	context
001.景福门，你们来个屁！.txt	5	拉斐德死后八十七年，也就是他去美国参加独立战争后一百四十年，第一次世界大战爆发了，美国加入战团，支援法国对抗德国。美国派出军队，派遣军司令官是潘兴将军（General John J. Pershing）。1917年7月4日，一幕感人的献词在巴黎拉斐德坟前发表了，主题是：——“拉斐德，我们来了！”（Lafayette we are here!）。言简意赅，表达了美国人在法国人危难之际如何援之以手，一如一百四十年前法国人援美国人以手一样。
001.景福门，你们来个屁！.txt	7	这句“拉斐德，我们来了！”的名言，一般都误以为出自潘兴将军之口，但据潘兴回忆录——《我在世界大战中的经历》（My Experiences in the World War），却指出乃是斯坦顿上校（Colonel C. E. Stanton）的杰作。一言之微，为大将者都不没人之功，这种风度，可为典范。
001.景福门，你们来个屁！.txt	9	最近北京天安门前风起云涌，大陆学生与人民，为争取自由民主，波澜壮阔，蔚为奇观。相形之下，台湾地区的委琐畏葸，显得不成一比。国民党老脸兜不住，乃由巧宦施启扬出面，召集行政院大陆工作会报，徒以空话，加以声援。在上者粉拳绣腿如此，在下者自然希旨成风，也就纷纷绣花枕头而出。其中最恶心人者，是今早看报，有所谓国立中山大学教职员发表的支援大陆民主运动声明。该声明由马屁诗人余光中主稿，最后说：“台湾的社会近年来颇以民主自许，自由自豪。难道我们在争取两千万人的民主与自由之余，竟然无视十亿同胞的民主与自由吗？……天安门广场的胜利，是全中国也是全世界民主自由的胜利。相反地，天安门广场的失败，也是全中国甚至全世界民主自由的挫折，在历史炯炯的注视下，让我们及时站起来，从台北到屏东，一起向对岸大叫：‘天安门，我们来了！’”
001.景福门，你们来个屁！.txt	11	显然的，马屁诗人余光中在窃取“拉斐德，我们来了！”之意，以为比附与贴金。但是，这些国民党御用文人，他们在“争取两千万人的民主与自由”上，根本就是一纸空白，而没有任何实际行动。如今又朝十一亿人口大放厥词，且以当年美法战士自况自脱，其无耻也，真可腾笑古今中外。事实上，国民党“总统府”前的景福门，早已是压迫自由民主的标志，又何足以自炫骄人？如今景福门下的御用文人，竟成群结队而要“我们来了！”别不要脸啦，你们来个屁！
002.中国双城记.txt	17	另一方面，在北京以外的另一个城市——台北，所有的反应，却是莫名其妙的。看起来像支援，其实只是做秀；看起来像哀悼，其实只是干号；看起来像吶喊，其实只是空话；看起来像悲歌遍海岛，其实只是欢乐满人间。从四十年前开始，国民党就鼓动大陆起义抗暴，我们就来；如今那边京华烟云如彼，这厢粉拳绣腿如此，还无耻大喊：“天安门，我们来了！”
003.北京滥杀，台北滥情.txt	3	昨天晚上应台大学生会邀请，在全校处处为天安门滥杀满挂丧祭布条下，发表演讲，我不客气的指出：高等知识分子不可以跟着国民党传播媒体，如此滥情。我认为目前台湾朝野这些举动，只能自己过瘾、自我慰藉而已，对大陆实在“无能为力”，因为大陆那边，得不到任何实惠，如果有什么实惠，我看也是自己享用了。例如到处捐血，捐了半天，送不出去，现在卫生单位负责人已笑脸上电视，说这些血送不出去，只好留在台湾自己用了，台湾血库正缺血呢！由此可见，真相不过如此。又如搞什么一人一报空投大陆，也全是做秀，送报纸，报社存报多得是，何必如此麻烦？……
003.北京滥杀，台北滥情.txt	11	在北京方面共产党滥杀学生之际，在台北方面，国民党却动员学生，发起一片滥情风。在滥情风下，从纠合小学幼童遥祭英灵起，到各路人马戴孝也、配纱也、悲歌也、吟诗也、下泪也、禁食也，乃至募款也、送报也、诵经也、祈祷也、弥撒也、喊口号也、竖立民主女神像也、烧毁邓小平、李鹏、杨尚昆刍像也、大学校长发起六月九日中午十二时集体默哀三分钟也。……花样百出，甚至香港的国民党同路人《九十年代》的李怡还向台湾出馊主意，要“发起一人一信运动”呢！
004.双城外记.txt	3	5月19日我在师大演讲，师大学生问我对这次天安门事件的看法。我铁口直断，说共产党忍无可忍时候一定出兵，军队一开出来，一切学生运动立刻云散烟消。——别以为共产党干不出来，共产党才干得出来呢！
004.双城外记.txt	13	这一次天安门事件，由于今天下午传来邓小平出面的画面，多日来“匪情专家”和业余“匪情专家”的猜谜和造谣，已经完全穿帮。邓小平已死也、邓小平失权也、邓小平无法掌握全局也、中共内战也……所有的捕风捉影，都显示了台北的起哄与无知。
004.双城外记.txt	15	这些起哄与无知，抽起样来，品类繁多。我在台大演讲，台大学生问我：国民党一直说反攻大陆，目前有了机会，为什么不动手？我说机会是有了，可是目前不是好机会而是坏机会，四十年来最坏的机会，共产党与苏联和解了、冻结在中苏边境的五十八个师也可以调动了、内部困难又常常导致外部冒险、邓小平又说在他死前即1990年前乐见中国统一……种种迹象都显示了它不打你就好了，你还想反攻它？所以国民党叫嚣反攻，说此时应完成老总统或岳武穆的心愿，其实只是色厉内荏而已，甚至色都不敢厉呢！
004.双城外记.txt	19	对这种一厢情愿、不知自己是老几的所谓“具体建议”，其荒谬好笑，真令人不敢相信竟出自高等知识分子之手！其梦呓程度，实越反攻大陆而上之。因为要“绳之以法”，必得有赖反攻大陆成功为前提，反攻大陆未成，一切诛杀，自然谈不到。谈不到却先“请立法院尽快通过法律”，则此种法律，除了可供“意诛”之资外，全无任何意义。国民党学人竟有此种出馊主意的大脑，真可为这次天安门事件，别开新章。
005.别信“匪情专家”.txt	3	昨天午前陈又亮自美国打电话来，告诉我北京清华大学学生在天安门广场散发《李敖论五四》一文的事，两人顺便聊起北京的情形。陈又亮是我台大小老弟中最慧黠过人的，跟他聊天，相激相荡之下，每多妙悟。挂掉电话，我就立刻想写这篇文章。
