file	line	text
001.关于《胡适评传》.txt	1	关于《胡适评传》
001.关于《胡适评传》.txt	3	民国四十六年（1957）的3月1日，我在《自由中国》杂志上发表了一篇六千多字的文章 ——《从读<胡适文存>说起》（现收入《胡适研究》，改题《关于<胡适文存>》）。文章发表后一年一个月，胡适从美国回来，约我到钱思亮的家里，跟我说：“呵，李先生，连我自己都忘记了、丢光了的著作，你居然都能找得到，你简直比我胡适之还了解胡适之！”
001.关于《胡适评传》.txt	5	那时我已有给他写本传记的意思，但是我一直没跟他提起。我只提到几部批评他的书，像李季的《胡适<中国哲学史大纲>批判》、叶青（任卓宣）的《胡适批判》、谭天的《胡适与郭沫若》等。对谭天的《胡适与郭沫若》，他根本不知道有这本书；对叶青的《胡适批判》，他回忆说：“20多年前叶青写完了这部书，寄了一套给我，要我答复，我本来写好了一封信答他，后来一想：叶青在书里说我不必盖棺，论就定了，在他眼中，我已是死掉的人了，死人还能说些什么呢？所以我一直没有理他。”
001.关于《胡适评传》.txt	11	我所以发愤由我来写这部传记，另外一个主要的原因是看到别人迟迟不肯动手，或做得实在令人不满意。在胡适生前，我读过胡不归的《胡适之先生传》；在胡适死后，我看过毛子水的《胡适传》。这些简陋的传记都出于胡适的学生之手，基本的姿态都是维护他的，或是只有颂扬没有批评的，同时在史料处理方面又过于粗疏，难免有很多错误。
001.关于《胡适评传》.txt	15	英国的大政治家克伦威尔曾骂给他画像的人说：“画我须是我。”（Paint me as I am.）这句话，可以给任何想给别人“画像”的人做为警戒。胡适之不是轻易被了解的人，所以他也不容易被论断，没有受过严格的方法训练和史学训练的人，没有学会呼吸新时代空气的人，是没有办法给他“画像”的。
001.关于《胡适评传》.txt	19	所以，可以这么说，这部《胡适评传》，不该单是胡适之个人的评传，它是时代的评传，它是以胡适为主角之一的时代的评传。
002.《胡适评传》楔子.txt	1	《胡适评传》楔子
002.《胡适评传》楔子.txt	25	①威尔逊是胡适最佩服的人中的一人。我这里用这个ordeal是套用胡佛（Herbert Hoover）《威尔逊的苦炼》（The Ordeal of Woodrow Wilson）的书名。
003.可怜的县太爷（1841-1895）.txt	23	巡视全岛以后，他实在受不了了，他上呈文，自比做“牛马”，说“牛马”奔走疲乏，势将倒毙于路……主人闻之，当亦“恻然”。可是“主人”偏偏不“恻然”，不放他回大陆，把他改任为“台南盐务总局提调”⑦。这个差使，最使他哭笑不得，他想到他在江苏是办厘捐的，现在，又到台湾来办盐务，——全是“苛索民财”的勾当！他痛苦得很，他写道：
003.可怜的县太爷（1841-1895）.txt	55	这个小官在台东，干得很起劲，今天出示“斋戒求雨”(11)，明天去调查鸦片烟(12)，后天又赶写《台东州采访册》(13)，然后，再上书给他的老师吴大澂，报告“代理边州，兼为统将”的经过，统率“三营五哨”“一千七百五十余人”的经过。总之，他似乎还满意，至少不再求他老师写八行书，放他“生还”了！
