file	line	text	context
001.楔子.txt	9	画家死时，每幅画价仅售一百五十法郎；十年以后，涨到五十万法郎；七十年后，已经涨到和他朋友毕加索（Picasso）一样的数字。	8: / 9: 画家死时，每幅画价仅售一百五十法郎；十年以后，涨到五十万法郎；七十年后，已经涨到和他朋友毕加索（Picasso）一样的数字。 / 10:
002.第一部——三十年前.txt	11	客厅是十分雅致的，一看就是艺术工作者的手笔，但不是那种邋遢的艺术工作者的。全部的布置一点也不豪华，可说没有一样东西是值钱的，但每样东西都是有特色的：一片红砖墙、一方角窗、一座陶缶、一块几何图案的草席、一排矮得近地的沙发，处处都现出主人的水准。客厅里植物特多，是另一种特色，有吊着的葛郁金、吊着的波斯顿肾蕨……这盆蕨类植物养得这么好，可见是行家。蕨类植物对自来水中的漂白粉敏感，必须先将水贮放一天，让氯气散掉，才好浇它，这盆蕨类植物，显然是经过这种体贴手续的。	10: / 11: 客厅是十分雅致的，一看就是艺术工作者的手笔，但不是那种邋遢的艺术工作者的。全部的布置一点也不豪华，可说没有一样东西是值钱的，但每样东西都是有特色的：一片红砖墙、一方角窗、一座陶缶、一块几何图案的草席、一排矮得近地的沙发，处处都现出主人的水准。客厅里植物特多，是另一种特色，有吊着的葛郁金、吊着的波斯顿肾蕨……这盆蕨类植物养得这么好，可见是行家。蕨类植物对自来水中的漂白粉敏感，必须先将水贮放一天，让氯气散掉，才好浇它，这盆蕨类植物，显然是经过这种体贴手续的。 / 12:
002.第一部——三十年前.txt	13	这是幢老旧的平房。进到房里，地板都要咿哑作响。房子是木质的，更增加了老旧的情调。置身其中，仿佛置身在一条大木船里，如果把“诺亚方舟”（Noah's Ark）现代化、艺术化，我想就该这样。最不诺亚的，是没有动物，不过，这样老旧的房子，天花板上必然有老鼠，地板下必然有蟑螂，所以也不能说没有动物——如果你从“三度空间”去想像的话。当然动物没有诺亚齐全，并且，尤其不同的是：诺亚的动物都是一雄一雌的，这座现代方舟的中层，有的却只是雌性。	12: / 13: 这是幢老旧的平房。进到房里，地板都要咿哑作响。房子是木质的，更增加了老旧的情调。置身其中，仿佛置身在一条大木船里，如果把“诺亚方舟”（Noah's Ark）现代化、艺术化，我想就该这样。最不诺亚的，是没有动物，不过，这样老旧的房子，天花板上必然有老鼠，地板下必然有蟑螂，所以也不能说没有动物——如果你从“三度空间”去想像的话。当然动物没有诺亚齐全，并且，尤其不同的是：诺亚的动物都是一雄一雌的，这座现代方舟的中层，有的却只是雌性。 / 14:
002.第一部——三十年前.txt	17	房子被铡以后，在墙的转角，居然还劫后余生了一个小院子。小院子上搭了雨棚，就成了速写像模特儿的工作间。所谓工作间，也是一间教室，里面用粗木板搭了架、做了台，上面放着形形色色的陶器和土坯。墙脚是一座小电窑，寒酸得好像正在被大窑烧出的墙上红砖取笑。在大火里定型出来的这些红色队伍，一定奇怪它们保卫的这块小天地。它们看到在这块小天地里，一个可爱的小女人，在“手拉”出她的作品，也“手拉”出她的学徒。	16: / 17: 房子被铡以后，在墙的转角，居然还劫后余生了一个小院子。小院子上搭了雨棚，就成了速写像模特儿的工作间。所谓工作间，也是一间教室，里面用粗木板搭了架、做了台，上面放着形形色色的陶器和土坯。墙脚是一座小电窑，寒酸得好像正在被大窑烧出的墙上红砖取笑。在大火里定型出来的这些红色队伍，一定奇怪它们保卫的这块小天地。它们看到在这块小天地里，一个可爱的小女人，在“手拉”出她的作品，也“手拉”出她的学徒。 / 18:
002.第一部——三十年前.txt	21	正在从客厅研究到这工作间兼教室的时候，方舟中层的一位雌性正在沏茶。我说一位雌性，因为还有一位——速写像的模特儿——也是这方舟的女主人之一。她们是一对姐妹，同住在这座旧宅中。分工的方式是：姐姐只管自己的卧房，其他客厅、教室、厨房、浴室，都由妹妹管。大概就是这样管的结果，客厅墙上挂的是妹妹的速写像而非姐姐的。想到这里，我又看了这幅速写像。这时候，她姐姐已经端茶站在我身边了。	20: / 21: 正在从客厅研究到这工作间兼教室的时候，方舟中层的一位雌性正在沏茶。我说一位雌性，因为还有一位——速写像的模特儿——也是这方舟的女主人之一。她们是一对姐妹，同住在这座旧宅中。分工的方式是：姐姐只管自己的卧房，其他客厅、教室、厨房、浴室，都由妹妹管。大概就是这样管的结果，客厅墙上挂的是妹妹的速写像而非姐姐的。想到这里，我又看了这幅速写像。这时候，她姐姐已经端茶站在我身边了。 / 22:
002.第一部——三十年前.txt	47	作家大学生的妈妈热爱艺术。她是室内设计专家，搬到公寓后，她的室内布置被摄影家照了专辑，登在“当代家庭”杂志上。她的职业，除做美术设计外，是陶艺教师，自己也做陶器出售。她这一气质、这一本领，给小女儿很深的影响。小女儿热爱艺术，在艺术的深度和广度方面，很快的青出于蓝。她自己也做起陶艺教师来，也自己做陶器，不过她不出售，别人要，得像请佛像请关公像一样的，把她的陶器请走，至于有没有送香火钱、她姐姐说大概有。托斯卡尼尼（Arturo Toscaini）用指挥棒敲一个水电工人的头，叫工人站好，工人问为什么，托斯卡尼尼说有音乐的地方就是圣地。显然的，速写像的模特儿是以神圣的眼光来看她的艺术品，这一点，她倒满敬业的。	46: / 47: 作家大学生的妈妈热爱艺术。她是室内设计专家，搬到公寓后，她的室内布置被摄影家照了专辑，登在“当代家庭”杂志上。她的职业，除做美术设计外，是陶艺教师，自己也做陶器出售。她这一气质、这一本领，给小女儿很深的影响。小女儿热爱艺术，在艺术的深度和广度方面，很快的青出于蓝。她自己也做起陶艺教师来，也自己做陶器，不过她不出售，别人要，得像请佛像请关公像一样的，把她的陶器请走，至于有没有送香火钱、她姐姐说大概有。托斯卡尼尼（Arturo Toscaini）用指挥棒敲一个水电工人的头，叫工人站好，工人问为什么，托斯卡尼尼说有音乐的地方就是圣地。显然的，速写像的模特儿是以神圣的眼光来看她的艺术品，这一点，她倒满敬业的。 / 48:
002.第一部——三十年前.txt	49	作家大学生还告诉我，这位妹妹，本是北一女中的学生，但她不喜欢斲丧性灵的学校教育，所以念完高二就不念了。当时全家反对她，但她不听，终于自动休了学。她跑到南部乡下亲戚家里，在竹林和风声里独自住了几天。她自由自在的活着，她有勇气这样做。她飘来飘去，但绝非不良少年，相反的，她程度好得很，她的知识很渊博，这和她的聪明与用功有关，她有两书架的藏书，书架上从《拓扑学》到拓本，从《板桥杂记》到版画，从《失乐园》（Paradise Lost）到《儿童的诗园》（Child's Gardon of Verse），几乎一应俱全。“当然，”作家大学生特别补了一句。“你阁下写的书，也包括在内。”至于写作情形，不知道，只知道她常常写东西，但写什么，发表不发表，都不知道。总之，她很神秘，她不太喜欢交朋友。	48: / 49: 作家大学生还告诉我，这位妹妹，本是北一女中的学生，但她不喜欢斲丧性灵的学校教育，所以念完高二就不念了。当时全家反对她，但她不听，终于自动休了学。她跑到南部乡下亲戚家里，在竹林和风声里独自住了几天。她自由自在的活着，她有勇气这样做。她飘来飘去，但绝非不良少年，相反的，她程度好得很，她的知识很渊博，这和她的聪明与用功有关，她有两书架的藏书，书架上从《拓扑学》到拓本，从《板桥杂记》到版画，从《失乐园》（Paradise Lost）到《儿童的诗园》（Child's Gardon of Verse），几乎一应俱全。“当然，”作家大学生特别补了一句。“你阁下写的书，也包括在内。”至于写作情形，不知道，只知道她常常写东西，但写什么，发表不发表，都不知道。总之，她很神秘，她不太喜欢交朋友。 / 50:
002.第一部——三十年前.txt	51	当休学后，大家都以为她不会考大学的时候，她突然以同等学力的资格报了名，随即在台大哲学系的新生榜中，赫然出现。如今暑假到了，她已经足足念了一年大学了。	50: / 51: 当休学后，大家都以为她不会考大学的时候，她突然以同等学力的资格报了名，随即在台大哲学系的新生榜中，赫然出现。如今暑假到了，她已经足足念了一年大学了。 / 52:
002.第一部——三十年前.txt	63	“我在我书里已经说过了。有些人你跟他相见恨晚，有些人你跟他相见恨早，有些人你跟他根本不该相见。你现在的意思，大概是指最后一种。”	62: / 63: “我在我书里已经说过了。有些人你跟他相见恨晚，有些人你跟他相见恨早，有些人你跟他根本不该相见。你现在的意思，大概是指最后一种。” / 64:
002.第一部——三十年前.txt	85	“艺术已经够复杂了，你还滚进数学来！”	84: / 85: “艺术已经够复杂了，你还滚进数学来！” / 86:
