file	line	text
001.蒋介石的怒与杀.txt	5	蒋介石死后，国民党成立“总统蒋公哀思录编纂小组”，在1975年10月31日，出版了三巨册的《总统蒋公哀思录》。这种做法，显然是师承孙中山死后印“哀思录”的故技，不同的只是前者为精装，后者为线装而已，其印书心态，固无不同也！
001.蒋介石的怒与杀.txt	7	在《总统蒋公哀思录》中，有一篇《总统蒋公年表初稿》。年表中1912年条下，有这样的文字：
001.蒋介石的怒与杀.txt	13	其实，小百姓不必纳闷，他只要找到一本流传极稀的出版品——吴敬恒著《蒋总统年表》，对照之下，就可获得答案。吴敬恒著《蒋总统年表》是1964年3月25日由国民党党史会出版的，是大本线装，印刷精美，显然是以做党内赠品为主的。在这一年表中，1912年条下，却有这样的文字：
001.蒋介石的怒与杀.txt	27	两个年表中所说的陈其美，就是陈英士，他是蒋介石的把兄弟、是大哥，蒋介石《祭陈英士文》中自称“义弟蒋介石”，就是指此。陈其美本是上海的特级流氓，在别人革了好多年的命以后，他才加入革命。国民党钦定历史中，把上海光复都归功给陈其美，这是不公道的。事实上，当时陈其美已因冒进而被关在江南制造局，是陶成章主持的光复会同志李柱中（燮和）救了他。救他出来后，他趁李柱中他们在倦卧时，窃取了上海都督。他这一都督，当得极不光明，所以民国元年1月3日，孙中山有《复上海商务总会陈作霖等告陈其美督苏应经省议会正式公举电》说：“电悉。陈都督为民国起义首功之人，光复上海，战功劬劳，以之督苏，必能胜重任而慰众望。唯苏督一职，向由省议会选举，倘经苏议会正式公举之，本总统无不同意也。总统孙文。”意思就在以总统身份，化陈都督非法为合法。章炳麟（太炎）《太炎先生自定年谱》1916年条下说孙中山为人“憙少年轻薄与江湖屯聚者，讫为大总统不能悛”，陈其美是“少年轻薄与江湖屯聚者”的大龙头，孙中山当了总统还要“憙”这种人，原来也是别有深意的。
001.蒋介石的怒与杀.txt	29	原来国民党宣传它的寿命已九十年，从1894年起算，其实1894年只是孙中山成立兴中会，兴中会并不等于是国民党前身，那时候谁也不知道什么叫“国民党”，包括孙中山自己在内。但是事隔八九十年后，国民党居然老下脸皮，硬把兴中会掠为己有。国民党吞下兴中会、吃光兴中会会员，由于这些会员好歹与孙中山有点来往，一吞一吃，看在孙中山的面子上，或许可扯上一点边儿，但是若说到了同盟会时代，还是靠孙中山的面子而又要吞又要吃，那就更胡来了。因为同盟会的成立，是靠当时许多革命团体的成员，这些团体主要有辛丑年（1900）横滨郑贯一、王宠惠、冯自由、冯斯栾等的广东独立协会；壬寅年（1902）东京章炳麟、秦力山等的支那亡国纪念会，秦毓鎏、董鸣袆、周宏业等的青年会，上海蔡元培、章炳麟、吴敬恒等的中国教育会；癸卯年（1903）东京叶澜、秦毓鎏、程家柽等的军国民教育会，上海蔡元培、章炳麟、吴敬恒等的爱国学社，云南临安周云祥等的保滇会；甲辰年（1904）武昌胡兰亭、黄华亭、刘静庵等的日知会，长沙黄轸（黄兴，黄克强）、马福益、刘揆一等的华兴会和同仇会，上海龚宝铨、蔡元培、陶成章等的光复会。这些革命团体的成员，成立同盟会时，日知会、华兴会、光复会不但成员众多，并且都是比兴中会风光的大会，而兴中会那时候，已五年之久没有革命动作了。1940年1月20日到2月5日，老革命党冯自由发表《记中国同盟会》，就坦白指出：“吾国革命党人之提倡逐满建国，始于兴中会。然兴中会自庚子（1899）秋惠州革命军之败挫，及广州史坚如之谋炸抚署二役以后，党中健将如杨衢云、史坚如、郑士良、黄福诸人先后斲丧，元气实力为之大伤。故从庚子秋以至乙巳（1905）夏之五年间，兴中会实无如何之军事动作可言。”冯自由这些话还是事后回忆，在早期的记录中，我们也可看到兴中会的早已没落。
001.蒋介石的怒与杀.txt	33	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已脱入保皇党。孙文唯偕张能之、温秉臣、尢列、廖翼明者数人，设中和堂于横滨，其势甚微”。并说当时“东京留学不过二百人，无有知革命之事者，唯言维新而已”。可见当同盟会成立时，孙中山的兴中会已是没落的团体。幸亏当时德高望重的黄兴义薄云天，提议把“骨董”孙中山“公推”为“本党总理，不必经选举手续”，孙中山才成了同盟会的领导人。要不是黄兴这样够味儿，六十多人的大会中，仅识十人的孙中山，恐怕要靠边站了。
001.蒋介石的怒与杀.txt	35	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”、“蒙蔽同志”、“败坏全体名誉”，认为“恶莠不除，则嘉禾不长”。要求同盟会总会开除之，改选总理。黄兴对此极力抵制，陶成章乃将该公函在中外各报发表，自云与孙中山“已不两立”。
001.蒋介石的怒与杀.txt	45	1912年1月15日，上海《民立报》刊出这样的一则消息：
001.蒋介石的怒与杀.txt	49	《传记文学》第四十三卷第三期《陶成章》小传写蒋介石“14日（辛亥年十一月二十六日）凌晨2时许，指使二人至上海法租界广慈医院用手枪将之击毙，终年三十五岁”。尚明轩《陶成章》写“陈英士派遣蒋志清（即蒋介石）设计杀陶。14日凌晨2时许，陶成章被蒋介石收买的光复会叛徒王竹卿暗杀在医院里”。凶手部分，都写错了。事实上二人中的一人即蒋介石自己。
001.蒋介石的怒与杀.txt	51	陶成章被暗杀后，群情大哗。1月15日，孙中山发出《致陈其美令严缉刺陶成章凶犯电》，原文如下：
