score	file	line	text	context
3	001.如果台湾没有李敖……（何飞鹏）.txt	17	最伟大的白话文作家	平心而论，新的电子媒体创造了全新的李敖，让认同李敖的人，每天可以充分接触李敖。可惜的是，不论是思想家李敖、史学家李敖或者“最伟大的白话文作家”李敖，现代年轻的读者们，如非特别有心，相信都无缘认识李敖这些传统的一面。
4	001.如果台湾没有李敖……（何飞鹏）.txt	25	不管你喜不喜欢李敖、认不认同他的言论，李敖一生的变化起伏，绝对值得台湾人探究。	“不管你喜不喜欢李敖、认不认同他的言论，李敖一生的变化起伏，绝对值得台湾人探究。”这是我从远观李敖，到结缘李敖，到出版李敖所得到的不变的结论。
4	002.《李敖回忆录》自序.txt	3	人老心不老	1997年我62岁，62岁对一些人是尴尬年纪：蒋介石62岁流亡台湾，他尴尬，“树倒猢狲散”，是谓尴；“吃力不讨好”，是谓尬；我62岁拥抱台湾，我尴尬，“人老心不老”，是谓尴；“无可无不可”，是谓尬。古人讲三不朽：立德、立功、立言。蒋介石无德可立、无功可表，倒是言论总集出了一大堆，但都是文字大便，等于无言可垂。此人崛起于乱世，才具不足，对乱世无能为力，却拼命使...
4	002.《李敖回忆录》自序.txt	3	我志未酬人亦苦	1997年我62岁，62岁对一些人是尴尬年纪：蒋介石62岁流亡台湾，他尴尬，“树倒猢狲散”，是谓尴；“吃力不讨好”，是谓尬；我62岁拥抱台湾，我尴尬，“人老心不老”，是谓尴；“无可无不可”，是谓尬。古人讲三不朽：立德、立功、立言。蒋介石无德可立、无功可表，倒是言论总集出了一大堆，但都是文字大便，等于无言可垂。此人崛起于乱世，才具不足，对乱世无能为力，却拼命使...
3	002.《李敖回忆录》自序.txt	3	树倒猢狲散	1997年我62岁，62岁对一些人是尴尬年纪：蒋介石62岁流亡台湾，他尴尬，“树倒猢狲散”，是谓尴；“吃力不讨好”，是谓尬；我62岁拥抱台湾，我尴尬，“人老心不老”，是谓尴；“无可无不可”，是谓尬。古人讲三不朽：立德、立功、立言。蒋介石无德可立、无功可表，倒是言论总集出了一大堆，但都是文字大便，等于无言可垂。此人崛起于乱世，才具不足，对乱世无能为力，却拼命使...
3	002.《李敖回忆录》自序.txt	3	吃力不讨好	1997年我62岁，62岁对一些人是尴尬年纪：蒋介石62岁流亡台湾，他尴尬，“树倒猢狲散”，是谓尴；“吃力不讨好”，是谓尬；我62岁拥抱台湾，我尴尬，“人老心不老”，是谓尴；“无可无不可”，是谓尬。古人讲三不朽：立德、立功、立言。蒋介石无德可立、无功可表，倒是言论总集出了一大堆，但都是文字大便，等于无言可垂。此人崛起于乱世，才具不足，对乱世无能为力，却拼命使...
3	002.《李敖回忆录》自序.txt	3	无可无不可	1997年我62岁，62岁对一些人是尴尬年纪：蒋介石62岁流亡台湾，他尴尬，“树倒猢狲散”，是谓尴；“吃力不讨好”，是谓尬；我62岁拥抱台湾，我尴尬，“人老心不老”，是谓尴；“无可无不可”，是谓尬。古人讲三不朽：立德、立功、立言。蒋介石无德可立、无功可表，倒是言论总集出了一大堆，但都是文字大便，等于无言可垂。此人崛起于乱世，才具不足，对乱世无能为力，却拼命使...
6	003.哈尔滨（1935-1937·1到2岁）.txt	9	乌撒者，蛮名也。所辖乌撒、乌蒙等六部。后乌蛮之裔，尽得其地，因取远祖乌撒为部名。至元十一年始附，十三年立乌撒路。	我虽生在中国东北的哈尔滨，但我的籍贯，却源远流长。我小时候，每见过年，家中即捧出“李氏宗谱”上供桌，一起列在香案上，受焚香膜拜。这部宗谱后来带到台湾，归我保存。根据“李氏宗谱”，我的远籍实际是云南乌撒。据《元史·地理志》：“乌撒者，蛮名也。所辖乌撒、乌蒙等六部。后乌蛮之裔，尽得其地，因取远祖乌撒为部名。至元十一年始附，十三年立乌撒路。”乌撒路包括现在云南镇雄...
3	003.哈尔滨（1935-1937·1到2岁）.txt	9	李氏宗谱	我虽生在中国东北的哈尔滨，但我的籍贯，却源远流长。我小时候，每见过年，家中即捧出“李氏宗谱”上供桌，一起列在香案上，受焚香膜拜。这部宗谱后来带到台湾，归我保存。根据“李氏宗谱”，我的远籍实际是云南乌撒。据《元史·地理志》：“乌撒者，蛮名也。所辖乌撒、乌蒙等六部。后乌蛮之裔，尽得其地，因取远祖乌撒为部名。至元十一年始附，十三年立乌撒路。”乌撒路包括现在云南镇雄...
4	003.哈尔滨（1935-1937·1到2岁）.txt	13	季子平安否	爷爷名叫李凤亭，他不大会写这三个字。他生在潍县，时间约在清朝同治元年（1862）前后，也就是中华民国前五十年前后。他小时候，赶上荒年，跟着母亲去做乞丐。一天碰到狗来咬，他母亲怕他被咬到，就用身体保护他，母亲却被咬致死。他流浪一阵，无以维生，就替“下关东”的人赶马车，也去“下关东”。所谓“下关东”，是专指山东、河北等省的穷人，朝山海关外的东北偷渡。东北是满洲人...
