score	file	line	text	context
4	001.《传统下的独白》自序.txt	15	游戏文章	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	专爱骂人	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	文章二十五品	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	君子水准	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	文章规范	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	游戏之作	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
4	001.《传统下的独白》自序.txt	15	混球的文章雅驯观	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
3	001.《传统下的独白》自序.txt	15	简古	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
3	001.《传统下的独白》自序.txt	15	内容深处	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
3	001.《传统下的独白》自序.txt	15	不道德	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，...
5	001.《传统下的独白》自序.txt	17	直据胸臆，信手写出，如写家书，虽或疏卤，然绝无烟火酸饀习气，便是宇宙间一样绝好文字	16世纪的唐顺之（应德），在他的《与茅鹿门论文书》里，说明为文的道理极其痛快，他主张“文章本色”，要“直据胸臆，信手写出，如写家书，虽或疏卤，然绝无烟火酸饀习气，便是宇宙间一样绝好文字”。这四百年前的老话，岂不值得今天的“能文之士”想一想吗？
3	002.《传统下的独白》再版自序.txt	11	吓！好老呀！又丑！	于是将此书反复拜读了一阵，愈读愈觉得文章好。唯一糟糕的是：尾巴上的那张照片出了纰漏，一位读者来信说要替我出钱“理发”；又一位朋友说照片那只左边的眼睛好像不是我的。好像被“整型”了；又一位大叫道：“吓！好老呀！又丑！”……对这些“人身攻击”，我只想申诉一点，那就是：“我本人实在比我的照片漂亮。”
3	003.独身者的独白.txt	9	报社广告部诸公之待我不可谓不厚矣	看着这些讨厌的小毛头们，我并不以老大自惭。相反的，我倒觉得我更年轻了。毕业以来，几乎每个月我都遭到红帖子的袭击，它们除了传染笔尖的颜色而增加账本上的赤字外，另一个重要的意义是，年轻人都纷纷走上成家立业抱娃娃的老路，冤各有头，债各有主，有情人各有他的家，尤其是我过去的老情人们，她们一个个都远走高飞，婚嫁迭起，喜事频传，每天打开报纸，看到一排排鲜红的结婚启事，我...
7	003.独身者的独白.txt	23	罗勃韦纳和那阴险的女明星娜妲丽华今年结婚了，所以我先把照片拿下来，不过我不必烧掉，反正还要离婚的！	烟雾的缭绕使我想起一件往事：那是一个没买到油条的早晨，我家漂亮的六小姐，带着惠华医院老修女的表情，把满墙悬挂的罗勃韦纳的照片一一摘了下来，然后又一一放好，准备长捐箱底。我当时躬逢其会，看得呆了。因为我久仰罗某人是我家六小姐最崇拜的男明星，满墙他的照片平时连碰都不许我们碰，好在我君子已久，早就不立于“岩墙之下”。故受白眼最少。而这回六小姐竟如此突变，令人发指。...
4	003.独身者的独白.txt	23	岩墙之下	烟雾的缭绕使我想起一件往事：那是一个没买到油条的早晨，我家漂亮的六小姐，带着惠华医院老修女的表情，把满墙悬挂的罗勃韦纳的照片一一摘了下来，然后又一一放好，准备长捐箱底。我当时躬逢其会，看得呆了。因为我久仰罗某人是我家六小姐最崇拜的男明星，满墙他的照片平时连碰都不许我们碰，好在我君子已久，早就不立于“岩墙之下”。故受白眼最少。而这回六小姐竟如此突变，令人发指。...
8	003.独身者的独白.txt	25	衣不如新，人不如故	六小姐的铁口直断给了我极大的启示：我何必把我的老年想得那么凄惨呢？如果天假以年，我一定可以等到我那些老情人的归来，“衣不如新，人不如故”，除却巫山的晚霞，哪里还有云彩呢？
7	003.独身者的独白.txt	29	任凭弱水三千，我只取一瓢饮。不能黑发偕少，但愿白头偕老；不能永浴爱河，但愿比翼青鸟！	感慨已定，我决心向六小姐看齐，也如法炮制，把散在眼前的老情人的照片遗物一一加封归档，并向之自矢曰：“任凭弱水三千，我只取一瓢饮。不能黑发偕少，但愿白头偕老；不能永浴爱河，但愿比翼青鸟！”言罢趋出，购书于肆，书名《妾似朝阳又照君》；观影于街，片名《白发红颜未了情》；听白光歌声于大道，歌名《我等着你回来》。于是归而大睡，不知东方之既白。
3	004.爱情的刽子手.txt	9	看什么书？	“看什么书？”
3	004.爱情的刽子手.txt	15	风吹哪一页看哪页！	“风吹哪一页看哪页！”
4	004.爱情的刽子手.txt	19	尼采教我们跟女人在一起不要忘记带鞭子，其实这种超人是可笑的，至少我不必担心忘记带鞭子，因为我根本就不跟女人在一起！	“尼采教我们跟女人在一起不要忘记带鞭子，其实这种超人是可笑的，至少我不必担心忘记带鞭子，因为我根本就不跟女人在一起！”
4	004.爱情的刽子手.txt	23	海明威写《没有女人的男人》，他太消极了；你该写《不要女人的男人》，你是积极的！	“海明威写《没有女人的男人》，他太消极了；你该写《不要女人的男人》，你是积极的！”
3	004.爱情的刽子手.txt	25	不，我不要写，写是没有用的，叔本华就写过了，他白天写文章否定女人，晚上却偷偷跑到绿灯户睡觉，写文章载道的人很少不是伪善的，‘未明出世旨，宁歇累生狂’，我还是少发高论罢！我只知道我们不再需要‘述而不作’的圣人，我们应该学学那些‘做而不述’的实行者。	“不，我不要写，写是没有用的，叔本华就写过了，他白天写文章否定女人，晚上却偷偷跑到绿灯户睡觉，写文章载道的人很少不是伪善的，‘未明出世旨，宁歇累生狂’，我还是少发高论罢！我只知道我们不再需要‘述而不作’的圣人，我们应该学学那些‘做而不述’的实行者。”
