score	file	line	text	context
3	《蒋介石研究三集》自序.txt	3	台湾地区戒严时期出版物管制办法	《蒋介石研究》是1986年10月31日出版的。出版后只一天（11月2日），台湾警备总司令部就以“诋毁国家元首”等罪名查禁了它；被查禁后两个半月（1987年1月15日），我又出版了《蒋介石研究续集》以为回敬，出版后只一周（1月22日），台湾警备总司令部也查禁了它。不过有趣的是：查禁《蒋介石研究》的理由是说我违反“台湾地区戒严时期出版物管制办法”第3条第4款“诋...
3	《蒋介石研究三集》自序.txt	3	淆乱视听足以影响民心士气	《蒋介石研究》是1986年10月31日出版的。出版后只一天（11月2日），台湾警备总司令部就以“诋毁国家元首”等罪名查禁了它；被查禁后两个半月（1987年1月15日），我又出版了《蒋介石研究续集》以为回敬，出版后只一周（1月22日），台湾警备总司令部也查禁了它。不过有趣的是：查禁《蒋介石研究》的理由是说我违反“台湾地区戒严时期出版物管制办法”第3条第4款“诋...
3	《蒋介石研究三集》自序.txt	3	挑拨政府与人民情感	《蒋介石研究》是1986年10月31日出版的。出版后只一天（11月2日），台湾警备总司令部就以“诋毁国家元首”等罪名查禁了它；被查禁后两个半月（1987年1月15日），我又出版了《蒋介石研究续集》以为回敬，出版后只一周（1月22日），台湾警备总司令部也查禁了它。不过有趣的是：查禁《蒋介石研究》的理由是说我违反“台湾地区戒严时期出版物管制办法”第3条第4款“诋...
3	001.蒋介石的怒与杀.txt	5	总统蒋公哀思录编纂小组	蒋介石死后，国民党成立“总统蒋公哀思录编纂小组”，在1975年10月31日，出版了三巨册的《总统蒋公哀思录》。这种做法，显然是师承孙中山死后印“哀思录”的故技，不同的只是前者为精装，后者为线装而已，其印书心态，固无不同也！
5	001.蒋介石的怒与杀.txt	11	陶成章谋刺陈其美，破坏革命	看了这段话，我们小百姓不禁纳闷，纳闷“总统蒋公”为什么生这么大的气？为什么只不过为了“陶成章谋刺陈其美，破坏革命”，就一怒而“辞沪军第五团团长，东渡日本”，学起德文来？
5	001.蒋介石的怒与杀.txt	11	辞沪军第五团团长，东渡日本	看了这段话，我们小百姓不禁纳闷，纳闷“总统蒋公”为什么生这么大的气？为什么只不过为了“陶成章谋刺陈其美，破坏革命”，就一怒而“辞沪军第五团团长，东渡日本”，学起德文来？
5	001.蒋介石的怒与杀.txt	27	憙少年轻薄与江湖屯聚者，讫为大总统不能悛	两个年表中所说的陈其美，就是陈英士，他是蒋介石的把兄弟、是大哥，蒋介石《祭陈英士文》中自称“义弟蒋介石”，就是指此。陈其美本是上海的特级流氓，在别人革了好多年的命以后，他才加入革命。国民党钦定历史中，把上海光复都归功给陈其美，这是不公道的。事实上，当时陈其美已因冒进而被关在江南制造局，是陶成章主持的光复会同志李柱中（燮和）救了他。救他出来后，他趁李柱中他们在...
3	001.蒋介石的怒与杀.txt	27	电悉。陈都督为民国起义首功之人，光复上海，战功劬劳，以之督苏，必能胜重任而慰众望。唯苏督一职，向由省议会选举，倘经苏议会正式公举之，本总统无不同意也。总统孙文。	两个年表中所说的陈其美，就是陈英士，他是蒋介石的把兄弟、是大哥，蒋介石《祭陈英士文》中自称“义弟蒋介石”，就是指此。陈其美本是上海的特级流氓，在别人革了好多年的命以后，他才加入革命。国民党钦定历史中，把上海光复都归功给陈其美，这是不公道的。事实上，当时陈其美已因冒进而被关在江南制造局，是陶成章主持的光复会同志李柱中（燮和）救了他。救他出来后，他趁李柱中他们在...
3	001.蒋介石的怒与杀.txt	27	少年轻薄与江湖屯聚者	两个年表中所说的陈其美，就是陈英士，他是蒋介石的把兄弟、是大哥，蒋介石《祭陈英士文》中自称“义弟蒋介石”，就是指此。陈其美本是上海的特级流氓，在别人革了好多年的命以后，他才加入革命。国民党钦定历史中，把上海光复都归功给陈其美，这是不公道的。事实上，当时陈其美已因冒进而被关在江南制造局，是陶成章主持的光复会同志李柱中（燮和）救了他。救他出来后，他趁李柱中他们在...
6	001.蒋介石的怒与杀.txt	29	吾国革命党人之提倡逐满建国，始于兴中会。然兴中会自庚子（1899）秋惠州革命军之败挫，及广州史坚如之谋炸抚署二役以后，党中健将如杨衢云、史坚如、郑士良、黄福诸人先后斲丧，元气实力为之大伤。故从庚子秋以至乙巳（1905）夏之五年间，兴中会实无如何之军事动作可言。	原来国民党宣传它的寿命已九十年，从1894年起算，其实1894年只是孙中山成立兴中会，兴中会并不等于是国民党前身，那时候谁也不知道什么叫“国民党”，包括孙中山自己在内。但是事隔八九十年后，国民党居然老下脸皮，硬把兴中会掠为己有。国民党吞下兴中会、吃光兴中会会员，由于这些会员好歹与孙中山有点来往，一吞一吃，看在孙中山的面子上，或许可扯上一点边儿，但是若说到了同...
8	001.蒋介石的怒与杀.txt	33	孙文革命首魁，所党必众	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
8	001.蒋介石的怒与杀.txt	33	东京留学不过二百人，无有知革命之事者，唯言维新而已	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
8	001.蒋介石的怒与杀.txt	33	本党总理，不必经选举手续	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
6	001.蒋介石的怒与杀.txt	33	那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
6	001.蒋介石的怒与杀.txt	33	所谓兴中会，以康有为之煽惑，率已脱入保皇党。孙文唯偕张能之、温秉臣、尢列、廖翼明者数人，设中和堂于横滨，其势甚微	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
3	001.蒋介石的怒与杀.txt	33	公推	1906年，章炳麟在《民报》第六期发表《演说词》，就说他壬寅年（1902）在日本时，见到孙中山，但“那时留学诸公在中山那边往来，可称志同道合的，不过一二个人。其余偶然来往的，总是觉得中山奇怪，要来看骨董，并没有热心救汉的心思”。宋教仁《程家柽革命事略》也说程家柽当时去日本，访孙中山，本来以为“孙文革命首魁，所党必众”的，但以“所谓兴中会，以康有为之煽惑，率已...
8	001.蒋介石的怒与杀.txt	35	恶莠不除，则嘉禾不长	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”...
3	001.蒋介石的怒与杀.txt	35	残贼同志	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”...
3	001.蒋介石的怒与杀.txt	35	蒙蔽同志	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”...
3	001.蒋介石的怒与杀.txt	35	败坏全体名誉	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”...
3	001.蒋介石的怒与杀.txt	35	已不两立	正因为孙中山就任同盟会总理时候并非众望所归，基础并不稳固，所以他必须小心翼翼地做，不能出纰漏。不料孙中山为了拿日本人一万五千元的事，给同志抓到把柄，于是出了大麻烦，引起同志们中的反孙中山风波。这一风波，延续到1909年，更加白热化。这年9月，陶成章等发布《七省同盟会员意见书》（又名《孙文罪状》），文中列孙中山罪状多条，说孙中山借革命猎取名誉地位，“残贼同志”...
3	001.蒋介石的怒与杀.txt	49	陈英士派遣蒋志清（即蒋介石）设计杀陶。14日凌晨2时许，陶成章被蒋介石收买的光复会叛徒王竹卿暗杀在医院里	《传记文学》第四十三卷第三期《陶成章》小传写蒋介石“14日（辛亥年十一月二十六日）凌晨2时许，指使二人至上海法租界广慈医院用手枪将之击毙，终年三十五岁”。尚明轩《陶成章》写“陈英士派遣蒋志清（即蒋介石）设计杀陶。14日凌晨2时许，陶成章被蒋介石收买的光复会叛徒王竹卿暗杀在医院里”。凶手部分，都写错了。事实上二人中的一人即蒋介石自己。
8	001.蒋介石的怒与杀.txt	69	掷手枪于案，颇为激烈	在陶成章被暗杀后一星期，上海举行盛大追悼会，有四千多人参加，1912年1月22日《民立报》登，出席者相继演说，“词意激烈悲壮”。有人说：“陶公之死，非死于汉奴、非死于私仇，必死于怀挟意见之纤竖。”有人说：“陶公之死，必死于争竞权利之徒，如嗣后有挟利害公者，当以手枪杀之。”说完便“掷手枪于案，颇为激烈”。
7	001.蒋介石的怒与杀.txt	69	陶公之死，非死于汉奴、非死于私仇，必死于怀挟意见之纤竖。	在陶成章被暗杀后一星期，上海举行盛大追悼会，有四千多人参加，1912年1月22日《民立报》登，出席者相继演说，“词意激烈悲壮”。有人说：“陶公之死，非死于汉奴、非死于私仇，必死于怀挟意见之纤竖。”有人说：“陶公之死，必死于争竞权利之徒，如嗣后有挟利害公者，当以手枪杀之。”说完便“掷手枪于案，颇为激烈”。
7	001.蒋介石的怒与杀.txt	69	陶公之死，必死于争竞权利之徒，如嗣后有挟利害公者，当以手枪杀之。	在陶成章被暗杀后一星期，上海举行盛大追悼会，有四千多人参加，1912年1月22日《民立报》登，出席者相继演说，“词意激烈悲壮”。有人说：“陶公之死，非死于汉奴、非死于私仇，必死于怀挟意见之纤竖。”有人说：“陶公之死，必死于争竞权利之徒，如嗣后有挟利害公者，当以手枪杀之。”说完便“掷手枪于案，颇为激烈”。
3	001.蒋介石的怒与杀.txt	69	词意激烈悲壮	在陶成章被暗杀后一星期，上海举行盛大追悼会，有四千多人参加，1912年1月22日《民立报》登，出席者相继演说，“词意激烈悲壮”。有人说：“陶公之死，非死于汉奴、非死于私仇，必死于怀挟意见之纤竖。”有人说：“陶公之死，必死于争竞权利之徒，如嗣后有挟利害公者，当以手枪杀之。”说完便“掷手枪于案，颇为激烈”。
5	001.蒋介石的怒与杀.txt	73	务令凶徒就获，明正其罪	那厢里孙总统通电大骂“凶手”、“凶徒”，要求“务令凶徒就获，明正其罪”。并肯定“陶君抱革命宗旨十有余年，奔走运动，不遗余力，光复之际，陶君实有巨功”、“尤有巨功”，但是，令我们奇怪的是：孙中山当时正是总统，陶成章多年批孙的事，当然为孙中山的死党陈其美所深知，陈其美此时此刻，要“秉承领袖意旨，体念领袖苦心”，而要“教训”陶成章，岂不正是意料中事？孙中山焉有不知...
5	001.蒋介石的怒与杀.txt	73	陶君抱革命宗旨十有余年，奔走运动，不遗余力，光复之际，陶君实有巨功	那厢里孙总统通电大骂“凶手”、“凶徒”，要求“务令凶徒就获，明正其罪”。并肯定“陶君抱革命宗旨十有余年，奔走运动，不遗余力，光复之际，陶君实有巨功”、“尤有巨功”，但是，令我们奇怪的是：孙中山当时正是总统，陶成章多年批孙的事，当然为孙中山的死党陈其美所深知，陈其美此时此刻，要“秉承领袖意旨，体念领袖苦心”，而要“教训”陶成章，岂不正是意料中事？孙中山焉有不知...
5	001.蒋介石的怒与杀.txt	73	秉承领袖意旨，体念领袖苦心	那厢里孙总统通电大骂“凶手”、“凶徒”，要求“务令凶徒就获，明正其罪”。并肯定“陶君抱革命宗旨十有余年，奔走运动，不遗余力，光复之际，陶君实有巨功”、“尤有巨功”，但是，令我们奇怪的是：孙中山当时正是总统，陶成章多年批孙的事，当然为孙中山的死党陈其美所深知，陈其美此时此刻，要“秉承领袖意旨，体念领袖苦心”，而要“教训”陶成章，岂不正是意料中事？孙中山焉有不知...
6	001.蒋介石的怒与杀.txt	81	破坏已毕，建设方始，自知才力不逮，因东游以就旧业。足下加我以功成不居之名，闻之愈不自安也。	是春，国内粗定。公以陶案之故，为免除反对党以此为攻击陈其美之口实，乃避往日本。其复顾乃斌书，云：“破坏已毕，建设方始，自知才力不逮，因东游以就旧业。足下加我以功成不居之名，闻之愈不自安也。”在日专习德文，为留学德国预备。
5	001.蒋介石的怒与杀.txt	83	以陶案之故，为免除反对党以此为攻击陈其美之口实，乃避往日本	事实上，蒋介石行刺后要“自承其罪”，以及二十多年后才宣布出来的陶成章罪状，当然都是与事实大相径庭的。全世界没人会相信，包括孙中山、陈其美在内。孙中山岂不肯定陶成章的“巨功”而大骂“凶手”“凶徒”吗？陈其美岂不因“兹以凶徒在逃”而表示“严饬谍报科缉凶”吗？蒋介石如果“自承其罪”，为什么要逃到日本？为什么“以陶案之故，为免除反对党以此为攻击陈其美之口实，乃避往日...
5	001.蒋介石的怒与杀.txt	85	明正其罪，以慰陶君之灵，泄天下之愤	从整个“公怒之”追到“公怒杀之”的结论是：孙中山当年要“明正其罪，以慰陶君之灵，泄天下之愤”的“凶手”“凶徒”，最后成了他“安危他日终须仗”的接班人；孙中山当年要“将其生平之行谊及光复之劳勋，详细具报，备付将来民国国史”的陶成章，最后成了“民国国史”中出局丑化的可怜鬼！——国民党的“党内伦理”，原来如此！
