score	file	line	text	context
4	001.楔子——神秘的棺材.txt	3	牛郎在河东，织女在河西，今年七月见一面，再等来年七月七。	天河像一条带子，正南正北的悬在天上。北京的人说：“牛郎在河东，织女在河西，今年七月见一面，再等来年七月七。”
4	001.楔子——神秘的棺材.txt	5	天河掉角了！天河掉角，棉裤棉袄。	七月七过去了，正南正北的天河改了方向。北京的人又说：“天河掉角了！天河掉角，棉裤棉袄。”这就是说，天快凉了。
3	001.楔子——神秘的棺材.txt	15	四十八杠	把棺材上漆，是北京人的一件大事，愈好的棺材愈要上漆，甚至年年上漆，没漆的棺材是穷人的。中国人讲究养生送死，送死比养生更考究，北京城的送死比其他城更考究。北京城的送死特色是“杠房”，杠是不同粗细的圆木，交叠起来，由“杠夫”抬起，上面放着棺材。杠的数目有“四十八杠”、有“六十四杠”，愈多愈神气、愈多愈稳。稳得上面可放上满满的一碗水，不论怎么抬杠，保证水不洒出来。...
3	001.楔子——神秘的棺材.txt	15	六十四杠	把棺材上漆，是北京人的一件大事，愈好的棺材愈要上漆，甚至年年上漆，没漆的棺材是穷人的。中国人讲究养生送死，送死比养生更考究，北京城的送死比其他城更考究。北京城的送死特色是“杠房”，杠是不同粗细的圆木，交叠起来，由“杠夫”抬起，上面放着棺材。杠的数目有“四十八杠”、有“六十四杠”，愈多愈神气、愈多愈稳。稳得上面可放上满满的一碗水，不论怎么抬杠，保证水不洒出来。...
3	001.楔子——神秘的棺材.txt	15	打香尺的	把棺材上漆，是北京人的一件大事，愈好的棺材愈要上漆，甚至年年上漆，没漆的棺材是穷人的。中国人讲究养生送死，送死比养生更考究，北京城的送死比其他城更考究。北京城的送死特色是“杠房”，杠是不同粗细的圆木，交叠起来，由“杠夫”抬起，上面放着棺材。杠的数目有“四十八杠”、有“六十四杠”，愈多愈神气、愈多愈稳。稳得上面可放上满满的一碗水，不论怎么抬杠，保证水不洒出来。...
3	001.楔子——神秘的棺材.txt	31	老爷啊！你死得好惨！好惨！	黑衣人清理了死尸的脸，凑合了四肢，用一张薄被，盖了上去，棺材上了盖，打下了木钉。黑衣人点上了一至香，插在上头，跪下磕了三个响头。然后扑到棺材上，大哭起来：“老爷啊！你死得好惨！好惨！”他喃喃喊着。多少个小时的紧张与麻木，都随着泪水化解开来。
3	001.楔子——神秘的棺材.txt	41	都准备好了？	“都准备好了？”黑衣人问。
3	001.楔子——神秘的棺材.txt	47	埋在哪里？	“埋在哪里？”
4	001.楔子——神秘的棺材.txt	49	埋在广渠门卧佛寺街东边。那边不招眼，不大有人注意	“埋在广渠门卧佛寺街东边。那边不招眼，不大有人注意”
4	001.楔子——神秘的棺材.txt	51	很好，很好。	“很好，很好。”和尚合十说，“佘先生真是义士！佘先生肯在这样犯忌的时候收尸，真是人间大仁大勇，我们佩服得很。”
