file	line	context
《千秋万岁编外集》目录.txt	26	024.胡适之先生哀词（毛子水）
《千秋万岁编外集》目录.txt	32	030.马寅初先生在重庆大学（叶沛婴）
《千秋万岁编外集》目录.txt	40	038.孔子可谈而不可谈（李长之）
001.美国又喜欢联合国了（汪子飏）.txt	9	美国对联合国又何以如此前倨后恭呢？话说联合国原是美国的产物，想借此维护第二次大战后的世界和平以及美国的利益。战后，美国国富兵强，国威甚壮，联合国实际上在美国控制之下，与美国对抗的苏联，只好用否决权来勉强制衡。但后来第三世界的国家日益增多，北京又代替了台北成为安理会永久会员，而美国又偏袒以色列，使美国日渐失控，时常逼得只好用否决权来对付多数，因为由爱转恨。而今则又由恨转爱矣。
001.美国又喜欢联合国了（汪子飏）.txt	17	现在世界舆论几乎一致谴责伊拉克，布什总统口口声声国际法、口口声声国际行为的规范，好像是义正词严，但是没有多久以前，美国悍然侵占格林纳达、巴拿马，合乎国际法吗？美国将外国的元首捉将回来受审，算是什么国际规范呢？更不要说在尼加拉瓜港口布水雷了。文明国不文明，又怎能教野蛮国文明呢？
003.戴季陶二三事（黄贻谋）.txt	49	戴季陶有一纸折扇，一面录一对联：“气象勿傲勿暴勿怠；颜色宜和宜静宜庄。”（此联我在渝南开中学曾见过）另一面绘一罗汉像，并附录一联：“大肚能容，容天下难容之事；开颜常笑，笑世间可笑之人。”
006.余井塘竞选国大代表的丑剧（徐恩庆）.txt	15	半路杀出个程咬金
006.余井塘竞选国大代表的丑剧（徐恩庆）.txt	17	我一连几天坐着副市长的汽车，分别到市里规模比较大的中小学，再三嘱咐校长们到选举的那天，带领已取得市教育会会员资格的教职员，前往白下路商会参加选举投票。并告知他们：所欠交的教育会会费，均由竞选事务所代交；投票后，在附近菜馆款待每人一碗面，小笼点心四只，以示慰劳。余井塘竞选事务所设在三中校长室，因为三中校长周行是马元放的嫡系，竞选事务所和投票地点都在白下路，相距很近，来往方便。当时，我们深信一定可以完成上级交给的任务。哪知出乎意料，半路杀出个程咬金，教育部长朱家骅也要在南京市教育会竞选国大代表。朱是三青团头子，投票选举那天，他动员了教育部的职员和三青团骨干分子，调动了一批大型客车，开到各中小学校做接送工作。投完了票，不仅有面点供给，还有酒菜款待，因此拉去不少的票。这对余竞选国大代表是一个致命的打击。马元放气急败坏地到三中校长室，问我们说：“情况怎么样？”我回答说：“形势很不妙，朱家骅动员了三青团和教育部很大的力量参加竞选，其势汹汹。而且人力、物力、财力都比我们强，恐怕我们争不过他们。”马鼓励我们不要泄气，要沉着，要做最后的努力，还要我们到投票的地方去了解情况，观察动向。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	11	迨一九四七年，徐恩曾虽发了财，但绝不甘心被摒于政治权力之外。他深知蒋介石的所谓永不录用的“永”，只不过暂时不用，并不是真正永不录用。这一点徐是有实际的例证和深刻体会的。我曾听徐恩曾说过：“钱大钧不是被蒋介石骂得狗血喷头，曾扩情不也受过‘永不录用’的处分吗？但是后来又都起用了。”此外还有在西安事变时任西安广播电台台长的王劲（又名王中权，江苏无锡人），播放过张、杨两将军的爱国政治主张，事后蒋介石对王劲亦曾批过“永不录用”，王一时被迫任中学理化教员二年。一九三九年来到重庆，由于徐、王二人有上海交大同学私人关系，便不顾蒋介石什么批示，委派王劲为中统局总工程师，迄一九四七年已升任中统局交通处长，并没有发生任何问题。一九四七年，徐恩曾认为他的“永不录用”已成过去，又可以大搞起来了。他的第一个目标便是当上“国民大会”代表。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	21	一九四七年八月的一天上午，我便率领内政部人口局第四处工作人员刘国刚、李道生、张丽芬、吴志浩等二十余人，乘坐中统局的大小包车，来到投票地点成贤街中央大学。这时徐已先到，经过一番接洽布置后，徐便将选举证若干张交给我，由我转交给我所率领的所有人员，冒充某某工程师鱼贯进入选举场——中央大学大礼堂的一角，换取选举票，填写后投入票匦。由于票多人少，如是同一个人在投了一票之后，不能不再次、三次以至四次来回的投票，直至全部选票投完为止。我本人便投了四次之多，在来回投票进行中，我感到有些人如吴志浩、张丽芬年纪太轻，不过二十来岁，从外表看根本不像个工程师，唯恐露出马脚，我只叫他们投入一、二次便算了。事后我才明白我的这一顾虑完全是多余的、不必要的。因主持这一选举的人从上到下，都与徐恩曾串通一气，所谓投票只不过完成手续形式而已，不管是由谁来投是概不过问的。投票完毕后，徐招待我们这些冒充工程师前来投票的人，到中大附近的某饭馆大嚼一顿而散。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	25	约一个月后，伪国民大会代表选举事务总所正式公布：徐恩曾当选为电机工程师学会选出的“国大”代表。翌年徐便以“国大”代表身分出席了所谓行宪“国大”。蒋介石当选为“总统”。
