file	line	text	context
002.第一章——悯忠寺.txt	19	悯忠高阁，去天一握。	寺里面，盖了一座大楼，叫悯忠阁，立了许多许多有名的和无名的纪念牌位，阁盖得极高，高得后来有一句谚语：“悯忠高阁，去天一握。”表示它离天那么近。
003.第二章——寂寞余花.txt	5	愿天下有情人，都成眷属	铜骡子以外，就是月下老人庙，庙中有一副写得极好的对联，上联“愿天下有情人，都成眷属”，下联“是前生注定事，莫错因缘”。上下联分别来自《西厢记》和《琵琶记》，妙手天成，使这座小庙大生光彩。来烧香的都是老太太带大姑娘，有的大姑娘知道了是什么神，不好意思，不肯磕头，老太太逼她磕，她气得扭扭走了；有的不知道什么神，糊里糊涂也就磕了，一天下来，香灰满地，到处成堆。
003.第二章——寂寞余花.txt	5	是前生注定事，莫错因缘	铜骡子以外，就是月下老人庙，庙中有一副写得极好的对联，上联“愿天下有情人，都成眷属”，下联“是前生注定事，莫错因缘”。上下联分别来自《西厢记》和《琵琶记》，妙手天成，使这座小庙大生光彩。来烧香的都是老太太带大姑娘，有的大姑娘知道了是什么神，不好意思，不肯磕头，老太太逼她磕，她气得扭扭走了；有的不知道什么神，糊里糊涂也就磕了，一天下来，香灰满地，到处成堆。
003.第二章——寂寞余花.txt	11	大雄宝殿	法源寺的大雄宝殿并不高，走上八级台阶，就是宝殿正门。正门看上去四扇，只是中间两扇能开。正门左右有对联，上面有三扇横窗，横窗上就是“大雄宝殿”横匾。台阶旁边立着旧碑，因为是千年古刹，寺里的这类古迹也很多。有的旧碑下面塑着大龟，这个乌龟台石叫“龟趺”，唐朝以来就流行了。乌龟头略向上抬着，好像背负着历史，不胜负荷。
003.第二章——寂寞余花.txt	11	龟趺	法源寺的大雄宝殿并不高，走上八级台阶，就是宝殿正门。正门看上去四扇，只是中间两扇能开。正门左右有对联，上面有三扇横窗，横窗上就是“大雄宝殿”横匾。台阶旁边立着旧碑，因为是千年古刹，寺里的这类古迹也很多。有的旧碑下面塑着大龟，这个乌龟台石叫“龟趺”，唐朝以来就流行了。乌龟头略向上抬着，好像背负着历史，不胜负荷。
003.第二章——寂寞余花.txt	71	法师这样注意行、注意做、注意以实践检验真理，这种思想，跟孟子以至王阳明的，完全不一样。	“法师这样注意行、注意做、注意以实践检验真理，这种思想，跟孟子以至王阳明的，完全不一样。”
003.第二章——寂寞余花.txt	73	是不一样。孟子认为发善情就是善，所谓‘乃若其情，则可以谓善矣’；王阳明认为在内心就是善，所谓‘至善只是此心纯乎天理之极便是’，这些抽象的检定善的标准，我是不承认的。善必须要行，藏在心里是不行的。	“是不一样。孟子认为发善情就是善，所谓‘乃若其情，则可以谓善矣’；王阳明认为在内心就是善，所谓‘至善只是此心纯乎天理之极便是’，这些抽象的检定善的标准，我是不承认的。善必须要行，藏在心里是不行的。”
003.第二章——寂寞余花.txt	91	天不怕，地不怕，就怕老广讲官话	青年人的笑容转成了窘态。他听了太多次的挖苦他们口音的谚语——“天不怕，地不怕，就怕老广讲官话”。何况他到北京来，一比之下，官话更是不行。
003.第二章——寂寞余花.txt	139	去过了？先生真是有心人。	“去过了？先生真是有心人。”“袁督师是我们老广第一个影响中国政治举足轻重的人物，明朝不杀他，满洲人就进不了关，中国整个历史都改写。并且若照袁督师的战略，明朝就不会浪费一半多的兵饷来防御辽东，就不会弄得民穷财尽，引出李自成进北京。袁督师太重要了。”
003.第二章——寂寞余花.txt	139	袁督师是我们老广第一个影响中国政治举足轻重的人物，明朝不杀他，满洲人就进不了关，中国整个历史都改写。并且若照袁督师的战略，明朝就不会浪费一半多的兵饷来防御辽东，就不会弄得民穷财尽，引出李自成进北京。袁督师太重要了。	“去过了？先生真是有心人。”“袁督师是我们老广第一个影响中国政治举足轻重的人物，明朝不杀他，满洲人就进不了关，中国整个历史都改写。并且若照袁督师的战略，明朝就不会浪费一半多的兵饷来防御辽东，就不会弄得民穷财尽，引出李自成进北京。袁督师太重要了。”
003.第二章——寂寞余花.txt	227	康有为。《书经》里‘康济小民’的康；《礼记》里‘养其身以为有为也’的有为。	“康有为。《书经》里‘康济小民’的康；《礼记》里‘养其身以为有为也’的有为。”
003.第二章——寂寞余花.txt	229	真是志士豪杰的名字。《孟子》里说：‘人有不为也，而后可以有为。’康先生有所不为，而后成为康有为，我要向您道贺，这年头，有所不为的人太少了。	和尚点着头：“真是志士豪杰的名字。《孟子》里说：‘人有不为也，而后可以有为。’康先生有所不为，而后成为康有为，我要向您道贺，这年头，有所不为的人太少了。”
