file	line	text	context
003.戴季陶二三事（黄贻谋）.txt	49	气象勿傲勿暴勿怠；颜色宜和宜静宜庄。	戴季陶有一纸折扇，一面录一对联：“气象勿傲勿暴勿怠；颜色宜和宜静宜庄。”（此联我在渝南开中学曾见过）另一面绘一罗汉像，并附录一联：“大肚能容，容天下难容之事；开颜常笑，笑世间可笑之人。”
003.戴季陶二三事（黄贻谋）.txt	49	大肚能容，容天下难容之事；开颜常笑，笑世间可笑之人。	戴季陶有一纸折扇，一面录一对联：“气象勿傲勿暴勿怠；颜色宜和宜静宜庄。”（此联我在渝南开中学曾见过）另一面绘一罗汉像，并附录一联：“大肚能容，容天下难容之事；开颜常笑，笑世间可笑之人。”
006.余井塘竞选国大代表的丑剧（徐恩庆）.txt	17	情况怎么样？	我一连几天坐着副市长的汽车，分别到市里规模比较大的中小学，再三嘱咐校长们到选举的那天，带领已取得市教育会会员资格的教职员，前往白下路商会参加选举投票。并告知他们：所欠交的教育会会费，均由竞选事务所代交；投票后，在附近菜馆款待每人一碗面，小笼点心四只，以示慰劳。余井塘竞选事务所设在三中校长室，因为三中校长周行是马元放的嫡系，竞选事务所和投票地点都在白下路，相距很近，来往方便。当时，我们深信一定可以完成上级交给的任务。哪知出乎意料，半路杀出个程咬金，教育部长朱家骅也要在南京市教育会竞选国大代表。朱是三青团头子，投票选举那天，他动员了教育部的职员和三青团骨干分子，调动了一批大型客车，开到各中小学校做接送工作。投完了票，不仅有面点供给，还有酒菜款待，因此拉去不少的票。这对余竞选国大代表是一个致命的打击。马元放气急败坏地到三中校长室，问我们说：“情况怎么样？”我回答说：“形势很不妙，朱家骅动员了三青团和教育部很大的力量参加竞选，其势汹汹。...
006.余井塘竞选国大代表的丑剧（徐恩庆）.txt	17	形势很不妙，朱家骅动员了三青团和教育部很大的力量参加竞选，其势汹汹。而且人力、物力、财力都比我们强，恐怕我们争不过他们。	我一连几天坐着副市长的汽车，分别到市里规模比较大的中小学，再三嘱咐校长们到选举的那天，带领已取得市教育会会员资格的教职员，前往白下路商会参加选举投票。并告知他们：所欠交的教育会会费，均由竞选事务所代交；投票后，在附近菜馆款待每人一碗面，小笼点心四只，以示慰劳。余井塘竞选事务所设在三中校长室，因为三中校长周行是马元放的嫡系，竞选事务所和投票地点都在白下路，相距很近，来往方便。当时，我们深信一定可以完成上级交给的任务。哪知出乎意料，半路杀出个程咬金，教育部长朱家骅也要在南京市教育会竞选国大代表。朱是三青团头子，投票选举那天，他动员了教育部的职员和三青团骨干分子，调动了一批大型客车，开到各中小学校做接送工作。投完了票，不仅有面点供给，还有酒菜款待，因此拉去不少的票。这对余竞选国大代表是一个致命的打击。马元放气急败坏地到三中校长室，问我们说：“情况怎么样？”我回答说：“形势很不妙，朱家骅动员了三青团和教育部很大的力量参加竞选，其势汹汹。...
007.徐恩曾是这样当上“国大”代表的（张文）.txt	9	写字间	一九四六年秋，徐曾邀我到他家作客，并引我到他那间“写字间”参观。其具体经营情况我并不了解，但知道在他的手下帮忙办事的约有二十人，其中一些原是中统特务，如朱景羲、方智等。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	11	钱大钧不是被蒋介石骂得狗血喷头，曾扩情不也受过‘永不录用’的处分吗？但是后来又都起用了。	迨一九四七年，徐恩曾虽发了财，但绝不甘心被摒于政治权力之外。他深知蒋介石的所谓永不录用的“永”，只不过暂时不用，并不是真正永不录用。这一点徐是有实际的例证和深刻体会的。我曾听徐恩曾说过：“钱大钧不是被蒋介石骂得狗血喷头，曾扩情不也受过‘永不录用’的处分吗？但是后来又都起用了。”此外还有在西安事变时任西安广播电台台长的王劲（又名王中权，江苏无锡人），播放过张、杨两将军的爱国政治主张，事后蒋介石对王劲亦曾批过“永不录用”，王一时被迫任中学理化教员二年。一九三九年来到重庆，由于徐、王二人有上海交大同学私人关系，便不顾蒋介石什么批示，委派王劲为中统局总工程师，迄一九四七年已升任中统局交通处长，并没有发生任何问题。一九四七年，徐恩曾认为他的“永不录用”已成过去，又可以大搞起来了。他的第一个目标便是当上“国民大会”代表。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	11	永不录用	迨一九四七年，徐恩曾虽发了财，但绝不甘心被摒于政治权力之外。他深知蒋介石的所谓永不录用的“永”，只不过暂时不用，并不是真正永不录用。这一点徐是有实际的例证和深刻体会的。我曾听徐恩曾说过：“钱大钧不是被蒋介石骂得狗血喷头，曾扩情不也受过‘永不录用’的处分吗？但是后来又都起用了。”此外还有在西安事变时任西安广播电台台长的王劲（又名王中权，江苏无锡人），播放过张、杨两将军的爱国政治主张，事后蒋介石对王劲亦曾批过“永不录用”，王一时被迫任中学理化教员二年。一九三九年来到重庆，由于徐、王二人有上海交大同学私人关系，便不顾蒋介石什么批示，委派王劲为中统局总工程师，迄一九四七年已升任中统局交通处长，并没有发生任何问题。一九四七年，徐恩曾认为他的“永不录用”已成过去，又可以大搞起来了。他的第一个目标便是当上“国民大会”代表。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	11	国民大会	迨一九四七年，徐恩曾虽发了财，但绝不甘心被摒于政治权力之外。他深知蒋介石的所谓永不录用的“永”，只不过暂时不用，并不是真正永不录用。这一点徐是有实际的例证和深刻体会的。我曾听徐恩曾说过：“钱大钧不是被蒋介石骂得狗血喷头，曾扩情不也受过‘永不录用’的处分吗？但是后来又都起用了。”此外还有在西安事变时任西安广播电台台长的王劲（又名王中权，江苏无锡人），播放过张、杨两将军的爱国政治主张，事后蒋介石对王劲亦曾批过“永不录用”，王一时被迫任中学理化教员二年。一九三九年来到重庆，由于徐、王二人有上海交大同学私人关系，便不顾蒋介石什么批示，委派王劲为中统局总工程师，迄一九四七年已升任中统局交通处长，并没有发生任何问题。一九四七年，徐恩曾认为他的“永不录用”已成过去，又可以大搞起来了。他的第一个目标便是当上“国民大会”代表。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	25	国大	约一个月后，伪国民大会代表选举事务总所正式公布：徐恩曾当选为电机工程师学会选出的“国大”代表。翌年徐便以“国大”代表身分出席了所谓行宪“国大”。蒋介石当选为“总统”。
007.徐恩曾是这样当上“国大”代表的（张文）.txt	25	总统	约一个月后，伪国民大会代表选举事务总所正式公布：徐恩曾当选为电机工程师学会选出的“国大”代表。翌年徐便以“国大”代表身分出席了所谓行宪“国大”。蒋介石当选为“总统”。
