file	line	text	context
001.快看《独白下的传统》.txt	49	为者常成	现在我们写“为者常成”的“为”字，古字中象形写法见上图：左边的象形是手，右边的象形是象，“为”字的原始意思就是“用手牵象”。牵象干什么？打仗、做工，都是最起码的。中国人在用牛用马以前，早就用到了象。象不是外国货，最早在黄河流域，就有这种庞然大物。后来，黄河流域气温变凉了，象开始南下，出国了。在古人写古书的时候，已经看不到它了。所以《韩非子》里说：
001.快看《独白下的传统》.txt	49	用手牵象	现在我们写“为者常成”的“为”字，古字中象形写法见上图：左边的象形是手，右边的象形是象，“为”字的原始意思就是“用手牵象”。牵象干什么？打仗、做工，都是最起码的。中国人在用牛用马以前，早就用到了象。象不是外国货，最早在黄河流域，就有这种庞然大物。后来，黄河流域气温变凉了，象开始南下，出国了。在古人写古书的时候，已经看不到它了。所以《韩非子》里说：
001.快看《独白下的传统》.txt	61	小人儒	中国知识分子是中国最可耻的一个阶级。这个阶级夹在统治者和老百姓之间，上下其手。他们之中不是没有特立独行的好货，可是只占千万分之一，其他都是“小人儒”。庸德之行，庸言之谨，读书不化，守旧而顽固。中国知识分子坚守他们在统治者和老百姓中间的夹层地位，误尽苍生。当特立独行的王安石搞变法，想直接受惠于老百姓的时候，文彦博站出来向皇帝说话了，他说：“陛下是同士大夫治天下，不是同老百姓治天下。”王安石想越过这批拦路虎，可是他碰到了绊脚石。
001.快看《独白下的传统》.txt	61	陛下是同士大夫治天下，不是同老百姓治天下。	中国知识分子是中国最可耻的一个阶级。这个阶级夹在统治者和老百姓之间，上下其手。他们之中不是没有特立独行的好货，可是只占千万分之一，其他都是“小人儒”。庸德之行，庸言之谨，读书不化，守旧而顽固。中国知识分子坚守他们在统治者和老百姓中间的夹层地位，误尽苍生。当特立独行的王安石搞变法，想直接受惠于老百姓的时候，文彦博站出来向皇帝说话了，他说：“陛下是同士大夫治天下，不是同老百姓治天下。”王安石想越过这批拦路虎，可是他碰到了绊脚石。
001.快看《独白下的传统》.txt	63	小脚作品	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
001.快看《独白下的传统》.txt	63	被层层桎梏	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
001.快看《独白下的传统》.txt	63	散文	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
001.快看《独白下的传统》.txt	63	骈文	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
001.快看《独白下的传统》.txt	63	时文	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
001.快看《独白下的传统》.txt	63	八股文	中国知识分子失败了。有两大方面的失败：一方面是品格上的，一方面是思想上的。思想上失败的特色是：他们很混、很糊涂、很笨。他们以知识为专业，结果却头脑不清，文章不行。这种特色不但使他们品格诸善莫做，并且扶同为恶而不自知；在思想上，也不能深入群众，影响普遍的中国人。他们写的东西，只能自我陶醉，或者给互相捧场的同流货色一起陶醉，实际上，实在不成东西。对绝大部分中国知识分子的作品，我看来看去，只是可怜的“小脚作品”。它们的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运。不论它们的呈现方式是“散文”、“骈文”、“时文”、“八股文”、“语体文”，是“论辨”、“序跋”、“志传”、“奏议”、“哀祭”、“书牍”、“诏令”、“论文”，是“诗”、“词”、“歌”、“赋”、“颂赞”、“箴铭”、“弹词”、“小说”，是“气”、“骨”、“神”、“势”、“实”、“虚”、“韵”、“逸”、“用典”、“白描”，是“简洁”、“蔓衍...
