file	line	matched_quote	previous_id	previous_book	previous_source	context
001.《李敖全集》自序.txt	3	十年以后当思我，举国若狂欲语谁？	LAMR-123	李敖回忆录	016.复出（1979-1981·44到46岁）.txt:93-93	十年以后当思我，举国若狂欲语谁？——梁启超诗
001.《李敖全集》自序.txt	3	十年以后当思我，举国若狂欲语谁？	LAFLZ-082	李敖风流自传	470.空中小姐在床上.txt:3-3	十年以后当思我，举国若狂欲语谁？——梁启超诗
001.《李敖全集》自序.txt	41	如果我不是亚历山大，我愿我是狄阿杰尼斯。	LAKYEC-094	李敖快意恩仇录	020.志留纪.txt:163-163	从1949到1980，在这岛上，我住了三十年，没离开一步，我个人感染了多少“岛气”，我不知道，但我知道一定有。我保持警觉，经常告诉自己放弃“小岛的气派”“小岛的度量衡”，去瞩目这个新世界、倾听这个新世界。从在《文星》兴风作浪起，我努力在这个岛上，用我的力量，“做砥柱于中流”“挽狂澜于既倒”，使远在天边的，尽在眼前。虽然我被允许活动的范围极窄、时间极短，但我究竟做到了特立独行。我敢说：三十年来，又能发挥打击力、又能独来独往的唯一一个真人，不是别人，就是我。狄阿杰尼斯在白天打灯笼寻找大丈夫、男子汉，两千三百年后，他如找到台湾来，必然惊真人于异代！三十年的岁月，在这岛上要发挥打击力又要独来独往，这是最值得自负的事。亚历山大大帝见到狄阿杰尼斯，自负的说：“如果我不是亚历山大，我愿我是狄阿杰尼斯。”三十年后的坚苦卓绝，我的自负是：“如果我不是李敖，我愿我是李敖第二。”
003.发网恢恢·法网恢恢.txt	13	不让须眉	LACTZB-026	传统下的再白	003.李敖先生谈女人（语录）.txt:15-15	中国女人画眉毛，方法是剃掉眉毛，用黛（绿色）画成又细又长的假眉毛，因此女人都没眉毛，有眉毛反变成男人的特征，女人跟男人比，就叫“粉黛不让须眉”。这种风气，在汉朝最流行，后来过气了。如果有教育部大官人出来，说女学生一律复兴固有文化，今后眼上三公分要画绿眉毛，试问是否可笑？如果认为可笑，同理可证，规定耳根下一公分留头发，在模式上，实在毫无不同，同样可笑，同样莫名其妙，同样嘴上无毛。
010.台湾大学的新“十诫”.txt	43	天网恢恢疏而不失	LACTDB-061	传统下的独白	012.妈妈·弟弟·电影.txt:13-13	这新“十诫”内容的含混，适用范围的宽广，真可说得上是“天网恢恢，疏而不失”！其中最闹笑话的是它的第十款：“其他违反学校禁止事项或纪律者”，这根本是完全不通的。因为这大有“不教而诛”的味道！依照文明国家通用的《罪刑法定主义》的原则，任何法令或规则，都得把“不准做的”一条条明文列举出来才算数，绝不能用几句空洞的概括条文，用来做多方面的解释，罗织入罪。
010.台湾大学的新“十诫”.txt	43	天网恢恢	LADXT-007	独白下的传统	001.快看《独白下的传统》.txt:91-91	这新“十诫”内容的含混，适用范围的宽广，真可说得上是“天网恢恢，疏而不失”！其中最闹笑话的是它的第十款：“其他违反学校禁止事项或纪律者”，这根本是完全不通的。因为这大有“不教而诛”的味道！依照文明国家通用的《罪刑法定主义》的原则，任何法令或规则，都得把“不准做的”一条条明文列举出来才算数，绝不能用几句空洞的概括条文，用来做多方面的解释，罗织入罪。
014.粗谈中国知识分子五病.txt	7	骂贼而死	LAWC2-186	李敖文存二集	011.论没有“流血的自由”.txt:11-11	造成中国知识分子特殊地位的基本原因有三：一是农业社会，二是威权局面，三是文字艰难。农业社会和威权局面，需要的是一种“知命”“务本”“保守”“服从”的架构，这一架构不能全靠老子的板子或皇帝的斧鉞，“马上得天下”并不能“马上治天下”，要想得而治之，就得下马请教书生，要书生制造抽象的架构去平衡，去控制。据说书生也有“马上”的时候，所谓“上马能击贼”之类。不过那时候，国不亡也差不多了。而该书生上马之前，照例总又“倚马”万言一番，恐怕万言未了，早已被贼所击，最后命短的自然“骂贼而死”；命大的只好“奈何从贼”了！
014.粗谈中国知识分子五病.txt	19	为五斗米折腰	LAWC-076	李敖文存	010.写在居浩然《义和团思想和文化沙文主义》的后面.txt:213-213	早期知识分子的特色是“四体不动，五谷不分”。既不屑为工农，又看不起商贾。他们的生活，经常要仰赖于威权者才能解决，或为所从之臣，或为被养之士。为五斗米折腰，自然难免。于是一切理想抱负，也都化为威权者的因变数。偶有不为五斗米折腰的人，退而归园田居，却也有将芜之田园，盈樽之老酒，供他傲啸山林，采菊篱下。且仗民间对知识分子的礼遇，到处可吃到不花钱的狗肉。更等而下之的，也可在扬州二十四桥白吃白嫖，“小红低唱我吹箫”，做红颜知己。今也不然，今日知识分子甚至连白吃白嫖的礼遇也得不到了，灯红酒绿之处，早无知识分子的分儿。又加上多年的战乱，知识分子最后退隐的将芜之田园也不知去向，连“大不了回家吃老米饭”的赌气话都不敢说，自己的胃，跟威权者的威权成一直线，一点抗衡的余地都没有了。于是，一切什么“合则留，不合则去”“难进而易退”等骨气，都免谈了。
014.粗谈中国知识分子五病.txt	31	为往圣继绝学	LABBZ-129	波波颂	053.一生不得为人师.txt:9-9	中国知识分子的另一个大毛病是他们在本行上的失职。知识分子本应在思想上做先导，提供远景，为国家决定趋向的。古代的有心人，早就标榜出“为天地立心，为生民立命，为往圣继绝学，为万世开太平”的伟大抱负。但这些过于抽象的目的，若想达成，还需要进一步的细腻思想和具体理论。可惜在这方面，传统的中国知识分子做得太糟太差。到了近代，知识分子受了日本及欧美的影响，一时眼花撩乱，再加上求功心切，时髦是尚，大家一窝蜂似的引进他们自以为是的欧美思想，再牵强附会上传统经典与思路，搅拌出一大堆大杂烩，惹得中国群众目的热而方法盲，教条林立，主义杂陈，闹得天翻地覆。而真正西方的理性、自由、民主、人权、容忍等德目与实绩，却未能在中国生根。可见从世界主流标准来看，中国知识分子是不够格的，他们淆于真知，不能做好思想的指向。
014.粗谈中国知识分子五病.txt	35	知识的力量	LAWN-007	我最难忘的事和人	001.我最难忘的一件木雕.txt:11-11	上面这一病症，归根结底，乃是中国知识分子疏于自省而来。中国的知识分子最不能察觉自己与时代的关系，因而常常走上知识的歧路，无益世道，也无益实学。历来什么易数、骈文、律诗、八股、心性、理气、朴学、精神价值等等，都可以说是虚耗青春之学——“虚学”。虚学就是真知的反面，也是真知的绊脚石。中国知识分子不但搞虚学，竟还想用虚学来修身、齐家、治国、平天下，其不量力，已是十分明显。中国知识分子如果能够自省，应该察觉出什么是他们力之所及的，什么是他们虚学败事的。国力的元素狠多，知识的力量只是其一，虚学闹来的知识，甚至没有力量可言。“救国救民”“以天下为己任”有其限度，尤其是当天下这么复杂的今天，更不是空头的“己任”，过分的责任感所能“救”得了的。一个大学教授的影响力，甚至比不上一个电影明星；一个活生生的哲学系研究生的说服力，甚至比不上一个死翘翘的不入流的小说家。这些事实难道还不值得以虚学自傲的知识分子的反省吗？
014.粗谈中国知识分子五病.txt	37	威武不能屈	LAWC2-004	李敖文存二集	001.“缇萦救父”表示了什么？.txt:29-29	以上所谈中国知识分子的五种病，立论都从起码着眼，低调着眼。并不以高调苛求。例如并没要求“威武不能屈”或“杀身以成仁”之类，就可证明。因为连起码这一点，若都无法修正，无法解决，尽唱高调，结果也只是高调而已。
015.副不副，副哉？副哉？.txt	11	潘、驴、邓、小、闲	LAKYEC-033	李敖快意恩仇录	009.白露纪.txt:41-41	在传播工具很土的时代，就是在录影机、电视机、电唱机、电影机、收音机还没出世的时代，群众就不这样四肢挂帅。那时代群众比较“大脑书本化”，看书的人多，因为娱乐的项目又少又不方便，不看书也无以杀时间或遣悲怀，所以看书成为正业，也成为闲情。那时代讲大众传播，说来说去是以书本为主，能写书的人，能把书写得迷人的人，就是“风靡型的名人”。古人中并非没有明星型的人物，但是格于传播工具的缺乏，星字号人物，只能侷限一隅，一代美男子潘安仁，他出现在马路上，倾倒众生，各路佳人，把媚眼和鲜花抛到他车里，风靡的程度，不在今天任何大牌明星之下，但一算亮相的范围，可就薄命极了：他没有开麦拉留念，一生活动半径，不过几百里，然后身死形灭，最后还得靠书本传下美名。所以，王婆口中的“潘”“驴”“邓”“小”“闲”，其“潘”如何，我们只能从书中想象。风靡群众的，是书中人，不是人本人。
018.避祸学大纲.txt	11	义不食周粟	LAKYEC-084	李敖快意恩仇录	011.殷鉴纪.txt:33-33	即以伯夷叔齐为例，他们避周朝之祸于首阳之山，“义不食周粟”，结果吃草采薇而死。我觉得他们是傻瓜。因为他们吃的草，也是周朝的。这样胡里胡涂的饿死，真是划不来。——这是我们现代人绝不采取的方式。
018.避祸学大纲.txt	31	乘桴浮于海	LACTDB-025	传统下的独白	006.假如我是女人.txt:51-51	2.下海法——孔夫子“乘桴浮于海”法，今为跑租界、去美国法。此法太窝囊；且在法律管辖范围以外，不能对个人言论直接负责，不算好汉。
018.避祸学大纲.txt	31	乘桴浮于海	LAWC-055	李敖文存	010.写在居浩然《义和团思想和文化沙文主义》的后面.txt:9-9	2.下海法——孔夫子“乘桴浮于海”法，今为跑租界、去美国法。此法太窝囊；且在法律管辖范围以外，不能对个人言论直接负责，不算好汉。
018.避祸学大纲.txt	31	乘桴浮于海	LABBZ-045	波波颂	017.我是圣人.txt:9-9	2.下海法——孔夫子“乘桴浮于海”法，今为跑租界、去美国法。此法太窝囊；且在法律管辖范围以外，不能对个人言论直接负责，不算好汉。
020.出版缘起示例.txt	37	推陈出新	LACTZB-027	传统下的再白	005.论知识人的动向.txt:11-11	中国近六十年来，卓越的个人与少数，可说名家辈出。但在书剑飘零的时代，他们的精神和作品，却往往虚掷或散逸，没有得到持续性的发挥。为了弥补这一缺憾，为了延续已经遗留的种子和已经点燃的烟火，我们决定出版这套《名家文库》来做一点时代的记录。我们希望：从这些记录里，中国的下一代可以窥见上一辈的一些辛勤与智慧，一些轨迹，和一些鸿爪遗痕。我们相信：读者从这一角度来看这套丛书，自会发现推陈出新的意义，这点推陈出新的意义，正是时代演进的基本过程。长江的后浪，必定推着前浪，今日的前浪，也就是昨日的新潮。现在就让我们在浪花拍岸的时代里，欣赏一点潮声罢！
020.出版缘起示例.txt	37	推陈出新	LAWC-111	李敖文存	012.中华大赌特赌史.txt:43-43	中国近六十年来，卓越的个人与少数，可说名家辈出。但在书剑飘零的时代，他们的精神和作品，却往往虚掷或散逸，没有得到持续性的发挥。为了弥补这一缺憾，为了延续已经遗留的种子和已经点燃的烟火，我们决定出版这套《名家文库》来做一点时代的记录。我们希望：从这些记录里，中国的下一代可以窥见上一辈的一些辛勤与智慧，一些轨迹，和一些鸿爪遗痕。我们相信：读者从这一角度来看这套丛书，自会发现推陈出新的意义，这点推陈出新的意义，正是时代演进的基本过程。长江的后浪，必定推着前浪，今日的前浪，也就是昨日的新潮。现在就让我们在浪花拍岸的时代里，欣赏一点潮声罢！
020.出版缘起示例.txt	77	推陈出新	LACTZB-027	传统下的再白	005.论知识人的动向.txt:11-11	民国三十八年（一九四九）我们退处台湾，二十年的休生养息，“求遗书于天下”的时候已经到来。《仙人掌丛刊》的出版，就是在这一传统和认识底下，开始筹划的，我们盼望这一推陈出新的举动，能为忧患的中国知识界，提供一点星光。
020.出版缘起示例.txt	77	推陈出新	LAWC-111	李敖文存	012.中华大赌特赌史.txt:43-43	民国三十八年（一九四九）我们退处台湾，二十年的休生养息，“求遗书于天下”的时候已经到来。《仙人掌丛刊》的出版，就是在这一传统和认识底下，开始筹划的，我们盼望这一推陈出新的举动，能为忧患的中国知识界，提供一点星光。
023.“非法出精”的讨论.txt	21	一与之齐，终身不改	LAWN-073	我最难忘的事和人	016.我最难忘的一个国特.txt:47-47	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小天主教徒自己割掉生殖器以求解脱和“不犯罪”，我个人（又不是魏忠贤）实在没有这种恚而自宫的勇迈，我总觉得，上帝给了我们这种则天皇后眼中壮伟的“阳道”，结果又不给我们“人道”的机会，只得效龚定庵“非法出精”以度此生，未免有点开玩笑，圣母尚有上帝私通，可是我们的神女呢？诗云：
023.“非法出精”的讨论.txt	21	一与之齐，终身不改	LACTDB-034	传统下的独白	007.张飞的眼睛.txt:87-87	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小天主教徒自己割掉生殖器以求解脱和“不犯罪”，我个人（又不是魏忠贤）实在没有这种恚而自宫的勇迈，我总觉得，上帝给了我们这种则天皇后眼中壮伟的“阳道”，结果又不给我们“人道”的机会，只得效龚定庵“非法出精”以度此生，未免有点开玩笑，圣母尚有上帝私通，可是我们的神女呢？诗云：
026.我的殷海光.txt	3	为者常成，行者常至	LAFLZ-053	李敖风流自传	204.我与《自由中国》.txt:3-3	我做中学生时候，就对中国的思想家胡适有过很深的研究，我写过一篇《关于<胡适文存>》，陈世熙那时正在台大法学院办《这一代》，他看中了这篇文章，愿以胡适给他们杂志的题字——“为者常成，行者常至”来换，我同意了。不料台大训导当局在审稿时认为有问题，不准登，陈世熙就还了给我。过了两年，陆啸钊办《大学杂志》，他不在乎，遂拉去登。刊出后近一年，罗君若忽然提议说：“何不寄给《自由中国》？他们一定登！”我过去认为《自由中国》高不可攀，想都没这样想过，经她提议，我就删了一部分，由她誊好，寄给《自由中国》。
026.我的殷海光.txt	11	束书不观	LAWN-005	我最难忘的事和人	001.我最难忘的一件木雕.txt:9-9	我在台大，乍看起来，不是用功的学生，因为很多大学生念的书，我早在小学中学时候就念过了。在知识上，我是早慧的、早熟的。我在高一的时候，就写信跟钱穆讨论他书中的错误，钱穆回信给我，惊讶我的水准。到台大后，我穿着长袍，整天搞“大学生同居”，形式上，我是有点“安事诗书”“束书不观”的。我不上课，不抄笔记，也不买老师的账，尤其是我看不起的老师。在大一的第一篇作文上，国文老师公开说“李敖的文章是最好的！”但我实在看不起他，后来我拒绝向他背书，我认为这种烂古文，有什么好背的？他怀恨在心，竟想给我国文不及格。后来有人表示，李敖的国文若不及格，还有谁及格呀？他才给了我六十多分。这个老师当时连文章都写不好，后来年纪大了，会在“轩”掖中“晚鸣”了，看了他写的拍当道马屁的烂文章，我更看不起他了。
026.我的殷海光.txt	11	“安事诗书”“束书不观”	LAMR-020	李敖回忆录	007.台大（1954-1959·19到24岁）.txt:39-39	我在台大，乍看起来，不是用功的学生，因为很多大学生念的书，我早在小学中学时候就念过了。在知识上，我是早慧的、早熟的。我在高一的时候，就写信跟钱穆讨论他书中的错误，钱穆回信给我，惊讶我的水准。到台大后，我穿着长袍，整天搞“大学生同居”，形式上，我是有点“安事诗书”“束书不观”的。我不上课，不抄笔记，也不买老师的账，尤其是我看不起的老师。在大一的第一篇作文上，国文老师公开说“李敖的文章是最好的！”但我实在看不起他，后来我拒绝向他背书，我认为这种烂古文，有什么好背的？他怀恨在心，竟想给我国文不及格。后来有人表示，李敖的国文若不及格，还有谁及格呀？他才给了我六十多分。这个老师当时连文章都写不好，后来年纪大了，会在“轩”掖中“晚鸣”了，看了他写的拍当道马屁的烂文章，我更看不起他了。
026.我的殷海光.txt	15	不露文章世已惊	LAMR-021	李敖回忆录	007.台大（1954-1959·19到24岁）.txt:39-39	我在台大既如此特立独行，自然被侧目而视，只会皮相之见的人，当然只会从皮相看我这个“长袍怪”，而不知道我有“一飞冲天”的真本领。所以在台大的我，只是“不露文章世已惊”的我，只是部分的我。但这种真相，只有我知道。“蛟龙得云雨，终非池中物”，在台大池中，我被看作一条怪泥鳅、一条大泥鳅，两年后，我退伍回来，我就证明给每一个人看：你们全错了，我是一条蛟龙！
026.我的殷海光.txt	15	蛟龙得云雨，终非池中物	LAMR-022	李敖回忆录	007.台大（1954-1959·19到24岁）.txt:39-39	我在台大既如此特立独行，自然被侧目而视，只会皮相之见的人，当然只会从皮相看我这个“长袍怪”，而不知道我有“一飞冲天”的真本领。所以在台大的我，只是“不露文章世已惊”的我，只是部分的我。但这种真相，只有我知道。“蛟龙得云雨，终非池中物”，在台大池中，我被看作一条怪泥鳅、一条大泥鳅，两年后，我退伍回来，我就证明给每一个人看：你们全错了，我是一条蛟龙！
026.我的殷海光.txt	15	蛟龙得云雨，终非池中物	LAFLZ-106	李敖风流自传	555.再论一下.txt:3-3	我在台大既如此特立独行，自然被侧目而视，只会皮相之见的人，当然只会从皮相看我这个“长袍怪”，而不知道我有“一飞冲天”的真本领。所以在台大的我，只是“不露文章世已惊”的我，只是部分的我。但这种真相，只有我知道。“蛟龙得云雨，终非池中物”，在台大池中，我被看作一条怪泥鳅、一条大泥鳅，两年后，我退伍回来，我就证明给每一个人看：你们全错了，我是一条蛟龙！
026.我的殷海光.txt	23	诚于中，形于外	LAKYEC-064	李敖快意恩仇录	020.志留纪.txt:21-21	约会订在下午，在殷海光家里，我如约前往。开门的是殷海光，他给我的印象可真糟：又瘦又小的身材、又蹭又蹬的跛脚、粗糙的双手、杂灰的头发、风霜的脸、一对称不佳的小眼睛，从三角眼皮下不友善地瞪着你。他的头与四肢，联合得很生硬，他紧闭嘴唇，作顾盼自雄状。真是作状，因为他的造型，实在极少雄的条件，但他硬要诚于中形于外，结果好像他外在的瘦小，快被他内在的伟大绷裂了似的，看起来真教我难受。“他为什么这么做作？这么紧张？罗素的信徒不该这样啊！”我心里这样想。“他完全不像思想家、不像哲学家、不像大学教授，他倒像是北门邮局门口卖春宫画的，当然卖春宫画的不会顾盼自雄。”我这样想，的确心里犯了大不敬之罪，可是我怎么也忍不住不这样想，我真的从心里对他抱歉。
