file	line	text	context
001.《传统下的独白》自序.txt	15	游戏文章	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	专爱骂人	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	文章二十五品	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	内容深处	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	君子水准	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	文章规范	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	游戏之作	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
001.《传统下的独白》自序.txt	15	混球的文章雅驯观	在这里，我愿对“游戏文章”和“专爱骂人”两点，做一点说明。谈到文章，在明朝有所谓“文章二十五品”之说，其中有“简古”“典则”“讽切”“刺议”“攻击”“潇洒”等二十五品，我认为在这些“品”中，一项重大的遗漏可说就是“狂叛品”了。狂叛品的文章最大特色是率真与痛快，有了什么，就说什么；该怎么说，就怎么说。狂叛品的作者深知写文章的重点是在表达作者的意思，只要能达意，使读者痛痛快快地读下去，“形式”上面的计较，是可以不必的。所以嘻皮笑脸，不失为文章；亦庄亦谐，也不失为巨作。最可恨的是一些浅人们，他们看文章，不看文章的“内容深处”说些什么或暗示些什么，却只从皮相着眼，看到文章里一些被视为“不庄重”或“不道德”的字眼或句式便大惊小怪，便草草断定为不能登大雅之堂，不合“君子水准”，不遵守传统的“文章规范”，于是便判定这篇文章是“游戏之作”、是“专爱骂人”，是没有价值或没有多大价值的。其实这真是“混球的文章雅驯观”。我生平最讨厌一些伪君子们在文章...
003.独身者的独白.txt	23	岩墙之下	烟雾的缭绕使我想起一件往事：那是一个没买到油条的早晨，我家漂亮的六小姐，带着惠华医院老修女的表情，把满墙悬挂的罗勃韦纳的照片一一摘了下来，然后又一一放好，准备长捐箱底。我当时躬逢其会，看得呆了。因为我久仰罗某人是我家六小姐最崇拜的男明星，满墙他的照片平时连碰都不许我们碰，好在我君子已久，早就不立于“岩墙之下”。故受白眼最少。而这回六小姐竟如此突变，令人发指。老太怕有三长两短，特命我去打听。追问之下，六小姐才涕泗横流曰：“罗勃韦纳和那阴险的女明星娜妲丽华今年结婚了，所以我先把照片拿下来，不过我不必烧掉，反正还要离婚的！”
003.独身者的独白.txt	23	罗勃韦纳和那阴险的女明星娜妲丽华今年结婚了，所以我先把照片拿下来，不过我不必烧掉，反正还要离婚的！	烟雾的缭绕使我想起一件往事：那是一个没买到油条的早晨，我家漂亮的六小姐，带着惠华医院老修女的表情，把满墙悬挂的罗勃韦纳的照片一一摘了下来，然后又一一放好，准备长捐箱底。我当时躬逢其会，看得呆了。因为我久仰罗某人是我家六小姐最崇拜的男明星，满墙他的照片平时连碰都不许我们碰，好在我君子已久，早就不立于“岩墙之下”。故受白眼最少。而这回六小姐竟如此突变，令人发指。老太怕有三长两短，特命我去打听。追问之下，六小姐才涕泗横流曰：“罗勃韦纳和那阴险的女明星娜妲丽华今年结婚了，所以我先把照片拿下来，不过我不必烧掉，反正还要离婚的！”
