file	line	context
《陈水扁的真面目》前言（李庆元）.txt	17	我所引用的阿扁家人财产资料，统统都是他自己“依法”向监察院申报的公职人员财产内容，而再依据其申报的资料，进一步追踪、调查、考据、研判而得，完全遵守“科学”的“客观办案”准则，这套功夫源自个人长达十五年的新闻媒体采访实务经验。
《陈水扁的真面目》引言.txt	9	陈水扁是小人物，并非说其他的所谓总统候选人比他大，而是陈水扁是小人物中比较危险的、比较更烂的，他的朝三暮四、反复无常，会给台湾招来祸害，此之谓危险；他的小人得志、A钱枉法，皆非其他烂苹果所能比拟，此之谓更烂。“台湾人的悲哀”有二：第一，他们没有智慧和机会选出最好的。第二，他们必须在有限的选项里痛苦的选出个比较危险少的、比较不烂的，而这本书，正是痛处的南针、苦海的慈航。
001.亿万富豪陈水扁（李庆元）.txt	13	让我们来估算截至1999年陈水扁家人的财产。这里所谓“家人”，是指阿扁本人、夫人吴淑珍及独女陈幸妤、独子陈致中。
002.他的房地产（李庆元）.txt	3	——置产疑云重重
002.他的房地产（李庆元）.txt	19	原来这间房子的产权属于“吴淑珍”，她在1997年间把房子“赠与”陈水扁，理由是“因夫妻联合财产制更名”。这个理由很难让人想通，不过这种夫妻的事，外人也很难理解。
002.他的房地产（李庆元）.txt	50	注2：由吴淑珍赠与陈水扁，因夫妻联合财产制更名。
003.他的股票（李庆元）.txt	27	最最引人疑窦、也令一般大学生有高度兴趣的是，陈水扁市长的长公子，就读台大的陈致中账户下，1997年间，竟然出现未上市公司南亚科技股票一百四十五张（十四万五千股），若依当时市场盘商公告牌价平均价计算，少说也要花个五六百万才能买到，以一个大学生而言，这么庞大的金额要从哪里来？其中是否涉嫌未上市股票违法交易？有无逃漏赠与税？未上市股票交易税？或是所谓的“酬庸股”等？都有待厘清。
003.他的股票（李庆元）.txt	29	可能的情况之一，陈致中的南亚科技持股是市长夫人帮他买的。市长夫人近年来在股市翻腾，钱都从哪得来？若要从监察院的公职人员财产申报档案中找答案，那注定要失望。所谓“聪明人绝不搬砖砸脚”，既然敢申报，就不怕被查报，除非申报内容是连自己都搞不懂的未上市股票，才会不经意地露出马脚。
003.他的股票（李庆元）.txt	73	联华电子股票/吴淑珍/10000/10/100000
003.他的股票（李庆元）.txt	101	另外，台北市政府从通过威京集团唐荣土地开发案时，就不断的对外放消息，将在1998年底以前陆续开放台北地区工业用地为住商用地；这和台北市文化基金会向大财团要钱的行为有关联吗？土地变更名目，有财团在瞬间便获利数十亿元，威京集团、新光集团、长荣、国泰等都受益，难怪外界会质疑阿扁向财团输诚示好，捐钱给文化基金会是前金；如果阿扁真的送出大礼，什么又是后谢呢？阿扁为了寻求连任市长宝座是否会先图利财团，最后再来图利自己？台北市民睁亮眼睛也不一定看得清楚。
003.他的股票（李庆元）.txt	113	吴淑珍在这种环境下，消息能不灵通吗？当然多多少少会与市场派交换讯息、互通有无，进而进场玩它一票，况且股市行情多变化，进出号子贵宾室的人，大都是拥有相当财力中实户以上者，市场大户本来就很会钻营，利用其中资源翻云覆雨的杀进杀出，也多是事实，领着市长夫人头衔的吴淑珍或许被相中，更不足为奇。新象艺术机构在陈市长任内，接到了台北市政府通过或配合举办的活动，号子盛传此多少与吴淑珍在永昌贵宾室里玩股票有关联，是否属实，吴淑珍应加以澄清。
003.他的股票（李庆元）.txt	119	所谓“有土斯有财”。台湾股市大户多年来一直都偏好炒资产股，一般小散户追高杀低的习惯与兴趣特别浓烈，加上资产股炒作题材特多，因此在台湾股市的变化中，一直是保有相当重的分量，与指标性的特质。容易炒作，容易出脱获利，是股市大户的最爱，万一持股拼过了百分之五十，市场投机派更可以祭出购并手段，摇身一变成为公司派两面光亮的上市公司大老板，其中的乐趣和成就感，在在具有强烈的吸引力。
003.他的股票（李庆元）.txt	121	1998年初，当台北市政府大放小道消息，扬言要在1998年底以前放宽工业用地为住商用地，一时之间，台北市府政商间的合纵连横和亲密关系发展也相继展开。新光集团捐钱给台北市文化基金会是其一；新纺、士纸、欣欣、中柜等资产股强势提升是其二；公司派集合市场派联手拉抬，个个口袋赚得饱饱，号子内会传闻吴淑珍在此时，悄悄的利用号子的人头户垫款买卖股票，也是一件很自然的事情。
004.他的独子（李庆元）.txt	5	陈水扁不到四年的市长任内，财富异常暴增了至少四五千万元。而其就读台大法律系的独子陈致中，竟能拥有巨额的股票和市价两千万元左右的房子。这些庞大财产的取得过程疑云重重，令人质疑，阿扁市长有必要向头家们清楚交代！
004.他的独子（李庆元）.txt	33	不过，如果陈致中是以一股十元的票面价，买进“南亚科技”股票，则显然违反一般买卖股票的常情。陈水扁、吴淑珍和陈致中，都不是“南亚科技”的员工，不可能以员工认股的低价方式买进；而非员工买进股票的方式，有所谓公开抽签，但是一般的公开抽签也不可能一个人可以抽中十多万股。
004.他的独子（李庆元）.txt	35	所以，当时，陈致中如果以每股十元买进，则明显的涉及所谓“内神通外鬼”的内线利益输送交易。果真如此，则这将是台塑王永庆集团向陈水扁靠拢的证据。这种现象，跟企业界纷纷向陈水扁的福尔摩沙基金会与“台北市文化基金会”捐款的动机，如出一辙。
