file	line	matched_quote	previous_id	previous_book	previous_source	context
001.从《秀嫚信箱》到《上下古今谈》.txt	51	老生常谈	LAWC2-187	李敖文存二集	013.刻薄的批评与正直的建议.txt:7-7	我“猜”刘秀嫚的“信箱”发展得并不顺利，最主要的原因，是她写文章的训练不够、思考问题的训练不够，因此她执笔写文章、答问题，只是普普通通的老生常谈而已，并没有太多的真知灼见。我们试看她的几篇专栏，如7月2号的《孝道与学业》、7月4号的《不要生老师的气》、7月16号的《帮助孩子改过吧！》、7月18号的《一分钟与一生》、7月27号的《又快又充实》等等，只不过都是些平平的文字，甚至还有一些不自觉受传统影响而发生的错误观念。这些表现，时时追求进步的刘秀嫚自己，也许会感觉出来，于是她对自己的意见也未免不满意，或者眼高手低力不从心，因而她的文章，未免距她的美丽过远，跟她的风华绝代太不相称，再这样写下去，实在难逃“用非其长”之讥。在这些情况底下，《秀嫚信箱》发展得不能顺利，应该是很自然的事。
001.从《秀嫚信箱》到《上下古今谈》.txt	57	女子无才便是德	LABBZ-027	波波颂	011.呜呼新女性.txt:27-27	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，多认识一些字，多写一首小词小令，已属难得，并且也接近“大逆不道”的边缘，因为“女子无才便是德”。女子的“完成”，并不以“才”为充要条件，甚至“才”还是她“不守妇道”的张本。所以流风所及，中国历史上至多只有伟大的“母性”，并没有伟大的“女性”。中国历史上不会有“女思想家”、“女社会改革家”、“女叛徒”、“女飞行家”……中国的传统不鼓励女人去走这些路，要走也走不成。中国的女人不论长得多么高，也要被男人踩在肩膀上。正所谓女高一尺，男也高一尺，因为女人那一尺，就是间接为男人高的。
001.从《秀嫚信箱》到《上下古今谈》.txt	61	一将功成万骨枯	LAWC2-128	李敖文存二集	009.过早的答案.txt:67-67	旧时代的女性们，她们对人群的力量，很少是正面的力量。她们只是侧面的“祸水”的力量。一个海伦（Helen），可以使人民连年争战；一个克莉奥帕特拉（Cleopatra），可以使群雄每日相砍。这些旧时代的“女英雄”（heroine）们，和她们影响下的“英雄”（hero）们，在遥远过去的所作所为，早已使我们不敢领教。他们的“丰功伟业”，大都建筑在人们的血泪之上，他们总是在“泽国江山入战图”的状态下，完成“一将功成万骨枯”的局面，在“血流漂杵”的惨象里，奴役这个，又打倒那个。
001.从《秀嫚信箱》到《上下古今谈》.txt	65	欲求灵药换凡骨，先挽天河洗俗情。	LAKYEC-018	李敖快意恩仇录	005.大寒纪.txt:127-127	刘秀嫚成为“英雄”，“英雌”的基本路数，必须建筑在她的一些基本改变之上。她必须彻底认清世俗的表演、剪彩那一套，绝对不是有意义的行径；做“孝子”、“好学生”那一套，也不是终极的目标。她该想想陆放翁那“欲求灵药换凡骨，先挽天河洗俗情”的诗句，然后进一步了解：“洗尽铅华”并不重要，重要的是，“洗尽”她在这个地区多年被感染、被辐射的“俗情”。她该知道：她的见解与头脑，可能远不及她的美丽的程度，不但不及，甚至非常不成比例。她如果不努力拉近这个比例，她必将成为一个世俗的美人，终将凋谢而去，变成每一个“中国小姐”“环球小姐”的下场，并无例外。
001.从《秀嫚信箱》到《上下古今谈》.txt	65	欲求灵药换凡骨，先挽天河洗俗情。	LAFLZ-046	李敖风流自传	180.不喜欢学校生活.txt:3-3	刘秀嫚成为“英雄”，“英雌”的基本路数，必须建筑在她的一些基本改变之上。她必须彻底认清世俗的表演、剪彩那一套，绝对不是有意义的行径；做“孝子”、“好学生”那一套，也不是终极的目标。她该想想陆放翁那“欲求灵药换凡骨，先挽天河洗俗情”的诗句，然后进一步了解：“洗尽铅华”并不重要，重要的是，“洗尽”她在这个地区多年被感染、被辐射的“俗情”。她该知道：她的见解与头脑，可能远不及她的美丽的程度，不但不及，甚至非常不成比例。她如果不努力拉近这个比例，她必将成为一个世俗的美人，终将凋谢而去，变成每一个“中国小姐”“环球小姐”的下场，并无例外。
001.从《秀嫚信箱》到《上下古今谈》.txt	111	避此人出一头地	LACTDB-096	传统下的独白	020.老年人和棒子.txt:39-39	《上下古今谈》不谈了以后，我正式写信给夏晓华先生，推荐刘秀嫚来掌握这一方之地。套一句古话，这种作风，叫“荐贤自代”，也叫“退让贤路”。虽然在事实上，我自己本不失为是“当代大贤”，只可惜我贤得恶名四溢，只可叹我贤得罪状昭彰。所以不得不因故学学欧阳修，“避此人出一头地”。我希望夏晓华先生用不衰的礼遇，正式敦请刘秀嫚来主持这一个专栏；也希望刘秀嫚用长驻的青春，来走上这被李氏压路机压过的大路。我相信刘秀嫚这样做，在我们青年朋友的警戒和督促下，必然是一个新面目的起点。我祝她好运！
001.从《秀嫚信箱》到《上下古今谈》.txt	117	不亦快哉	LACTDB-057	传统下的独白	010.不讨老婆之“不亦快哉”（三十三则）.txt:3-3	这条代拟的草稿，我想必然可供有关人士的采行，不必另做了。还是腾出时间，多练练“双龙抱”和“全带七”，哪天下战书来比赛，我李敖绝对奉陪，来它32圈，打个你死我活，不亦快哉！
003.破题——从《人间喜剧》说起.txt	15	后之视今，亦犹今之视昔	LAFLZ-003	李敖风流自传	001.《李敖风流自传》破题.txt:9-9	吴稚老的《上下古今谈》，有它的时代意义。但是今天看来，不论文体、思路与内容，都难免落伍。这是时代的进步，并不是个人与原书的悲哀。王羲之《兰亭集序》里说得好：“后之视今，亦犹今之视昔。”56年以后——我86岁的时候，《台湾日报》19965号的时候——后生小子们重看我这些《上下古今谈》，岂不还是要大笑“李敖，那老混蛋”吗？
006.“谈”什么？.txt	11	行尸走肉	LAZHXJ-065	李敖自传与回忆续集	033.银纸包个臭皮蛋.txt:13-13	三、谈时潮——“时潮”（time and ride）是现代人必须关心的题目，不了解时代真相和世界潮流的人，只是《何典》中所谓的“活死人”、只是《拾遗记》中所谓的“行尸走肉”。这个世界上，人在没自杀以前，大概谁都不愿先做死人和尸体，谁都愿做一个活生生的大活人。因此时潮不得不“谈”。谈得愈多，殡仪馆的生意愈少；张启仲市长若早读我的文章，也就不会在台中文化中心区盖殡仪馆了！
006.“谈”什么？.txt	11	行尸走肉	LASXQA-001	为中国思想趋向求答案	001.介绍我的《为中国思想趋向求答案》.txt:19-19	三、谈时潮——“时潮”（time and ride）是现代人必须关心的题目，不了解时代真相和世界潮流的人，只是《何典》中所谓的“活死人”、只是《拾遗记》中所谓的“行尸走肉”。这个世界上，人在没自杀以前，大概谁都不愿先做死人和尸体，谁都愿做一个活生生的大活人。因此时潮不得不“谈”。谈得愈多，殡仪馆的生意愈少；张启仲市长若早读我的文章，也就不会在台中文化中心区盖殡仪馆了！
