file	line	text	reason	context
001.《文化论战丹火录》开场白.txt	23	妖猴	modern-cultural-political-debate-context	在这次论战中，我的遭遇很像《西游记》里的“妖猴”，我也来自“傲来国”，我也有“始不介意，继而成精”的运气，并且直到现在，还能“降龙伏虎，自削死籍，整天东游西荡”。
001.《文化论战丹火录》开场白.txt	23	傲来国	modern-cultural-political-debate-context	在这次论战中，我的遭遇很像《西游记》里的“妖猴”，我也来自“傲来国”，我也有“始不介意，继而成精”的运气，并且直到现在，还能“降龙伏虎，自削死籍，整天东游西荡”。
001.《文化论战丹火录》开场白.txt	23	始不介意，继而成精	modern-cultural-political-debate-context	在这次论战中，我的遭遇很像《西游记》里的“妖猴”，我也来自“傲来国”，我也有“始不介意，继而成精”的运气，并且直到现在，还能“降龙伏虎，自削死籍，整天东游西荡”。
001.《文化论战丹火录》开场白.txt	23	降龙伏虎，自削死籍，整天东游西荡	modern-cultural-political-debate-context	在这次论战中，我的遭遇很像《西游记》里的“妖猴”，我也来自“傲来国”，我也有“始不介意，继而成精”的运气，并且直到现在，还能“降龙伏虎，自削死籍，整天东游西荡”。
001.《文化论战丹火录》开场白.txt	33	刀砍斧剁、枪刺剑刳、雷打火烧	modern-cultural-political-debate-context	这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
001.《文化论战丹火录》开场白.txt	33	八卦炉	modern-cultural-political-debate-context	这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
001.《文化论战丹火录》开场白.txt	33	火眼	modern-cultural-political-debate-context	这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
001.《文化论战丹火录》开场白.txt	33	金睛	modern-cultural-political-debate-context	这本《文化论战丹火录》是一本奇书，它的重点，不是记录李敖如何“打”别人，而是记录别人如何“打”李敖（当然偶尔也“捧”几下），记录别人如何对我“刀砍斧剁、枪刺剑刳、雷打火烧”，如何把我放在“八卦炉”中一煆再炼，如何把我中伤毁谤，如何把我熏成“火眼”与“金睛”。……
002.文化论战丹火录.txt	7	孔教论战	modern-cultural-political-debate-context	一、“孔教论战”。
002.文化论战丹火录.txt	9	国体论战	modern-cultural-political-debate-context	二、“国体论战”。
