score	file	line	text	context
4	001.从《秀嫚信箱》到《上下古今谈》.txt	27	一个得人心的英雄	中华民国54年的7月里，在台湾岛上发生了两件大事：一件是从7月2号开始的《秀嫚信箱》，由刘秀嫚执笔，发表在《中华日报》；一件是7月5号开始的《上下古今谈》，由李敖执笔，发表在《台湾日报》。我所以说这是中华民国的两件大事，就因为这两个专栏的主持者都是名人：一位是名女人，是美国选美场合中的东方美女；一位是名男人，是英国《中国季刊》（The China Quart...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	27	恋爱季节	中华民国54年的7月里，在台湾岛上发生了两件大事：一件是从7月2号开始的《秀嫚信箱》，由刘秀嫚执笔，发表在《中华日报》；一件是7月5号开始的《上下古今谈》，由李敖执笔，发表在《台湾日报》。我所以说这是中华民国的两件大事，就因为这两个专栏的主持者都是名人：一位是名女人，是美国选美场合中的东方美女；一位是名男人，是英国《中国季刊》（The China Quart...
3	001.从《秀嫚信箱》到《上下古今谈》.txt	29	最使我着迷的美人儿	提到刘秀嫚，我曾写文章戏呼她是“最使我着迷的美人儿”，不料这话引起了大谣言，——这个社会不允许男人纯粹有“着迷的自由”。谣言说到刘秀嫚和我正在“闹恋爱”，台湾北部的报纸和东部的报纸，都有文章来捕风捉影，非常好玩。去年10月3号，《中华日报》上有洪敬思先生的一篇《从绚丽归平淡——刘秀嫚弃虚荣》的报导，就“传说她跟李敖在闹恋爱”一点上，有段话说：
3	001.从《秀嫚信箱》到《上下古今谈》.txt	29	传说她跟李敖在闹恋爱	提到刘秀嫚，我曾写文章戏呼她是“最使我着迷的美人儿”，不料这话引起了大谣言，——这个社会不允许男人纯粹有“着迷的自由”。谣言说到刘秀嫚和我正在“闹恋爱”，台湾北部的报纸和东部的报纸，都有文章来捕风捉影，非常好玩。去年10月3号，《中华日报》上有洪敬思先生的一篇《从绚丽归平淡——刘秀嫚弃虚荣》的报导，就“传说她跟李敖在闹恋爱”一点上，有段话说：
5	001.从《秀嫚信箱》到《上下古今谈》.txt	37	最使我着迷的刘秀嫚小姐	至于有关李敖的传言，刘秀嫚说这可能是《文星》杂志上李敖一篇文章所引起的，那篇文章中李敖曾经这样写：“最使我着迷的刘秀嫚小姐”。刘秀嫚说：这只是李敖文章中的文句，但别人看了，就加上了我跟李敖在闹恋爱，这是很滑稽的事。她在中广主持一个《刘秀嫚时间》，经常访问一些教授及学者，也访问过李敖，李敖没有追求过她，她除了那次访问李敖之后，至今也未再跟李敖做过接触，因此，这...
5	001.从《秀嫚信箱》到《上下古今谈》.txt	39	罪孽深重，不自殒灭	照刘秀嫚这种说法，我李敖真觉得我自己“罪孽深重，不自殒灭”，乱写文章搬弄，以致祸延我们的美人儿，实在该骂——该被刘秀嫚的前校长居浩然先生骂。挨骂以后，我会大彻大悟，此生绝不再把“最使我着迷的美人儿”的名字透露，咱要把她的名字“长捐心底”，永远偷偷摸摸的，那才好。
3	001.从《秀嫚信箱》到《上下古今谈》.txt	39	最使我着迷的美人儿	照刘秀嫚这种说法，我李敖真觉得我自己“罪孽深重，不自殒灭”，乱写文章搬弄，以致祸延我们的美人儿，实在该骂——该被刘秀嫚的前校长居浩然先生骂。挨骂以后，我会大彻大悟，此生绝不再把“最使我着迷的美人儿”的名字透露，咱要把她的名字“长捐心底”，永远偷偷摸摸的，那才好。
3	001.从《秀嫚信箱》到《上下古今谈》.txt	43	信箱	所谓《秀嫚信箱》，它的真正意义不单在“信箱”的执笔人写些什么，同样重要或更重要的，是“信箱”执笔人以她的身份和地位向人们宣示些什么。换句话说：《秀嫚信箱》的意义，不止于普通的一个“信箱”主持人的意见表达。它的意义，是告诉人们“刘秀嫚的意见”，告诉人们以我刘秀嫚的身份和地位，要说些什么。
3	001.从《秀嫚信箱》到《上下古今谈》.txt	43	刘秀嫚的意见	所谓《秀嫚信箱》，它的真正意义不单在“信箱”的执笔人写些什么，同样重要或更重要的，是“信箱”执笔人以她的身份和地位向人们宣示些什么。换句话说：《秀嫚信箱》的意义，不止于普通的一个“信箱”主持人的意见表达。它的意义，是告诉人们“刘秀嫚的意见”，告诉人们以我刘秀嫚的身份和地位，要说些什么。
3	001.从《秀嫚信箱》到《上下古今谈》.txt	55	技巧熟练的广播节目主持人	但是，对刘秀嫚今天所处的地位来说，我老是觉得她可以多做点什么，更积极地做点什么。她对群众的意义，不该只是一个“孝顺的孩子”、一个“努力的大学生”、一个“技巧熟练的广播节目主持人”，或是一个“小周璇式的女歌手”。她个人的行动，除了表演、访问、劳军、剪彩、广播剧、散发签名照片等等以外，似乎应该更进一步，为广大的中国群众做点更积极而有意义的好事。只有这样发展，才更...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	贤妻良母	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	大逆不道	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女子无才便是德	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	不守妇道	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女思想家	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女社会改革家	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
4	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女飞行家	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
3	001.从《秀嫚信箱》到《上下古今谈》.txt	57	母性	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
3	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女性	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
3	001.从《秀嫚信箱》到《上下古今谈》.txt	57	女叛徒	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，...
