file	line	context
《李敖文存》目录.txt	8	006.当年老子如何如何
001.看谁文章写得好？（代序）.txt	7	我常常一边改一边想：什么原因使小毛头的文章写得这么要命？为什么文章竟写到千篇一律的滥套，写得甲跟乙没有什么不同，丙和丁没有什么两样？为什么文章写得一点也没有个性、没有特色，而全是人云亦云的狗屁？
001.看谁文章写得好？（代序）.txt	11	用狗屁来说明，实在不是骂人，而是一种评判标准。所谓文章，基本问题只是两个：一、你要表达什么？二、你表达得好不好？两个问题是二合一的，绝不能分开。古往今来，文章特多，可是好文章不多的原因，就在没能将这二合一的问题摆平。中国人一谈写文章排名，韩愈就是老大，他是“唐宋八大家”的头牌，又是“文起八代之衰”的大将，承前启后，代表性特强，可是你去读读他的全集看，你会发现...
001.看谁文章写得好？（代序）.txt	13	糟糕的还不在文章不好，而在不好却不知道不好，还以为那是好。这就表示了，中国人评判文章，缺乏一种像样的标准。以唐宋八大家而论，所谓行家，说韩愈文章“如崇山大海”、柳宗元文章“如幽岩怪壑”、欧阳修文章“如秋山平远”、苏轼文章“如长江大河”、王安石文章“如断岸千尺”、曾巩文章“如波泽春涨”……说得玄之又玄，除了使我们知道水到处流山一大堆以外，实在摸不清文章好在哪里...
001.看谁文章写得好？（代序）.txt	17	作为新时代的中国人，我们评判文章，实在该用一种新的标准，我们必须放弃什么山水标准、什么雅俗标准、什么气骨标准、什么文白标准。我们看文章，要问的只是：一、要表达什么？二、表达得好不好？有了这种新的标准，一切错打的笔墨官司，都可以去他的蛋；一切不敢说它不好的所谓名家之作，都可以叫它狗屁。
001.看谁文章写得好？（代序）.txt	19	这种新的标准，可以使我们立刻变得气象一新，开拓万古心胸，推倒千载豪杰。任何文章，如果它不能使我们读得起劲、看得痛快，就算是史汉的作者写的，又怎样呢？我们绝不可以看不下去一篇文章，却人云亦云的跟着说它好，或歌颂作者是什么八大家几大家，我们该有这种气魄：好就是好，不好就是不好，不好就是狗屁！我们该敢说我们心里的话，当你被一篇烂文章烦得要死，你除了大骂狗屁，还能骂...
001.看谁文章写得好？（代序）.txt	23	中国文章，一开始不是文章，而是“诗歌”，那是春秋以前的事。诗歌是当时白话和文言二合一的产物，当时的写作技巧很单调，最喜欢用单字重复来绘影绘声，描写黄莺，就来个“其鸣喈喈”，描写桃花，就来个“灼灼其华”，很少会变花样。我们读《诗经》，看到的，多是这类原始的表达法。
001.看谁文章写得好？（代序）.txt	29	文言文的大缺点是它不能作为好的表达的工具，它跟白话分裂，写出来，是活人说死话，说得再好也是“古文辞类纂”。到了19、20世纪，有人开始突破，最成功的是梁启超，梁启超说他文章“解放，务为平易畅达，时杂以俚语、韵语及外国语法；纵笔所至不检束。……老辈则痛恨，诋为野狐”。
001.看谁文章写得好？（代序）.txt	31	梁启超虽被老辈痛恨，诋为野狐，但他在中国文章史上，和司马迁、韩愈等一样，是十足划时代的人物。梁启超风靡文坛一二十年，最后由胡适等的白话文代领风骚，中国文章，自此正宗白话化。
001.看谁文章写得好？（代序）.txt	35	狗屁的原因是：白话文的正宗基础太薄弱，胡适等人公开表示他们老一代的白话文是放小脚式的，提倡有心，创作无力；另一方面，白话文的起步一再误入歧途，它们走上“新八股派”、“新之乎者也派”、“旧的吗了呢派”、“新鸳鸯蝴蝶派”等错路上去，乍看起来，捧来捧去，仿佛成功，实际情形却是做人成功，作文失败。小毛头们在这种文风里长大，自然种屁得屁，要他们写出不受污染的清新之作，...
003.大慈大悲李敖菩萨.txt	29	中国伟大的特立独行者，大丈夫王安石，曾写过一首七绝小诗《飞来峰》——
003.大慈大悲李敖菩萨.txt	35	不畏浮云遮望眼，
003.大慈大悲李敖菩萨.txt	39	这是何等孤高、何等卓绝、何等气魄！我不怕你们浮云挡我，并不因为浮云挡我我就不存在，我好得很、我最高。
003.大慈大悲李敖菩萨.txt	41	历史证明了阿登纳最高、戴高乐最高、王安石最高……每一个高的，都矮不了；每一个能矮的，都不是真高。
003.大慈大悲李敖菩萨.txt	45	红尘看破了，是不是就跑到山林里、古庙里，低眉合十，整天念念有词，了此残生，就算完了呢？是不是人生如梦，既昭然若揭，就“大慈大悲观世音菩萨”一番，就算完了呢？
003.大慈大悲李敖菩萨.txt	49	走“大慈大悲观世音”路线的人，他们都搞错了。第一、他们以为观世音是女的，高明一点的人更正，说观世音是男人女身，是男的，其实都不对，观世音根本是无形的，不男不女，亦男亦女，可男可女，不但要男就男，要女就女，还可以“现众身”，可以化成飞禽走兽、化成青龙白虎、化成被灌水的老牛。所以，善男信女向观世音拜拜，真不如少给老牛灌水实际；第二、他们以为观世音保佑他们升官发财...
003.大慈大悲李敖菩萨.txt	53	这种境界，就是《华严经》里所谓的“回向”，“回向”是已成菩萨道的人，还是要回到人间，由出世回到入世，为众生舍身。
003.大慈大悲李敖菩萨.txt	55	从出世以后，再回到入世，就是从“看破红尘”以后，再回到红尘，这时候，这种境界的高人，真所谓“目中有色，心中无色”。他努力救世，可是不在乎得失，他的进退疾徐，从容无比，这就是真的高，做不到这种“出”“入”境界，就跟这种境界有出入，就是假的高。
003.大慈大悲李敖菩萨.txt	57	现在，再看王安石的另一首七绝——《梦》：
004.“我中华尚有人耶？”.txt	19	所以，这是天主教的运气，幸亏中国皇上架子大，不见利玛窦，利玛窦才得传天主教。万一架子小一点，召见了，钦定是回回，利玛窦只能传回教了，辅仁大学也变成清真大学了。
004.“我中华尚有人耶？”.txt	45	共党报纸在最近的一篇专文中说她：“为了生怕自己丧失说话的能力和变成哑巴，她常常高声朗诵和引吭高歌。”
005.由不自由的自由到自由的不自由.txt	3	二十年前，在台大文学院印度近代史的课堂上，一位风度翩翩的年轻老师，要学生缴出笔记，给他看看。全班都缴了笔记，可是一个学生却缴不出来。老师问他：“你怎么没有笔记？”这个学生说：“笔记是中学生抄的，大学生不抄笔记。”
