file	line	text
001.李敖与“编辑室报告”.txt	3	李敖主编《文星》四年，掀起了一股“文星风云”，每月《文星》出刊，李敖写“编辑室报告”。在“编辑室报告”里面，李敖除了介绍该期《文星》的内容外，更将自己的议论意见利用短短的三字两语表达出来，要了解李敖，这是不可缺少的资料。从“编辑室报告”的字里行间，有心人自可掌握到李敖的精神所在。因此，我在这里把部分“编辑室报告”做了一个大概的分类，给有心人从中找寻宝贵的资料。
001.李敖与“编辑室报告”.txt	13	在这种现状之下，真正的风雅者是苦恼的。他们要“冲决网罗”，要在彷徨里叫喊，在叫喊里彷徨。在这种十字路口上，走来了本期《文星》的封面人物——萨特。萨特是“存在主义”的代表人物，他的身世是灰暗的、艰苦的：他是孤儿，是战乱里的俘虏，是地下工作的领袖；他的人生时刻都面临着黑暗与死亡，因此，他的哲学与文学也充满离奇和否定。例如，在他眼里，“自由”在抵抗压迫中才能得到；“黑暗”是正常的；世界“无理”也是正常的。二十五年前，他在第一部短篇小说《墙》（Le Mur）里，就表现了这种世界。世界里的每个主角都要碰到这座“墙”，要在墙与墙间面对迎面而来的荒谬和苦炼。（第七十六期）
001.李敖与“编辑室报告”.txt	15	存在主义并没有死去，在文学的领域里，他们虽然觉得自己有权利迷糊，可是也终究开拓了人们的视野。萨特的作品充分反映出人类的痛苦与辛劳，并且提供了文学为人类存在的证据。本月份胡品清教授的《存在主义的接力者》，让我们明白了萨特的心理之结和他内心的地狱和天堂。（第九十一期）
001.李敖与“编辑室报告”.txt	23	1月1日，台大教授杨树人先生在《传记文学》杂志里，写了一篇《怀念朱骝先先生》。这个月，他又给本刊写了一篇《回忆一颗大星的陨落——记胡适之先生最后的三年》。他的追记里，使我们知道胡适之先生并没有得到一个“安乐地死”，他在死前曾经有过一段痛苦的历程和磨难，这似乎是必然的；胡适之先生有他智者的寂寞，这种寂寞，有时使他难以自抑，使他收缩了爽朗的笑脸，而呈露了苦相。杨树人先生从苦相里认识了胡适之先生，同时用这种认识，连结了每一个智者的寂寞。面对这样的一个时代，读完这样的文章，谁能不沦入沉思！（第七十六期）
001.李敖与“编辑室报告”.txt	31	国父倡导革命，因此不得不从革新思想做起，由改造学术，改造社会，进而以求政治与经济革命的成功。他先著《民权初步》，就是要把西方的民主和法治的思想，注入一般社会；他的“知难行易”学说更是打破了中国的传统；他的“实业计划”也是根据科学思想而制定的；他的“民族”“民权”“民生”的革命思想，大部是“外铄”的，是顺着世界革命潮流，审度中国情况而产生的。
001.李敖与“编辑室报告”.txt	35	今年是国父的百年冥诞，为了庆祝这位中国近代史上伟大人物的诞生，《文星》除了发表有关国父的十大新书序文外，并请研究近百年思想史有卓越成就的郭湛波先生撰写《国父孙中山的时代和他的生平》。（第九十七期）
001.李敖与“编辑室报告”.txt	39	站在学术观点来看，我们应该予以辨明。吴相湘先生的《国父生平史料考异》，就是基于这一个目的所为的一连串澄清工夫。（第九十八期）
001.李敖与“编辑室报告”.txt	43	法国女作家萨冈，是一颗早熟的文星，她十八岁时，凭着奔放的天才与惊人的勇气写了《你好，忧愁》一书，出版后立即轰动世界文坛，她的作品充满了“无目的存在”（Aimless existence）的思想，十足地表达出近代人们空虚的心境和无目的茫然的神情。（第八十八期）
001.李敖与“编辑室报告”.txt	47	以一个新闻记者来说，约翰·根室所给世界的影响，是非常惊人的，他的笔尖，可以触到世界各地每一个人的良心，像一面镜子一样，把一个人赤裸裸地显现出来，无所遁迹，他所撰写的内幕，是每一个地区历史和地理的综合，他采访的技巧，文字的运用和资料的整理，都有他“根室型”的特色，而最重要的，他坚持了一个原则——忠实报导。陆啸钊先生的《约翰·根室内幕》，正是他一生的缩影。（第八十六期）
001.李敖与“编辑室报告”.txt	59	现在，从梁先生的这篇《关于莎士比亚的翻译》里，我们依稀可以看到他这段漫长的工作记录，我们在欣赏他的“再创造”的当儿，更不要忘了梁先生的伟大精神和沉毅。（第八十六期）
001.李敖与“编辑室报告”.txt	91	关于袁世凯的早年发迹，很多人并不太清楚，现由中央研究院研究袁世凯的刘凤翰先生，写出这篇《袁世凯的发迹》。（第九十七期）
001.李敖与“编辑室报告”.txt	97	郑板桥却在那个苦闷的环境里，挣扎了出来，在传统里打滚的读书人，很少有这份气魄，陈桥先生在本期《文星》中为郑板桥塑了一个像，写出了他“传统里的反传统”的思想和性格。（第九十七期）
001.李敖与“编辑室报告”.txt	103	这位《到奴役之路》的作者，西德佛里堡大学的教授，世界著名的经济学家和政治哲学家，当代理知的自由主义大师，《文星》上期的封面人物——海耶克教授，应我国政府的邀请，已于9月25日抵台，做为期三周的访问。到台以后，他说过这么一段话：
001.李敖与“编辑室报告”.txt	105	中共政权是不会长久的，因为人们不需要很长的时间就会发觉，马克思主义是错误的，集权政权是无效果的。（二十六日《英文中国邮报》）
001.李敖与“编辑室报告”.txt	119	“自由中国”至少有一种自由：粗制滥造。这种自由，表现在文艺圈里的，更显得特别突出。我们拥有多如牛毛的什么小说家、编剧家和评论家，他们闹闹哄哄，不可终日，可是编写出来的小说、脚本或文学批评，却没有几篇几部不是狗屁！这一期的《文星》，李敖先生就给这些狗屁做了一个抽样。
001.李敖与“编辑室报告”.txt	121	这似乎是很伤感情的，琼瑶女士不幸而做了这种抽样的代表。但如不这样做，我们无法指出这个问题的严重性。琼瑶女士，以她的软弱的心灵，混沌不清的思想，老得掉尽大牙了的观念，借她的一本又一本的小说，哭哭啼啼的把我们年轻的一代带入一个可怕的噩梦。《窗外》这本书，就是一个显例，可是这本书却一版又一版的重印，甚至还要拍成电影，继续扩大它对青年们的麻醉。
001.李敖与“编辑室报告”.txt	137	《文星》对于国际上研究汉学的专家学者，曾作多次的讨论与介绍；现在，对于费正清教授在中国近代史方面的研究成绩，我们可以看看郝先生是怎么说的。
001.李敖与“编辑室报告”.txt	147	历史上的特立独行之士，大抵非狂即狷，狂者进取，狷者有所不为，1952年诺贝尔和平奖金的得奖者，1954年的世界风云人物的主要候选人（最后是美国国务卿杜勒斯当选）、《文星》第六期的封面人物史怀哲博士就是一个道地的狂狷之士。这位被推为当代最伟大的人道主义者，今年已经九十出头了，但他还是活得那么硬朗，石缦仪女士在本期《文星》有他的最近报导。《文星》另一位封面人物，高龄九十四岁的美国元老政治家伯纳·巴鲁克于6月20日 因心脏病于其纽约市寓所逝世，他的生平在九十一期《文星》有详尽的介绍。这两位老头子活了那么一大把年纪，可敬的是依然还保持着这份狂狷之气。在我们中国不论活着的，还是死掉的，又有几人能保留“有所进取，亦有所不取”，“有所不为，尔后可以有为”的狂狷之道呢？（第九十三期）
001.李敖与“编辑室报告”.txt	153	中央社香港二十二日的电讯报导说：一位以前左倾而现在反共的知识分子，今在《天天日报》公开其二十年前所知的秘密。“当年的李公仆和闻一多，可以说是青年学生们的偶像，原来残杀李闻两人的，绝不是共匪所指称的所谓‘蓝衣党特务’，而是共匪自己的特务。”
001.李敖与“编辑室报告”.txt	155	梁实秋先生是闻一多的早年好友，这一次他给《文星》写的《闻一多在珂泉》是一篇真性情的文章。（第九十二期）
001.李敖与“编辑室报告”.txt	159	余光中先生的《四月·在古战场》保持了他一贯的风格：清新、多情、锋利。他让我们深深呼吸到美国春天的草香；可是在一层淡淡的烟霭里，我们看到了去国的诗人正怀着一层淡淡的乡愁。
