file	line	text
001.共产党李登辉出卖同志的官方证据.txt	3	《进步时代》第二一七期刊出标题《他曾经是中共党员，却当上国民党主席》一文，副标题是“李登辉加入共产党，为何能全身而退”。大意说：3月号的香港《广角镜》月刊，刊出一篇《李登辉是中共地下党员》的文章，指出现任台湾“总统”，以及身为“二百万国民党党员”代理主席的李登辉，在台大就读时因参加读书会而秘密加入共产党，成为中共的地下党员。文中并具体指出，介绍李登辉加入中国共产党的人名叫吴克泰，目前人在中国。由于1947年中共在台湾发展组织时，领导干部大多使用假名，因此这位介绍李登辉入党的人士，是否真的叫做吴克泰，仍有疑问；经本刊向有关人士查证，证实吴克泰确实为其本名，且知吴克泰当时也是台大的学生，目前吴克泰人在北京。据本刊了解，李登辉先加入“台盟”的外围组织“读书会”；“台盟”即“台湾民主自治同盟”的简称，1947年11月由中共中央指派谢雪红在台成立。是当时中共为发展在台工作，指派蔡孝乾成立“中国共产党台湾省工作委员会”的外围组织，组织成员的高干有谢雪红、杨克煌、古瑞云等人。李登辉加入读书会不久，即加入“台盟”，其后并正式成为中共党员。这是李登辉加入共产党的经过。据指出，“台盟”吸收李登辉的原因是认为他富有社会主义的“正确思想”，且言词激烈，是一位优秀的知识分子，经过严密的观察和审核，终于核准李登辉入党。不过，如果被吸收的成员已被国民党注意，或专注于读书，组织方面会主动考虑让成员退党。《广角镜》月刊即在报导中指出，李登辉在台大毕业前不久，因为“对政治失去兴趣”，乃希望退党。“中共在台机关”经过研究后，同意李登辉退党，《广角镜》说，据李登辉表示，当时中共派来与他“倾谈”退党事宜的人名叫许懋德。《广角镜》这篇报导的作者说，据一位台湾高级官员向他透露，李登辉曾经把他如何加入共产党，又如何退党的种种经过，亲口向蒋经国做了详尽的报告，至于时间是何时，则未做透露。中共人员自然也曾相对要求李登辉不能泄露他所知道的组织情形；据《广角镜》的作者说，李登辉也的确守诺言，并没有出卖他们。不过，与李登辉一同参加读书会的同学，有好几位后来都不能幸免，在40年代末期到50年代初期都惨遭国民党杀害。了解当年事情的来龙去脉的人士向本刊指出，李登辉后来曾向有关单位办理“自新”登记，但自首时距退党那时已过了近二十年。1965年李登辉去办理“自新”时，已经担任农复会的组长及台大副教授，当时担任“国家安全局局长”的周中峰还对李登辉说：“你以后只做台大教授就好了，不要做农复会组长。”“你可以做教授，但是不可以做公务员。”受到这种“劝告”的李登辉，实际上是被国民党最高情治单位的首脑“警告”：以后别想做公务员了！谁料到，再过了二十多年，李登辉不但还是回头重干公务员，甚至干到台湾所有公务员的“老板”。周中峰如果“早知如此”，可能会“悔不当初”吧？
001.共产党李登辉出卖同志的官方证据.txt	7	一、从报告内容上看，所谓“李登辉曾经把他如何加入共产党，又如何退党的种种经过，亲口向蒋经国做了详尽的报告，至于时间是何时，则未做透露”。我想这一报告内容，如果是指李登辉当年“的确信守诺言”，没有泄露“他所知道的组织情形”，是绝不可能的。因为蒋经国一定会追究李登辉究竟以什么身份，认为他自己有权“知匪不报”。所以，真相应该是报告的内容，乃是他全部“交心”的细节，当然包括“出卖他们（共产党同志）”的细节在内。
001.共产党李登辉出卖同志的官方证据.txt	11	三、从法律解释上看，按照1956年11月26日大法官释字第六十八号解释，明说：“凡曾参加叛乱组织者，在未经自首或有其他事实证明其确已脱离组织以前，自应认为系继续参加。如其于民国三十八年6月21日惩治叛乱案条例施行后，仍在继续状态中，则因法律之变更并不在行为之后，自无刑法第二条之适用。至罪犯赦免减刑令，原以民国三十五年12月31日以前之犯罪为限，如在以后，仍在继续犯罪中，即不能援用。”这就是说，你参加了共产党，又自己“退党”了，你以为你就不是共产党了，其实才没那么便宜！你得向我国民党自首才行，否则的话，即使共产党不要了你，或是你不要了共产党，都对我无效！我国民党还是把你“认为系继续参加”，你照旧是共产党不误！由此可知，李登辉绝非如《民进》周刊所说，因为早已脱党，所以“未受波及”云云，这样说法，真是太美化国民党的认定标准了、太拍国民党的马屁了。从法律解释上看，李登辉能过关，绝没那么简单，而是另有隐情！
001.共产党李登辉出卖同志的官方证据.txt	13	隐情是：李登辉绝非退党近二十年后才“自新”的，事实乃是，他早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第一辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧霖（三十一岁）、赖正亮（三十一岁）、吴玉成（二十六岁）五人判死刑，在1955年4月29日被枪决。而在“案情摘要”中，第一段赫然就是“叶城松于卅六年10月间，由奸匪李登辉介绍参加匪帮，受杨匪廷椅领导，担任台大法学院支部书记。”可见“奸匪李登辉”逍遥法外，事出有因。因为同案中，除五人死刑外，蔡耀景（三十五岁）判无期，李显章（三十八岁）、钟茂春（三十四岁）、池仁致（三十三岁）、李显玉（二十八岁）、王新德（二十一岁）、黄其德（六十岁）六人判十年，黄顶（四十一岁）判七年，黄青松（二十七岁）判五年，吴长流（六十四岁）判二年。但原始介绍人“奸匪李登辉”，却未闻有法办之事。由此可见，所有杂志关于李登辉做过共产党的报导，都是捕风捉影的，都提不出来文证。我现在提供官方的文证如上，以证明所谓基督徒、大好人李登辉，其实是个特级犹大和坏蛋！同样是共产党叛徒的蒋经国看中了他，选他为继承人，真是别具“红”眼也！好汉惜好汉、坏蛋惜坏蛋，我们在这些丑史上，终于见识了他们是些什么东西！
001.共产党李登辉出卖同志的官方证据.txt	15	根据马屁精石永贵发行的《李登辉的小故事》（1988年1月台视文化公司四版），在“共产党没有所谓好的”的一节里说：“登辉先生对共产党的看法是，共产党就是共产党，没有所谓好的共产党或坏的共产党，世界上所有共产党都没有离开其违反自由、民主和人性的本质。”其实，共产党的叛徒，比共产党还要坏，变节的共产党是最坏的共产党，蒋经国与李登辉，正是无独有偶的一对！
002.“李登辉并无共党背景”吗？.txt	3	我在《乌鸦评论》第一期刊出《共产党李登辉出卖同志的官方证据》，前情报局督察室主任谷正文将军看到后，不以为然，他写来《李登辉并无共党背景》一文，提出反驳。
002.“李登辉并无共党背景”吗？.txt	5	谷将军说我的文章“全是被《九十年代》、《广角镜》、《进步时代》这几本书刊所误导”。事实上，正好相反，我分别从三方面（一、报告内容上面；二、行政程序上面；三、法律解释上面）纠正这些刊物的误导。这些刊物的共同错误是，它们说李登辉退出共产党，是自动的；“中共在台机关”经过研究后，也同意他退了党。我的文章却指出，这是不可能的。我的结论是：李登辉绝非退党近二十年后才“自新”的，事实乃是，他早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件“历年办理匪案汇编”第二辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”。这个案子，主角明说是“卅六年10月间，由奸匪李登辉介绍参加匪帮”的，但别人枪毙的枪毙、坐牢的坐牢，“奸匪李登辉”却逍遥法外，未闻有法办之事。由此可见，所有杂志关于李登辉做过共产党的报导，都是捕风捉影的，都提不出来文证。我却提供官方的文证出来，以证明所谓基督徒、大好人李登辉，其实是个特级犹大和坏蛋！所以，谷将军所谓的误导，我是不承认的。
002.“李登辉并无共党背景”吗？.txt	7	也许谷将军所谓的误导，是别有所指，因为谷将军是认定“李登辉并无共党背景”的，他说我“张冠李戴”，因为“奸匪李登辉”乃是同名同姓的另一个人。谷将军说我“所获知的说法，全是间接的”，但统观他的全文，发现他所谓的此李登辉非彼李登辉，其实也未尝不“全是间接的”。何况我的求证，有官方文书为凭，并不算“间接”；而他的求证，却得自他情治友人的涂说，反倒非常“间接”。谷将军当年虽身为保密局组长，破案有功，得到蒋介石、蒋经国的奖状，但并非所有“涉匪案”都经过他手；“涉匪案”中，“共党个人安全”之“未受保护”者与夫未升少将、未遗有“五百坪土地，高楼大厦”反而横尸法场或坐穿牢底者（包括台大学生），亦比比皆是；经过他手的，由于相隔四十年，也不见得件件清楚记忆。谷将军如此，其他情治人员亦然。何况，李登辉出道甚晚、成名极迟，办案人员又何能把这个普通名字记忆犹新？又何能把“经港逃回大陆”的那个“奸匪李登辉”——如果确有此人的话——记忆犹新？谷将军说如现在当“总统”的李登辉有共党背景，“岂能逃过卅八年8月之逮捕？又何能逃过四十三年之逮捕？”这两个问题，其实正好引起我们合理的怀疑。因为若如他所说，李登辉既因无共党背景而在“卅八年”与“四十三年”置身事外，那么，谷将军说李登辉在“四十九年”被抓又是怎么回事？说“查明是同名之误后即予释放”云云，试问“卅八年”与“四十三年”难道未查明？又何须等十年后再查明？何况，李登辉在“四十九年”时，在农复会不过是三十多岁的技佐、技正级的无名之辈，纵此事属实，谁又有那么好的记忆力，在众多案件中，独独记得这么一个只不过案涉“同名之误”的小人物？并且，说当时与李登辉“同押一处”者，有现任“调查局局长”翁文维，也令人奇怪。因为翁文维纵坐牢属实，也是“家法处分”，“家法处分”时，何能与外面人同囚？何况，我也很难相信翁文维有那么好的记忆力，去记得一个农复会的中级职员。
002.“李登辉并无共党背景”吗？.txt	17	6月份的香港《九十年代》登载南方朔（《新新闻》主编）的一篇文章，说李登辉在卅六年台大农学院读书时，曾加入共产党，而又自动脱离。并每月向警总（当时并无警总，仅有保安司令部）报到云云。此文以“全知”的观点作一种空泛的描写，以他人的口述，认为事实，加以报导。其实作者对共党在台发展状况，治安机关的作为及时间的计算上，完全错了。事实上在卅八年8月以前，并无一个共党被捕，何况自新？特别在台大，校长傅斯年认为：“我的学生，没有共产党！”所有治安机关，皆视为畏途。
002.“李登辉并无共党背景”吗？.txt	19	李敖写的有关“李登辉”故事，第一，他是张冠李戴。第二，他所获知的说法，全是间接的。第三，他不明白台湾情治机关当时关于破获“奸匪组织”的实际状况。他写的文章，全是被《九十年代》《广角镜》《进步时代》这几本书刊所误导。
