file	line	text	reason	context
001.介绍我的《为中国思想趋向求答案》.txt	11	有朝一日	modern-cultural-political-debate-context	政治上的兴衰、军事上的胜败、经济上的荣枯都暂不足论，……这些，我们都可以苦撑待变，都可以用特殊环境做口实来布置一个“有朝一日”的期待。
001.介绍我的《为中国思想趋向求答案》.txt	15	现代人	modern-cultural-political-debate-context	文化思想上的困惑，自觉或不自觉的包围住我们，使我们经常在二重以上的标准下摇摆鬼混。摇摆鬼混的结果是，在这个社会里，我们极难看到一个真正的爽爽快快的“现代人”。
001.介绍我的《为中国思想趋向求答案》.txt	17	干你娘	modern-cultural-political-debate-context	我们的肉体生在现代，可是我们的思想却经常是落伍的、古代的，甚至是原始部落的。一个人穿衣的时候是现代的铁达龙，可是穿孝的时候就变成古代的大麻布了；骂人的时候是现代的“干你娘”，可是写文章的时候就是古代的“老吾老”了……这些双重标准也会慢慢趋向大一统的局面，例如桥牌和麻将、西医和中医、拳击和国术、新年和旧年……凡是能帮助我们成为不伦不类的半吊子的，我们这个不长进的民族都会乐在其中，并且还会不要脸地说这是“超越前进”、是“融合中西文化”！
001.介绍我的《为中国思想趋向求答案》.txt	17	老吾老	modern-cultural-political-debate-context	我们的肉体生在现代，可是我们的思想却经常是落伍的、古代的，甚至是原始部落的。一个人穿衣的时候是现代的铁达龙，可是穿孝的时候就变成古代的大麻布了；骂人的时候是现代的“干你娘”，可是写文章的时候就是古代的“老吾老”了……这些双重标准也会慢慢趋向大一统的局面，例如桥牌和麻将、西医和中医、拳击和国术、新年和旧年……凡是能帮助我们成为不伦不类的半吊子的，我们这个不长进的民族都会乐在其中，并且还会不要脸地说这是“超越前进”、是“融合中西文化”！
001.介绍我的《为中国思想趋向求答案》.txt	17	超越前进	modern-cultural-political-debate-context	我们的肉体生在现代，可是我们的思想却经常是落伍的、古代的，甚至是原始部落的。一个人穿衣的时候是现代的铁达龙，可是穿孝的时候就变成古代的大麻布了；骂人的时候是现代的“干你娘”，可是写文章的时候就是古代的“老吾老”了……这些双重标准也会慢慢趋向大一统的局面，例如桥牌和麻将、西医和中医、拳击和国术、新年和旧年……凡是能帮助我们成为不伦不类的半吊子的，我们这个不长进的民族都会乐在其中，并且还会不要脸地说这是“超越前进”、是“融合中西文化”！
001.介绍我的《为中国思想趋向求答案》.txt	17	融合中西文化	modern-cultural-political-debate-context	我们的肉体生在现代，可是我们的思想却经常是落伍的、古代的，甚至是原始部落的。一个人穿衣的时候是现代的铁达龙，可是穿孝的时候就变成古代的大麻布了；骂人的时候是现代的“干你娘”，可是写文章的时候就是古代的“老吾老”了……这些双重标准也会慢慢趋向大一统的局面，例如桥牌和麻将、西医和中医、拳击和国术、新年和旧年……凡是能帮助我们成为不伦不类的半吊子的，我们这个不长进的民族都会乐在其中，并且还会不要脸地说这是“超越前进”、是“融合中西文化”！
001.介绍我的《为中国思想趋向求答案》.txt	19	僵尸思想	modern-cultural-political-debate-context	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
001.介绍我的《为中国思想趋向求答案》.txt	19	孔老二思想	modern-cultural-political-debate-context	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
001.介绍我的《为中国思想趋向求答案》.txt	19	西门庆思想	modern-cultural-political-debate-context	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
001.介绍我的《为中国思想趋向求答案》.txt	19	魏忠贤思想	modern-cultural-political-debate-context	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
001.介绍我的《为中国思想趋向求答案》.txt	19	袁大头思想	modern-cultural-political-debate-context	所以，一个活人，灌着一脑袋“僵尸思想”，在我们这个社会里毫不稀奇。所谓僵尸思想，种类是很多的：例如“孔老二思想”、“西门庆思想”、“魏忠贤思想”、“袁大头思想”……到处都可以在中国人的行尸走肉上借尸还魂。所以，在许多时候，我简直怀疑：我们到底是活在现代呢还是生在古代？是死人重生呢还是根本就是活死人？
001.介绍我的《为中国思想趋向求答案》.txt	39	最好的又最后的	modern-cultural-political-debate-context	真正肯为中国文化思想趋向求答案的人，他们必定愿意做一个战士，去打几场漂亮的仗，乃至准备打一场勃朗宁（Robert Browning）所谓的“最好的又最后的”（The best and the last）一场仗。他们可能被暂时封住嘴、锁住腿，可是他们永远不会失败或死亡——这样的战士不会失败，十字架上的人物不会死亡。
001.介绍我的《为中国思想趋向求答案》.txt	43	得君行道	modern-cultural-political-debate-context	旧时代的知识分子们老是想从政治着手，靠着传统和既成势力，做着“得君行道”、“代圣人立言”的迷梦；新时代的知识分子们却不这样，他们封还了高官巨党，不怕孤独的走向社会改革的长途。在路的两边，他们散播真正西方的花种，花种名目是“科学”、“民主”、“现代化”。这些种子不来自东方，两千五百年的中国历史里不曾有它，一十五年的红色大陆里也不会有它，它的真正温床是在这大洋中的孤岛，它的真正花匠是我们这一代的孽子孤臣。两千五百年来从没有过的果实，我们要它从我们的手里连根长起。“悠然见南山”的季节还早着哩！现在的时候，只是播种与春耕。
001.介绍我的《为中国思想趋向求答案》.txt	43	代圣人立言	modern-cultural-political-debate-context	旧时代的知识分子们老是想从政治着手，靠着传统和既成势力，做着“得君行道”、“代圣人立言”的迷梦；新时代的知识分子们却不这样，他们封还了高官巨党，不怕孤独的走向社会改革的长途。在路的两边，他们散播真正西方的花种，花种名目是“科学”、“民主”、“现代化”。这些种子不来自东方，两千五百年的中国历史里不曾有它，一十五年的红色大陆里也不会有它，它的真正温床是在这大洋中的孤岛，它的真正花匠是我们这一代的孽子孤臣。两千五百年来从没有过的果实，我们要它从我们的手里连根长起。“悠然见南山”的季节还早着哩！现在的时候，只是播种与春耕。
001.介绍我的《为中国思想趋向求答案》.txt	43	科学	modern-cultural-political-debate-context	旧时代的知识分子们老是想从政治着手，靠着传统和既成势力，做着“得君行道”、“代圣人立言”的迷梦；新时代的知识分子们却不这样，他们封还了高官巨党，不怕孤独的走向社会改革的长途。在路的两边，他们散播真正西方的花种，花种名目是“科学”、“民主”、“现代化”。这些种子不来自东方，两千五百年的中国历史里不曾有它，一十五年的红色大陆里也不会有它，它的真正温床是在这大洋中的孤岛，它的真正花匠是我们这一代的孽子孤臣。两千五百年来从没有过的果实，我们要它从我们的手里连根长起。“悠然见南山”的季节还早着哩！现在的时候，只是播种与春耕。
001.介绍我的《为中国思想趋向求答案》.txt	43	民主	modern-cultural-political-debate-context	旧时代的知识分子们老是想从政治着手，靠着传统和既成势力，做着“得君行道”、“代圣人立言”的迷梦；新时代的知识分子们却不这样，他们封还了高官巨党，不怕孤独的走向社会改革的长途。在路的两边，他们散播真正西方的花种，花种名目是“科学”、“民主”、“现代化”。这些种子不来自东方，两千五百年的中国历史里不曾有它，一十五年的红色大陆里也不会有它，它的真正温床是在这大洋中的孤岛，它的真正花匠是我们这一代的孽子孤臣。两千五百年来从没有过的果实，我们要它从我们的手里连根长起。“悠然见南山”的季节还早着哩！现在的时候，只是播种与春耕。
