file	line	text
001.青年党的历史教训.txt	7	一个成立有六十五年历史的政党，怎么搞成了这副样子？这是一个值得寻找答案的问题。据我看来，青年党的根本问题在于它从“民国十二年在巴黎创建”起，就想做一个法西斯的政党。表面上，它的标帜是国家主义，实质上，则是效慕法西斯主义，不外是主张“专制手段”“激烈手段”救国那一套。 这些言论和行动，从青年党党魁的遗著中，和其他有关文件，我们不难发现。青年党在创党之初，所有党员，就是玩枪弄刀的。照周宗烈“创党前后”回忆，他们“原是一个革命党”，但是根据我搜集到的“十四年5月印于巴黎”的《中国青年党惩戒法》原本（第四十号），在第二章“对内惩戒法”第三条内，明列有“四级十二等之惩戒”，其中“ 一级之惩戒”，“一等”竟是“处死”，“ 二等”竟是“看管”，“三等”方是“除名”（开除党籍）。一个政党竟在开除党籍前，可私刑“处死”同志或“看管”同志，纵黑社会中，亦不逾是也，我举出这一原始文件，无非证明青年党的本质，根本是恐怖的法西斯，根本不是民主国家的政党。
002.从国民党密件看青年党.txt	9	前天（11月25日），我写了一篇《青年党的历史教训》，文中竟提出“十四年5月印于巴黎”的《中国青年党惩戒法》原本（第四十号），其中有对同志“处死”的条款，用来证明这个党是恐怖的法西斯，根本不是民主国家的政党，我动用这么坚强的证据以实吾说，谁还敢反驳呢？今早见报，青年党主席李璜又以团结号召宣传了，但对国民党每月给他们的两百六十万元该不该拿，却讳莫如深，竟说“青年党不能随便回答这个问题”！青年党主席为什么这样闪烁其词？因为他们明明已被国民党分化得不成样子。国民党对付青年党，最早是连“厕所里的花瓶”都不要的，而是要一网打尽。直到抗战以后，才收编他们为尾巴党。因为瓶功不小，甚至一度分到“农林部长”、“经济部长”干。到台湾后，身价更跌，被分化得更惨。惨到连国民党自己，都感到青年党太小了。我搜集到国民党“极机密”的文件——《中国国民党中央改造委员会会议决议案汇编》（中华民国四十一年12月），其中有这样妙文：一、第一九五次会议，1951年8月23日，“总裁指示：本党应以促进青年党之团结为宗旨，并宜明白表示如该党召开之9月9日全国代表大会，其领袖人物如李璜、左舜生务须出席参加，以示全党之团结。在李左二君未来台之前，希望大会延缓举行，以免分裂。”二、第三四七次会议，1951年5月29日，“总裁指示：青年党内部分裂，本党应促其团结，仍须继续调解，并以该党如能团结，则经费补助与人事可获整个解决；若仍分裂，则经费与人事将另行考虑之意，通知大华新村与新生南路两方。”由此可见，国民党党中央竟可控制青年党的全会、竟可命令“李璜、左舜生务须出席参加”、竟可控制“经费与人事”，以为逼之就范的条件，白纸黑字俱在，国民党还赖得掉吗？
003.晚节不保的青年党.txt	3	青年党元老李璜在《述曾慕韩生平政治行动之一贯方针》（《民主潮》第十一卷第十八期，1961年9月16日）里，曾有一段叙述：
003.晚节不保的青年党.txt	5	抗日战争末期，我国愈接近胜利，国青联合以为祖国共同奋斗的情势即愈见貌合神离，真有世俗所谓“共患难易，共安乐难”之感。及胜利还都，当局虽不能不照马歇尔将军临走劝告，在朝党应约两个在野党以合组政府，便于对抗中共，然而三党与社会贤达签订十二条共同纲领，在“唯我独尊”的专政传统下，关于财政军政的重大措施，国民党坚不欲与民青两党共商共行，此一所谓联合，只有徒负虚名，因此慕韩求去之志与日加深；而因国大名额与选举，国民党要把持到底，诪张为幻，弄得一塌糊涂，且使我这个办青年党内务的人，手忙脚乱，伤心伤肝，只好敬谢不敏，先行离去。
003.晚节不保的青年党.txt	13	李璜是青年党最后一个不合作的象征，他的垂老投荒，投奔国民党，真是不智。古人说“公自平生怀直气，谁能晚节负初心”，李璜的晚节不保，我真为他可惜。
004.陈立夫，你为什么不早说？.txt	3	今年8月20日，台湾各报以专版刊出陈立夫《追怀廖仲恺先烈》一篇文章。陈立夫自1928年起，历任国民党中央党部秘书长、中央组织部长、中央政校代教育长、“教育部长”、“立法院”副院长、“行政院政务委员”等职务，现任“总统府”资政及国务院中央评议委员主席团主席，还兼“中华文化复兴委员会”副会长。他在台湾的地位，是元老级的，所以写篇文章，就各报一齐登，其风头之健，在国民党元老级中，允称第一。
004.陈立夫，你为什么不早说？.txt	7	陈立夫的文章上市后，不但国民党党内的刊物为之鼓吹，党外的刊物也一路跟进。一再向国民党大员致敬的康宁祥，在他的刊物《亚洲人》第三卷第四期里，就登出一篇《廖仲恺——生平及其死亡》，一开始就说：
004.陈立夫，你为什么不早说？.txt	9	前不久，廖仲恺的独子廖承志以一封公开信致函蒋经国“总统”。虽后先总统夫人蒋宋美龄女士亦以信还信，致函廖承志，以上一辈的口吻，殷殷劝告他“尽早醒悟，投诚来归”。随后，陈立夫〔这位西山会议派的人士）亦以一篇《追念廖仲恺先烈——希望廖承志能“承”其父“志”觉悟来归》，大谈廖仲恺的生平与死亡“真相”。
004.陈立夫，你为什么不早说？.txt	15	为什么呢？因为这是完全与史实不符的造谣。参加西山会议的人，据邹鲁《回顾录》，实际如下：
004.陈立夫，你为什么不早说？.txt	25	陈立夫是什么样的人，在这个岛上党内党外的宣传下，人民是会发生错觉的。在国民党的报章的吹捧里、在康宁祥的刊物的马屁里，陈立夫被描绘成满像那么一个正人君子似的。其实这个人，在主持“中统”（中央调查统计局）特工的时候，是个杀人不眨眼的凶手，多少国民党的异己分子，都被他下令装进麻袋，丢到黄浦江里喂鱼了。陈立夫今天在台湾写《追怀廖仲恺先烈》，对廖仲恺被暗杀的说明，是很可疑的。他说：
