file	line	context
《李敖快意恩仇录》目录.txt	12	——虽云从戎，却未投笔，军中黑暗，我来掀底。
《李敖快意恩仇录》目录.txt	18	——蒹葭苍苍，白露为霜，所谓伊人，在水一方。
《李敖快意恩仇录》目录.txt	32	——梦遗处处，后遗无穷，云雨方罢，烟雨蒙蒙。
001.瞻之在前，忽焉在后（何飞鹏）.txt	3	1997年5月《李敖回忆录》出版，立刻跻身畅销书排行榜，并盘踞排行榜半年之久；该书被列为1997年度十大最具影响力的书，李敖先生也成为当年出版界的风云人物。其实，看完三十万字的《李敖回忆录》，你还不认识真正的李敖！
002.《李敖快意恩仇录》自序.txt	3	你会说：“我已经看了《李敖回忆录》，怎么又冒出了《李敖快意恩仇录》？我看一本够了哇，不要再看第二本啦！”——当然，你可以不看，随便你，只是告诉你：这一本跟那一本全不重复，这并不因为有两个李敖，而是李敖有两个“老婆”，你看到的正集，只算看到了他的“大老婆”，但看这本，才能看到他的“小老婆”。没有人只正视一个人的“大老婆”而不偷窥他的“小老婆”。所以，你不必犹豫、也别打算省钱，还是快买这本吧。西方谚语说：“好奇之心，使猫送命。”（Curiosity killed the cat．）上帝保佑，你幸亏是人，不是猫。你可以又长寿又好奇，只是再多花三百多块钱而已。
003.陆根纪.txt	13	大陆本来是一片鲁迅“我以我血荐轩辕”天下的，忽然台湾传来荐轩辕死对头的妙诗，自然足为少数民族及被压迫民族张目。而在海峡这边，我也没闲着，我排斥了高山族绝对南来的说法，而采取了高山族是苗族论的新说。在台湾大学教过我考古人类学导论的凌纯声教授，曾综合日本学者金关丈夫、国分直一、鹿野忠雄等教授的见解，益以己说，发表《古代闽越人与台湾土著族》论文。他的结论是：高山族“在古代与原来广义的苗族为同一民族，居于中国大陆长江以南……远在纪元以前……移居台湾，海上早有往来，自秦皇汉武三次迁沿海越民于内地，彻底实行海禁以后，台湾孤悬海外，乃与大陆隔绝”。凌纯声此说，是本诸日本学者鸟居龙藏教授的发现。鸟居龙藏在1903年到中国西南各省调查苗族，发现高山族中的曹族与布农族，与苗族酷似，所以提出此说。凌纯声研究苗族多年，到台湾后，“入山工作，所至之处，见土著之民情风俗，与大陆上西南民族相若，大有旧地重游之感。”这一印证，最引起我的注意。根据《李氏宗谱》，...
003.陆根纪.txt	15	我这苗蚩之后，远祖由云南迁山东、祖父由山东迁东北、爸爸由东北迁北京，最后迁到台湾，我们这一支，除了大姐、二姐外，最后全都落籍台湾了。
003.陆根纪.txt	17	我在13岁1948年离开北京，南下天津和上海，那时大姐、二姐留在北京。大姐大我六岁，正念大一；二姐大我五岁，正念高三。这一分别，一别就是四十四年！1992年我请她们来台湾，那时我已57岁，大姐、二姐已经63、62岁了。三年后1995年，二姐再来台湾，我请她书面回忆吾家旧事，不期她心灵手敏，凭她的好记忆，一写就是六万字。杜甫诗说“世乱遭飘荡，生还偶然遂”，我在台湾因“世乱”迄今未能“生还”大陆，但二姐却能生临台湾，为我写下这六万字，正可补充我回忆的不足，部分段落虽不全然写的是我，但那一时代背景、家庭背景，却正是我族类，正可衬出我在其中。二姐的六万字最惊人的，是她那细腻的记忆。这种细腻，纵使跟你的记忆不合，你也难以驳倒她。首先，她在我生日上翻了案。我的生日旧说法是乙亥年三月二十三日辰时，就是1935年4月25日上午7至9点，但二姐却独持异议。二姐回忆：
003.陆根纪.txt	47	奶奶去世是在晚上，爸爸让我到隔两条马路的干面胡同通知五叔。等我回家之后看到奶奶已被穿戴就绪，停尸在爷爷房间的走廊里。那是个挺可怕的镜头，身材瘦小的奶奶上身穿九件长长短短的袍子，下身套七条裤子，数字是规定的并有什么讲究吧！脚下穿一双崭新的方头绣有花纹图案的鞋，头被卡在一个硬枕头里。寿衣寿材都是早已准备好的。最外面一件寿衣是个大红长袍，好大好大，至少能装进去五六个奶奶。上面绣满了色彩反差极大的花卉，下摆部分则是太阳、云层、海水之类的彩色刺绣。相信那件绣袍价格一定十分昂贵。奶奶的脸用一块白色方布盖着。头顶有一个容器当中插三根筷子粗细的棒头，顶部黏一大团棉花球，大概算是引路灯。我开始感到恐怖，停在那里的是具僵硬的尸体，与和蔼的奶奶完全联系不起来，随后全家都穿上孝袍，在忙乱中接待前来祭吊的亲眷与朋友。然后将奶奶入殓送到庙里准备办佛事，我眼前看不到令人生畏的场面，恐惧的心也就逐渐安定下来。万没想到奶奶过世的第七天，不知道谁出馊主意说：“死人...
003.陆根纪.txt	57	庸人自扰的麻烦事并未到此结束。爷爷死后大约是七期在庙里放焰口。和尚们穿戴很正规，像唐僧的服装差不多的“礼服”，排着队边走边唱，领唱是位职位高的大和尚，其余人只是伴唱。其中有个仪式是大和尚将撕成小块的馒头扔上扬下地撒了满地，说是喂给路边的饿鬼，以便超度亡人。我们什么都看不见，可是和尚慧眼四面八方一定看到不少饿鬼，否则也用不着浪费那么多粮食。我当时就想，那么多饿鬼，说不定我也撞到几个。当天晚上回家，忘记又是谁发表谬论，说是人死前灵魂漂泊不定，不知该何去何从，一定要有人开开大门，死人的魂儿才会跟着出去。大家回忆分析了半天，一致认为：“爷爷和奶奶的魂儿都是在我给五叔送信儿的时候，跟着我溜出大门的！”不知道今天的法律是否进步到可以制裁捏造耸人听闻妖言惑众的人，我认为该判他们重罪！为了那些混账废话，我所付出的精神折磨代价是无法衡量的。什么叫两个“魂儿”跟着我？我自己都魂不附体了，还顾得上别人的魂儿何去何从？天一黑我就紧紧跟在妈妈背后寸步不敢...
