file	line	text
001.9月19日神州文化之旅第一天.txt	93	事实上，所谓“保镖”不过是从某保安公司请到的几个人，外加凤凰卫视的四个员工。保安公司的人身高都超不过180公分，倒是凤凰的“假保镖”个个过了这个尺寸，墨镜一戴，有些生猛唬人。但是，他们毕竟不够专业，执勤动作斯文。倒是台湾记者狠劲十足，动辄高声叫骂，挥拳相向。有人说，这是他们在台湾采访时练就的基本功。
001.9月19日神州文化之旅第一天.txt	119	记者会的最后，一位女记者大声喊道：李敖先生，你来北京最想吃什么？李敖似乎没有听清，他一愣，就听那记者又喊：豆汁。李敖只好将计就计地说：豆汁。其实，李敖根本没有喝过北京的豆汁，自然不会想吃。在车上，他问刘长乐，什么是豆汁？刘长乐告诉他，是北京的一种小吃，味道是酸的，一般人都吃不惯。李敖说，那还是不要吃了。
001.9月19日神州文化之旅第一天.txt	125	李文是李敖与情人王尚勤所生。现年四十岁。在北京教授英语，出版了多部英语教学著作，还有一本《我与李敖一起骂》。她在北京真正有名的是官司打得热闹，现在同时进行着6场官司，自称是为了提高大陆人的素质。
001.9月19日神州文化之旅第一天.txt	137	李文出生时候，李敖已经入狱。因此在李文小时候，李敖一直没好好抱过她。在李文十二岁以前，跟李敖住在一起的整个时间，加起来不超过一星期。李敖叹道：对李文最大的亏欠，是我一生的麻烦！李敖在狱中，仍不忘用家信的方式，对爱女进行“函授”，他每封信均以“亲爱的小文”开首，循循善诱，字字珠玑，先后共写了八十封信。李敖出狱后，第一次见到女儿，直有“恍如隔世”之感。他当下决定，尽其一切可能，给李文最大的补偿！
001.9月19日神州文化之旅第一天.txt	147	李文住在一座高层公寓里，穿过曲折的过道，李敖看到了自己的女儿。李文白皙清秀，但眉宇间却有一些自负和倔强。女儿一拉开门，就对爸爸说：“Daddy, Welcome to my home.（爸爸，欢迎来到我家。）”然后上来拥抱了自己的老爸三秒钟。
001.9月19日神州文化之旅第一天.txt	153	然后就是要求李敖套上鞋套，才准他走进家门。李文带着老敖在家里参观，在一间房子里，看到女儿斥资血拼的200多双鞋子，做父亲的只有摇头。李文说，“我就说你会摇头吧，你不相信。”李敖则回敬道：打倒美国人（李文为美国籍）！
001.9月19日神州文化之旅第一天.txt	155	对于李文动辄维权，并且与邻居吵架一事，李敖笑称，这是美国式的生活态度，按照中国式的生活方式，是不会跟邻居有这么尖锐冲突的，“我不能说她错，她甚至是对的，但是，用这种方法表达是要付出代价的。”李敖向记者们表白说：我在台湾名誉不好，100%我负责任；我在北京名誉不好，有一半要李文负责任。
001.9月19日神州文化之旅第一天.txt	157	李文拿出她与人打官司的材料让老爸看，还拿出一本名为《坐牢家爸爸给女儿的八十封信》的书，翻到一个地方念了起来。那是一段伤感而又柔情的文字。这显然又是作秀了。但是，天不怕、地不怕的李敖遇上自己的女儿，只有吃瘪的份。李文念完，又提出要求，让爸爸把80封书信的原件还给她。李敖哼哼哈哈地听着，不说同意也不说不同意。
001.9月19日神州文化之旅第一天.txt	165	李文答道：“我和爸爸在一起像朋友而不像父女，今天很多人看到我们两个在一起的情形都傻了眼了，平时我们都是狠角色，可今天两人就是互相开玩笑，像老朋友的样子。所以当李敖和李文在一起的时候，你会看到李敖的另一面，也会看到李文的另一面。”
002.9月20日神州文化之旅第二天.txt	25	走到天安门城楼正中，一路陪同李敖进行“神州文化之旅”的凤凰卫视董事局主席、行政总裁刘长乐向李敖介绍，这个位置就是当年毛主席宣布“中国人民站起来”的地方。李敖说，噢噢，就是这个地方。随即停下步子，“显摆”知识。他说，清朝的时候，这地方会向下放一个篮子，里面放上状子，再提上来。天安门城楼下，一群记者仰着头，挥着手大喊：李敖！李敖！刘长乐叫李敖朝记者挥挥手，但是，被称为狂狷奇士的李敖不知被点中了哪根麻筋，一下谦虚起来：“这种地方不能乱挥手。”但是，经不住城楼下记者的狂喊，李敖还是很克制地抬了几下手，算是过了一把瘾。抬眼四望，他看到了当今世界上最大的广场——天安门广场。广场南北长880米，东西宽500米，可容纳100万人举行集会。此时，天生薄雾，更让广场有凝重、深远之感。李敖这位狂傲一世的学问大师，禁不住喃喃说：大国气象！大国气象！
002.9月20日神州文化之旅第二天.txt	47	上午9点50分，李敖在故宫太和殿前现身。在闪光灯不停地闪烁中，李敖拉着儿子，站定在北京的中轴线上照了相。有记者问，故宫与儿时看到的有何不同？李敖说：“小时候来过，记忆中没有这么多。这里收藏非常丰富，现在更了解它了。”李敖回忆，1925年10月10日故宫博物院建立后不久，他曾来玩过，那时候的门票是一块大洋，和当时人们的生活水平相比，门票价格显得比较高。“我小时候来故宫的时候，太和殿门前的地砖缝里都长着长长的青草。”
002.9月20日神州文化之旅第二天.txt	57	现在，武英殿正在准备“盛世文治-清宫典籍文化展”。此殿从2002年起一直在修缮，原定今年10月才对外开放，但故宫特意提前开放给李敖参观。李敖对馆藏文物如数家珍。走到《古今图书集成》前，他脱口而出：“一共是六十四部。”见到《石渠宝笈》，他称是乾隆皇帝的账本清册，陪同讲解的专家朱塞虹连连点头称是。
002.9月20日神州文化之旅第二天.txt	59	乾隆年间三十六米长的《万寿庆典图》、雍正帝的《行书夏日泛舟诗》、古时用的铜度盘式手摇计算机等等，李敖看得认真、听得仔细，说这里全是好东西。
002.9月20日神州文化之旅第二天.txt	97	李敖：是啊，就是喜欢这些东西不能有贪念，那样就完蛋了，你想唐太宗就是这样啊，临死的时候《兰亭序》要殉葬，他喜欢这东西，王羲之的字他喜欢，就让这字跟他一起死，这就不行了。所以我告诉你个秘密，我怀疑唐太宗的《兰亭序》没有了，因为五代时候唐太宗的坟被发掘了。可是我始终怀疑武则天这个坟，我怀疑唐太宗的这个宝贝被武则天藏起来了，在武则天的坟里面，很可惜我们一直没有挖武则天的坟。周总理讲了一句话，这一代的好事不要被我们做完留一点给别人做，所以我们看不到真的《兰亭序》。可是我怀疑，它藏在武则天的坟里，这个太好玩了。
002.9月20日神州文化之旅第二天.txt	107	景仁宫里是一个当代名人捐献文物展。李敖一来到这儿就说，坏了，不该来这个地方，人家如此厚待我，我来了不捐点什么东西，好像不够意思。李敖表示会将一幅自己珍藏的清乾隆帝为王著《千字文》所写的一首跋捐赠给北京故宫博物院。李敖说，他收藏的这幅字上，王著的《千字文》已经被烧了，但乾隆的跋还在，那是一首七律：
002.9月20日神州文化之旅第二天.txt	119	有记者追问李敖此字画的来源，他开玩笑地说：“收藏来源就不便公开了，就像美国中央情报局的消息来源不能公开一样。”他还说，捐字画是天人格斗，内心挣扎后的决定。决心一下，人就轻松了。他故意大声问，“这里面怎么没看到李敖的名字？”
002.9月20日神州文化之旅第二天.txt	129	工作人员（wjm_tcy注：央视《鉴宝》节目书画组的鉴定专家金运昌）：今天我们院长是给您的是国宾待遇，您看看这三件东西，我想您一定喜欢。
002.9月20日神州文化之旅第二天.txt	131	李敖表情立刻肃穆起来，说：看到夜宴图了。
002.9月20日神州文化之旅第二天.txt	133	这是公元十世纪（五代）顾闳中的《韩熙载夜宴图》。
002.9月20日神州文化之旅第二天.txt	135	《韩熙载夜宴图》全长三米，共分五段，每一段画面以屏风相隔。第一段描绘韩熙载在宴会进行中与宾客们听歌女弹琵琶的情景。第二段描绘韩熙载亲自为舞女击鼓。第三段描绘宴会进行中间的休息场面。第四段是描绘韩熙载坐听管乐。第五段描绘韩熙载的众宾客与歌女们谈话。
002.9月20日神州文化之旅第二天.txt	145	卷子打开到最后一节时，工作人员拿出放大镜说：您看一下这个，所谓的中国工笔画的开脸。你看看人家画的头发、胡子，这个胡子像活的一样，真是从肉里长出来的。
002.9月20日神州文化之旅第二天.txt	149	刘长乐：沾大师的光，看一下。然后赞叹道：我的天哪。
002.9月20日神州文化之旅第二天.txt	151	工作人员说：尤其他这个眼神，虽然宴乐的场面很豪华，但是他的眼神始终是很忧郁的。
