score	file	line	text	context
3	001.现代化的爱情——一个导论.txt	5	太多的中国人不懂得爱情！	现代化的爱情在哪儿？这一代的中国人知道的并不多，他们虽然也风闻什么自由恋爱，也爱得死去活来，但是，他们的想法太陈旧了、做法太古典了，在现代化的链锁上，他们的爱情生活可说是最落伍的一环。有多少次，我忍不住叹气说：“太多的中国人不懂得爱情！”
8	001.现代化的爱情——一个导论.txt	21	吾宁不食两庑豚，不删风怀二百韵！	清朝有一个朱彝尊，算是一颗彗星，他居然有了爱情的故事，并把这故事写成了《风怀诗》。不但如此，他还要把这诗收进他的《曝书亭集》。他的朋友一看到，就急了，劝他注重清议，别把这不三不四的诗放进去，可是朱彝尊说：“吾宁不食两庑豚，不删风怀二百韵！”
4	001.现代化的爱情——一个导论.txt	25	南袁北纪	就拿清朝的“南袁北纪”来说吧：袁枚（子才）一边写《小仓山房文集》来说教，一边写《子不语》（《新齐谐》）来发泄；纪昀（晓岚），一边写《四库全书总目提要》来撑门面，一边写《阅微草堂笔记》来调剂情绪。他们两位还算是有点真情至性的，至於别人，那更糟了，元稹（微之）为老情人莺莺写的诗，不敢收入他的《长庆集》；孙原湘为女朋友屈、钱两人写的诗，不敢收入他的《天真阁文集》；...
4	001.现代化的爱情——一个导论.txt	31	在爱情上，为什么这一代的中国年轻人要扮演悲剧的角色？为什么我们要在传统的模式底下去呆呆板板的恋爱？难道我们不能活泼一点吗？不能罗曼蒂克一点吗？	在这悲剧的排演下，做为演员的我们不能再沉默了！我们忍不住要问：“在爱情上，为什么这一代的中国年轻人要扮演悲剧的角色？为什么我们要在传统的模式底下去呆呆板板的恋爱？难道我们不能活泼一点吗？不能罗曼蒂克一点吗？”
7	001.现代化的爱情——一个导论.txt	37	女儿乐，一根（毛加几和毛加巴）往里戳	紧急按语：卫道之士一看到最后一段，一定勃然而起，大骂李敖居然把“（毛加几和毛加巴）”两字形诸文字！其实卫道之士别光火，请先翻翻你们所不反对的《红楼梦》第二十八回，看看薛幡那句“女儿乐，一根（毛加几和毛加巴）往里戳”的话。若要查禁，先去查禁《红楼梦》，再来查禁我李敖的文章不迟！
4	001.现代化的爱情——一个导论.txt	37	（毛加几和毛加巴）	紧急按语：卫道之士一看到最后一段，一定勃然而起，大骂李敖居然把“（毛加几和毛加巴）”两字形诸文字！其实卫道之士别光火，请先翻翻你们所不反对的《红楼梦》第二十八回，看看薛幡那句“女儿乐，一根（毛加几和毛加巴）往里戳”的话。若要查禁，先去查禁《红楼梦》，再来查禁我李敖的文章不迟！
4	002.女人三论.txt	7	世界上最美的女性	但是历史的包袱毕竟是一个大阻力，几千年男尊女卑的传统，女诫女训妇道妇容的桎梏，使我们这些“世界上最美的女性”（胡适语）多少还不能完全苏醒过来、活泼起来，她们多少还有点“小气”的作风，比如说：
3	003.李敖先生谈女人（语录）.txt	19	你真会买东西！在哪里买的？我也去买一件！	女人一见面：女人一见面，就互相夸对方漂亮，如果实在连千分之一的漂亮可能性都没有，那么她就改夸对方的大衣；如果大衣实在又丑得可以，那么她就庆幸对方买得很划算：——“你真会买东西！在哪里买的？我也去买一件！”（2月17日）
6	003.李敖先生谈女人（语录）.txt	23	你好漂亮啊！	女人相信女人的：女人相信女人的，只有一句话，可惜这句话又是谎话，这句谎话是：“你好漂亮啊！”说这句话的人，明明是说谎话；可是听这话的人，明明知道这句话是谎话，却偏偏要信它。——因为那是女人一生中最不多疑的时候。（2月17日）
5	003.李敖先生谈女人（语录）.txt	29	货物出门，概不退换	天主教禁止离婚：天主教禁止离婚，为了他们深知“货物出门，概不退换”的好处！（9月22日）
8	004.灵感零捉.txt	17	老天爷，你年纪大，耳又聋来眼又花	《豆棚闲话》里有责骂“老天爷，你年纪大，耳又聋来眼又花”的句子，那是专制时代！不是以民为国的时代！
3	004.灵感零捉.txt	21	信教	对极正派和极右派的政党而言，“入党”是一种迷信的宗教仪式，所以入党云云，应该比照“信教”，改为“信党”。
3	004.灵感零捉.txt	21	信党	对极正派和极右派的政党而言，“入党”是一种迷信的宗教仪式，所以入党云云，应该比照“信教”，改为“信党”。
3	005.论知识人的动向.txt	11	当然有！	我的答复很简单：“当然有！”在旧的传统里面，有许许多多“持之无故”“言之无理”而不能使人心服的霉货，但是经过一些异端与急进者的“推陈出新”“除旧布新”的鼓吹，许多旧的恶习被淘汰了，许多新的规范树立起来了，例如在旧观念里，结婚要“拜天地”，但是当新观念来的时候，新郎新娘甚至相对行礼都没有意义了，这不是“新教条”所具有的意义么？老景说：
4	005.论知识人的动向.txt	25	多少融合一些	本着这点可怜的持身观点，我忍不住骂你们两位不脱“乡愿”之气，你们在血气方刚之年就垂垂“稳健”起来了，就带着老成持重的口吻主张“多少融合一些”（老马）和“何必曰‘绝’”（老景）了！你们也居然浇我凉水、扯我后腿了！
4	006.怪定义四则.txt	5	自己没有建筑，却说别人房子是违章建筑的人。	历史家——自己盖不成房子，却要拆别人的房子的人。“自己没有建筑，却说别人房子是违章建筑的人。”（1960年12月2日夜又记。）
8	007.日记八则.txt	49	使之化为平和，或可为吾党之助	这是民国六七年间孙中山在上海写给某君的信，这该是一个多么重要的文件！凡是做为孙中山真正信徒的人，都该仔细反省反省你是否体味了这段容忍异己的“总理遗教”？对“实无所谓”“矜奇立异”的“少年之辈”，你是否采取了“与他辩论明白”的好手段？你是否采取了不耐烦不容忍的，“他种手段”？你是否“使之化为平和，或可为吾党之助”？你还是乱扣帽子，逼他激越走险，因而又增加了你们...
