file	line	matched_quote	previous_id	previous_book	previous_source	context
003.北京滥杀，台北滥情.txt	7	亦步亦趋	LAWLDH-022	文化论战丹火录	002.文化论战丹火录.txt:157-157	在北京方面，我指出它的特色是滥杀。不过，别忘了共产党的滥杀，是跟国民党学的。国民党清共之日，所滥杀的人，在江面上全是浮尸、在蒋介石脚下全是人头。以徐复观为例，他当年就被当成共产党绑赴法场。一个说法是：当时死刑犯有名册，十行纸上每页十行，每行十名，因为死刑犯太多，执行时来不及一名名勾勒点决，只好用朱笔在十行纸上一一杠过，代替一名名清点。一次杠到最后，执事者为了迷信的理由，留下最后一名不杀，正巧此人是徐复观，因而留下一命。徐复观的说法是：当时有朋友见到，驰告陶子钦解救，方得死里逃生。逃生后摇身一变又成了军法官，列入杀人阶级，有一天看到老少死刑犯列队绑赴法场，一十七八岁男孩子一言不发，只频频回头朝军法官望去，徐复观天良发现，乃洗手不干。从这一抽样里，国民党怎样杀人示范，共产党安得不亦步亦趋哉？
003.北京滥杀，台北滥情.txt	7	亦步亦趋	LASXQA-073	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:313-313	在北京方面，我指出它的特色是滥杀。不过，别忘了共产党的滥杀，是跟国民党学的。国民党清共之日，所滥杀的人，在江面上全是浮尸、在蒋介石脚下全是人头。以徐复观为例，他当年就被当成共产党绑赴法场。一个说法是：当时死刑犯有名册，十行纸上每页十行，每行十名，因为死刑犯太多，执行时来不及一名名勾勒点决，只好用朱笔在十行纸上一一杠过，代替一名名清点。一次杠到最后，执事者为了迷信的理由，留下最后一名不杀，正巧此人是徐复观，因而留下一命。徐复观的说法是：当时有朋友见到，驰告陶子钦解救，方得死里逃生。逃生后摇身一变又成了军法官，列入杀人阶级，有一天看到老少死刑犯列队绑赴法场，一十七八岁男孩子一言不发，只频频回头朝军法官望去，徐复观天良发现，乃洗手不干。从这一抽样里，国民党怎样杀人示范，共产党安得不亦步亦趋哉？
004.双城外记.txt	9	死者已矣	LASXQA-162	为中国思想趋向求答案	006.论“处女膜整形”.txt:355-355	另一个可悲的故事是陈又亮从美国打电话来告诉我的。他说在北京二十二楼，就是部长副部长级等高干住的楼房，这回遭遇了池鱼之殃，流弹射杀了八楼的一位三十岁的家属。可是家里人首先做的事，却是敲门找来对门的民政部长作证，证明死者纯系在家被误杀，并非上街搞反革命活动而被杀。——死者已矣，可是政府不可误会生者，而剥削生者的权益也。
007.大风起兮.txt	13	数典忘祖	LASXQA-032	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:95-95	四、他提醒人们，学潮有美国介入。——“美国的可恶还是可以谅解的，因为没有一个帝国主义愿见中国强大，而最令人痛心疾首者，还是国家干部的贪污腐化、知识分子的愚昧无知不识大体，和台湾国民党数典忘祖甘做美国走狗，千方百计阻扰中国走向繁荣昌盛。”
008.共产党饶你，我不饶你.txt	3	大义灭亲	LABBZ-024	波波颂	011.呜呼新女性.txt:5-5	我女儿的外公——河南的王光临先生，年前郁郁死去，死时八十多岁，已属长寿，为何郁郁呢？因为他在开放探亲以后，仍不敢回家乡。他在家乡，官拜少将，为了革命，杀人无算。他在河南，地位一如蒋经国在江西的专员职务，生杀予夺，不在话下。为了革命的需要，连他的小舅子都被当成共产党杀掉，其大义灭亲气派，由此可见。逃到台湾后，王少将落魄，下放做台北县南港成德国小校长，大才小用矣！有一次为了接我女儿回来，与他发生冲突，他气得在电话中大骂：“你是共产党！共产党！共产党！”河南土话中党字发平声而不发仄声，听来每逢党字出口，都是男高音，闻之尤觉恐怖。我想，他老先生在河南杀共产党，恐怕认定标准，就是这样从宽录取的。他在台湾，如果有河南专员万分之一的权力，我早就被当成共产党杀了。
008.共产党饶你，我不饶你.txt	3	大义灭亲	LASXGJ-139	上下古今谈	050.如果爸爸犯了罪.txt:19-19	我女儿的外公——河南的王光临先生，年前郁郁死去，死时八十多岁，已属长寿，为何郁郁呢？因为他在开放探亲以后，仍不敢回家乡。他在家乡，官拜少将，为了革命，杀人无算。他在河南，地位一如蒋经国在江西的专员职务，生杀予夺，不在话下。为了革命的需要，连他的小舅子都被当成共产党杀掉，其大义灭亲气派，由此可见。逃到台湾后，王少将落魄，下放做台北县南港成德国小校长，大才小用矣！有一次为了接我女儿回来，与他发生冲突，他气得在电话中大骂：“你是共产党！共产党！共产党！”河南土话中党字发平声而不发仄声，听来每逢党字出口，都是男高音，闻之尤觉恐怖。我想，他老先生在河南杀共产党，恐怕认定标准，就是这样从宽录取的。他在台湾，如果有河南专员万分之一的权力，我早就被当成共产党杀了。
008.共产党饶你，我不饶你.txt	3	大义灭亲	LAWSTM-031	我是天安门	019.读《毛岸英给表舅的一封信》.txt:35-35	我女儿的外公——河南的王光临先生，年前郁郁死去，死时八十多岁，已属长寿，为何郁郁呢？因为他在开放探亲以后，仍不敢回家乡。他在家乡，官拜少将，为了革命，杀人无算。他在河南，地位一如蒋经国在江西的专员职务，生杀予夺，不在话下。为了革命的需要，连他的小舅子都被当成共产党杀掉，其大义灭亲气派，由此可见。逃到台湾后，王少将落魄，下放做台北县南港成德国小校长，大才小用矣！有一次为了接我女儿回来，与他发生冲突，他气得在电话中大骂：“你是共产党！共产党！共产党！”河南土话中党字发平声而不发仄声，听来每逢党字出口，都是男高音，闻之尤觉恐怖。我想，他老先生在河南杀共产党，恐怕认定标准，就是这样从宽录取的。他在台湾，如果有河南专员万分之一的权力，我早就被当成共产党杀了。
012.美国违反人权记录大曝光.txt	19	以子之矛，攻子之盾	LAYTAS-056	李敖议坛哀思录	005.为何起了怪书名？.txt:17-17	北京《人民日报》继钱其琛的谴责之后又借“答读者”之方式公布清单，确属对“伪善”还以颜色的空前壮举。盖“美帝”的确伪善，北京这次“以子之矛、攻子之盾”，弄得“山姆叔叔”尴尬之至，着实令国际人心为之一快。
015.魏德迈“客观”吗？.txt	5	盖棺论定	LAWC2-132	李敖文存二集	009.过早的答案.txt:139-139	《自由时报》登：“有中华民国长期友人之称的魏德迈将军，17日在华盛顿辞世，享年九十二岁。盖棺论定，魏德迈在历史的评价如何？淡江大学美国研究所所长李本京认为，魏德迈是个客观有风度的职业军人，他既不为共产党，也不为国民党，而是真正为中国人民的福祉着想，对于战时的中国有不可否认的贡献。……魏德迈在二次大战期间曾经担任先总统的参谋长，在他前任的是史迪威，由于史迪威的个性和他对国民政府的成见，并不适宜和蒋合作。魏德迈继承了史的职务与蒋公合作融洽，主要原因就在他是一个客观、有风度的职业军人。由于中美关系在史迪威时代相当的不融洽，如果没有魏德迈，也许不会有改善的可能。……他对于中国问题的看法是全面性，而不是狭窄的观点。……”
015.魏德迈“客观”吗？.txt	5	盖棺论定	LAWLDH-044	文化论战丹火录	002.文化论战丹火录.txt:967-967	《自由时报》登：“有中华民国长期友人之称的魏德迈将军，17日在华盛顿辞世，享年九十二岁。盖棺论定，魏德迈在历史的评价如何？淡江大学美国研究所所长李本京认为，魏德迈是个客观有风度的职业军人，他既不为共产党，也不为国民党，而是真正为中国人民的福祉着想，对于战时的中国有不可否认的贡献。……魏德迈在二次大战期间曾经担任先总统的参谋长，在他前任的是史迪威，由于史迪威的个性和他对国民政府的成见，并不适宜和蒋合作。魏德迈继承了史的职务与蒋公合作融洽，主要原因就在他是一个客观、有风度的职业军人。由于中美关系在史迪威时代相当的不融洽，如果没有魏德迈，也许不会有改善的可能。……他对于中国问题的看法是全面性，而不是狭窄的观点。……”
016.简体字与“为匪宣传”.txt	7	青出于蓝	LASXQA-084	为中国思想趋向求答案	003.我要继续给人看看病.txt:375-375	另一个笑话是，行政院新闻局以用“简体字”为由，扭人送官，殊不知用简体字，又算得上什么罪状？何况1935年的国民党教育部，就公布了第一批简体字三百二十四个清单，这还是经国民党中央政治会议通过的，中共搞简体字，乃师国民党之故技而青出于蓝耳！行政院新闻局既无知又大惊小怪，所以笑话连台，邵玉铭真该下台了！
018.恶心到大陆去了.txt	13	与人为善	LAMR-087	李敖回忆录	020.前程（1997-·62岁以后）.txt:35-35	可是，台湾的三毛呢？却身怀巨金、身着华服，云游五十五个国家，却美其名曰“三毛流浪”；置自己同胞穷困而不言、而一毛不拔，却美其名曰关心非洲；置国民党祸国殃民于不问，却美其名曰“爱国家”“爱领袖”……这样子整天带领病态的群众，走入逃避现实、风花雪月的世界，还美其名曰三毛三毛，对当年那位苦难中的三毛说来，实在是一种亵渎和侮辱。张乐平先生与人为善，竟被这种文化女骗子僭窃作弄，我实在看不过去，我必须点破拆穿，给大家看！
018.恶心到大陆去了.txt	13	与人为善	LAFLZ-051	李敖风流自传	201.帮孟大中伪造文书.txt:3-3	可是，台湾的三毛呢？却身怀巨金、身着华服，云游五十五个国家，却美其名曰“三毛流浪”；置自己同胞穷困而不言、而一毛不拔，却美其名曰关心非洲；置国民党祸国殃民于不问，却美其名曰“爱国家”“爱领袖”……这样子整天带领病态的群众，走入逃避现实、风花雪月的世界，还美其名曰三毛三毛，对当年那位苦难中的三毛说来，实在是一种亵渎和侮辱。张乐平先生与人为善，竟被这种文化女骗子僭窃作弄，我实在看不过去，我必须点破拆穿，给大家看！
018.恶心到大陆去了.txt	13	与人为善	LABBZ-047	波波颂	018.论“向将军道歉”.txt:75-75	可是，台湾的三毛呢？却身怀巨金、身着华服，云游五十五个国家，却美其名曰“三毛流浪”；置自己同胞穷困而不言、而一毛不拔，却美其名曰关心非洲；置国民党祸国殃民于不问，却美其名曰“爱国家”“爱领袖”……这样子整天带领病态的群众，走入逃避现实、风花雪月的世界，还美其名曰三毛三毛，对当年那位苦难中的三毛说来，实在是一种亵渎和侮辱。张乐平先生与人为善，竟被这种文化女骗子僭窃作弄，我实在看不过去，我必须点破拆穿，给大家看！
021.为“反共义士”进一解.txt	11	觚不觚。觚哉？觚哉？	LAJYLP-025	教育与脸谱	002.师道与是非.txt:103-103	在《论语》中，圣人提出一个问题，他怀疑的问：“觚不觚。觚哉？觚哉？”翻成山东白话，他是说：“觚是有六个角的酒坛呵！现在觚没有六个角了哇！俺倒要问问：这是啥子觚呀？这是啥子觚呀？”这是孔夫子的“正名主义”。这个主义的特色是：使A恰如A，B恰如B，使万物各得其分，觚要觚、君要君、臣要臣、父要父、子要子；觚不要不觚而觚，君不要不君而君，臣不要不臣而臣，父不要不父而父，子不要不子而子；觚而不觚者，“觚哉”？君而不君者，皇帝哉？臣而不臣者，大臣哉？父而不父者，老子哉？子而不子者，小子哉？……如此类推，可得下式：“反共义士”而不“反共”也不“义士”者，“反共义士”哉？
021.为“反共义士”进一解.txt	35	大哥莫话小弟	LAWC-160	李敖文存	017.《左舜生选集》序.txt:15-15	“大哥莫话小弟”
021.为“反共义士”进一解.txt	35	大哥莫话小弟	LACW-162	李敖全集	034.被歪曲的革命家.txt:157-157	“大哥莫话小弟”
021.为“反共义士”进一解.txt	35	大哥莫话小弟	LAWSTM-006	我是天安门	002.“谢谢你，帝国主义！”.txt:5-5	“大哥莫话小弟”
