score	file	line	text	context
5	《郑南榕研究》目录.txt	32	南榕，让你看家	029.“南榕，让你看家”
5	《郑南榕研究》自序.txt	3	以国家兴亡为己任，置个人死生于度外	郑南榕生在1947年9月12日，死在1989年4月7日，活了四十二岁。他自焚死后，我总想印行一本《郑南榕研究》，来纪念这位真正“以国家兴亡为己任，置个人死生于度外”的朋友。如今半年下来，我终能如愿。书成之日，我临文作序，在哀挽之中，也不无欣喜。
5	《郑南榕研究》自序.txt	5	障百川而东之，回狂澜于既倒	我常说，南榕是我的小弟、小兄弟、小老弟，因为他“追随”我最久，达二十一年之久。南榕活了四十二岁，其中一半时间，跟我有程度深浅的“追随”关系，这种关系，不是自以为是南榕的朋友所能赶过的，更不是他死后冒出来的大量知己、同志、使徒和送丧者所能企及的。我说这话，重点并不在我和南榕相识之久远在他人之上；而在我和南榕相知之深远在他人之上。也就正凭了这种生死交情，使我在生...
3	《郑南榕研究》自序.txt	9	在这个蔑视自由的小岛上，自由、百分之百的自由，从来没有过。李敖先生个人力争自由的成绩是第一名	在我和南榕携手“搞起杂志”的时候，我们争取的，是言论自由。这在南榕亲笔的创刊号，第一篇《言论自由第一优先》文中，已经宣示得十分明白。南榕虽然指出“在这个蔑视自由的小岛上，自由、百分之百的自由，从来没有过。李敖先生个人力争自由的成绩是第一名”，但在我看来，他在这方面的努力，却后来居上。我认为，南榕一生最大的功绩，是他在争取百分之百的言论自由上。至于后来从事争取...
4	《郑南榕研究》自序.txt	11	为理念去死，无疑是高贵的。但为真实的理念去死，那就更高贵了！	美国思想家孟肯（H. L. Mencken）说得好：“为理念去死，无疑是高贵的。但为真实的理念去死，那就更高贵了！”（To die for an idea：it is unquestionably noble. But how much nobler would it be if men died for ideas that were true.）我始终相...
5	《郑南榕研究》自序.txt	55	欢送政论家，欢迎思想家	因此从本期开始，李敖先生正式辞去本刊“总监”的挂名。让我们“欢送政论家，欢迎思想家”，希望李敖先生的思想史大作能够早一日问世。
5	001.党外·党内·性.txt	81	道是刘三，说什么汉高祖！	□汉高祖刘邦做了皇帝以后，回到家乡很神气。元曲里头有一段描写他：“道是刘三，说什么汉高祖！”意思是说：根本就是小流氓刘三嘛，以前老是欠酒钱、菜钱、花生米钱的人，怎么一变而成什么汉高祖了。
3	001.党外·党内·性.txt	83	大有为政府	国民党就像是这样子。国民党根本就是一个莫名其妙的党、一个胡作非为的党。到了台湾，忽然摇身一变，变成“大有为政府”了，要“跟民众站在一起”了，好像过去那些乌烟瘴气的事情都烟消云散了，并且把它的历史延伸到九十年之久了。变成国民党的革命史后，还把过去那些与它不相干的别人的革命史，都变成他们的。我觉得这太荒谬了，所以我要查清楚到底是怎么一回事，刘三就刘三，即使今天成...
3	001.党外·党内·性.txt	83	跟民众站在一起	国民党就像是这样子。国民党根本就是一个莫名其妙的党、一个胡作非为的党。到了台湾，忽然摇身一变，变成“大有为政府”了，要“跟民众站在一起”了，好像过去那些乌烟瘴气的事情都烟消云散了，并且把它的历史延伸到九十年之久了。变成国民党的革命史后，还把过去那些与它不相干的别人的革命史，都变成他们的。我觉得这太荒谬了，所以我要查清楚到底是怎么一回事，刘三就刘三，即使今天成...
4	001.党外·党内·性.txt	113	学问成家数	在写了多一点的时候，难免会有一些可读性的高低差距，不过我认为我最低的，还是比别人最高的好，尤其是由“面”来看的时候。我记得艾森豪威尔说过：所有的将军都会发生错误，都会打败仗，可是好的将军错误发生得少。像我这样的好作家，可读性都会高，水准都比较好。或许偶尔会有点出入，但是比例较低。至于说别人的品质，我觉得很多看法都是不公平的，譬如说他们批评胡适学问很博但是不精...
