file	line	text
001.1990年4月.txt	13	三、定稿以每天二千字为下限，上限不拘。每天分四类各写五百字以上（每天九至五点八小时写《北京法源寺》五百字、《上山·上山·爱》五百字；五点半到八点半三小时写信或杂文五百字；八点半到十二点半四小时写思想史五百字。以上十五小时中，含午晚餐、运动、洗澡等在内）。
001.1990年4月.txt	23	你的《走过台湾》（或《走过历史》）评论集子，很想拜读，但是出于“世风日下”，读书人口大量流失，出版社这边，不但赔得无法付稿费或版税，甚至要作者包销一千册，方能勉强代为出版。所以，我建议你还是找其他出版社为妥。——要作者包销，的确不近情理，但要出版社一赔再赔，也不近情理（除非出版社是报阀之类开的）。
001.1990年4月.txt	25	你在1989年2月14日《台湾时报》上那篇《出世与入世》，见解不从俗、不阿世，我很欣赏，你说：
001.1990年4月.txt	29	又说：
001.1990年4月.txt	43	小屯冒充静宜女生造假贺卡于信箱中。卡上写道：“李先生：自从那天听了您的演讲之后，我就对您一直念念不忘，本来我的偶像是马英九先生，但见了您之后，才发现马英九的浅薄，您的神采飞扬、意气风发、辩才无碍、潇洒自得，处处皆在马英九之上，所以您才是我的真偶像，所谓少女情怀总是诗，您的身影已深深的烙在我的脑海里了，终于禁不住思念的苦闷，壮起胆子写信给您。我知道您喜欢年轻貌美的女孩，而我今年二十岁（江苏省吴县人）身高一六八公分、体重五十公斤，同学们都说我长得有点像林青霞+彭雪芬，所以我自忖条件还不错，才有胆子写信给您啊！只要您肯见我一面，一定不会失望的！我衷心期待着。电话：（04）2871054转401室。”
001.1990年4月.txt	49	李怡寄来《九十年代》内销酒会请帖，我当然不理这种人。办杂志办到勾结国民党，真可耻也！
001.1990年4月.txt	51	林洋港昨天说：“总统决定我担任什么工作，我就遵从。人事布局上需要我退休下来，我也很愿意。”这种以狗自居的国民党司法院长，全无个人意见与个性，不知其无耻也！
001.1990年4月.txt	55	整日在四五楼，决定先写完《上山·上山·爱》，三个月（7月25日前）写完，这样集中完工，可较有具体成绩。
001.1990年4月.txt	57	中仪嫂说，《中央日报》通知她，广告拒登。在国民党垄断媒体下，真是受尽了窝囊气。石永贵这些党棍，真可恶之至也！
001.1990年4月.txt	65	5点40分，谢小姐等在车站碰面，去逢甲演说《逢甲甲与乙》，场面热烈，一如在清华演说（七点到九点一刻）。
001.1990年4月.txt	81	聪敏自美来电，要我同意他转载《背影》。
002.1990年5月.txt	7	下午奥瑞公司杨玲伟来签制作《女人女人》录音带约。小苏探监返北，来小坐。
002.1990年5月.txt	33	夜中仪嫂来电说《中央日报》广告组打电话给她，说要退钱，她说不要急，要打官司呢！
002.1990年5月.txt	41	企祥昨来电说：“民主女神号”必有KMT背后出钱，因外国人手面小气，不会花大钱的。今日TIME杂志发出消息，KMT果花了一百五十万美金！
002.1990年5月.txt	65	挂号来件均收到，《司法的故事之一》我本已发下，打出后，编辑部反应说过分与前发者重复，所以决定只刊前发者于《千秋评论》第一〇五期。
002.1990年5月.txt	67	《走过台湾》稿本亦同时挂号奉还。出版社赔累，实无余力出版大作，务请谅解。
002.1990年5月.txt	113	五点半到6点50，讲《中台病不病》。
002.1990年5月.txt	149	今天《自立晚报》有蔡同荣写《长跑对我的影响》，说：“长跑是我维持二十年的老习惯，每天至少跑三英里路（五公里）以上。……1982年夏天，我岳父由台湾来访，有一天他看我在炎炎夏日里长跑，就对内人说我过着很可怜的生活：不喝汽水、不喝茶、不喝咖啡、不喝酒且不抽烟，老是跑得满身大汗。其实，他哪晓得长跑是我人生的一大享受。每当夕阳西下，跑完了十几圈运动场后，筋疲力尽，懒洋洋地在操场散步，面对阔野寂静的四方，常会令我忘了繁杂的世界而进入到另一个安详的心境。”此公“五不”项目比我还少，但长跑胜于我。
002.1990年5月.txt	169	段晨来电，说已登出《李敖天地》广告。
002.1990年5月.txt	187	在安和路看到《现代姐弟图》——国中女生手拉国小弟弟上学，一路拉着。
002.1990年5月.txt	191	《自由时报》重开辩论，今日来传票。
002.1990年5月.txt	193	老段笑谓：“并非你文章写得好，而是只有在我《世界论坛报》上才能看到。所以大家才要看呀！《联合报》上根本没你的文章，还不是有一百万人在看《联合报》！”我说：“《联合报》没有我文章，我的文章登《千秋评论》登了八年，其间没有《世界论坛报》，还不是一样，可见你的报是多余的。——你自己个人自大就好啦，你的报别自大啦！”两人大笑。
002.1990年5月.txt	205	《香港开放杂志》也在台发行了，金钟以请帖来，我不去也。
002.1990年5月.txt	215	午后1点到3点在台中一中讲《自由人与桎梏人》。
002.1990年5月.txt	237	严家其接受张小燕电视访问，紧张得左手直抓椅套，张小燕说：你把我们的椅套都抓破了。
002.1990年5月.txt	265	出告《自由时报》庭。
002.1990年5月.txt	325	控《自由时报》在七庭开庭。除被告吴阿明、颜文闩外，跑来三个证人来顶罪。送十一庭丁林玉贵书，他每月只赚一万二千元。碰到维桢。去天龙，碰到沈荣裕、小郭。
003.1990年6月.txt	75	上午开控《自由时报》庭，吴阿明与我小聊。开庭时刘志聪说颜文闩是总编辑，颜竟不敢承认。
003.1990年6月.txt	77	陈良埙来，我劝他写《随从参谋谈孙立人》一书。
003.1990年6月.txt	87	6点50分在师大分部讲《明天未必会更好》两小时。
003.1990年6月.txt	107	饭后去新光华商场，买到《观察》全部。
003.1990年6月.txt	127	昨《今日报》上报导我上节目事。
003.1990年6月.txt	151	《联合报》登出两种版面。
003.1990年6月.txt	155	午后台视杨顺美、吴祥三来，《联合报》陈建宇再来。华视陈惠敏、薄征宇来。
003.1990年6月.txt	157	夜与高伯母、信郑、信疆晚饭。后《中时晚报》刘台平来访。
003.1990年6月.txt	183	苏洪夜哭啼来电，我劝她说：我说《中国时报》登出她彩色照片就值回票价，她听了，说心情已开朗。
003.1990年6月.txt	185	赵宁今晚在张小燕《今晚有约》节目中，说他羡慕李敖先生关起门来不见人，自己想出自己的世界。
003.1990年6月.txt	197	午曾谁芬（其兄叫谁我，广西人，东吴中研所）与易介文（南京，1964生，曾任宪兵）请于六品，力劝我不要应甄妮之请（今日《中国时报》甄妮放出消息云）。
003.1990年6月.txt	201	陈惠敏电约说华视黄经理新生（高中时每月等《文星》看）请下周一吃饭。
003.1990年6月.txt	209	《世界论坛报》：
003.1990年6月.txt	215	当时很多人很恨他，但是还没有恨到非把他关起来坐牢不可，然而不巧他却认识一个发表《台湾自救宣言》的彭明敏。由于此一“宣言”的文章，写得不错，以致情治单位错认为该文是出自李敖的手笔，起码也经他“润饰”过。
003.1990年6月.txt	227	《中国时报》说甄妮泪洒影棚，说：“据制作单位表示，上周首集与中视《女人女人》对垒失利，主要原因是《女人女人》上周邀请的李敖太强，有鉴于此，《甄妮会客室》自本周起也将改走煽情路线，昨天录完‘未婚妈妈’后，同时还录‘外遇’，下周将录‘校园性生活’及考虑邀请李敖与甄妮两位大男人、大女人谈‘两性平等’，企图以激烈的话题吸引观众。”
003.1990年6月.txt	253	今日《中国时报》：
003.1990年6月.txt	257	《今晚有约》为两性关系激烈辩论
003.1990年6月.txt	259	【记者卢悦珠报导】作家李敖与李昂最近成为三个谈话性节目的“新宠”，昨日华视的带状节目《今晚有约》就又邀了他们两人上节目，谈他们对爱情、婚姻，以及新女性与新男性之间关系的看法，由于两人观点几乎“南辕北辙”，找不出什么共通点，再加上两人言辞犀利，竟使《今晚有约》出现难得一见的“唇枪舌剑”的激烈场面。
003.1990年6月.txt	261	《今晚有约》节目以往不论邀的是政要人物或是知名艺人，谈话内容都是偏向温馨感性的一面，没想到首度邀“作家”露面，就领教作家的谈话功力。
003.1990年6月.txt	271	《大成报》：
003.1990年6月.txt	275	李敖李昂25日《今晚有约》
003.1990年6月.txt	277	【记者李云鑫台北报导】华视《今晚有约》昨（21）日特别请到“大男人主义”李敖，及“大女人主义”李昂两大作家对谈，在以文学创作为题的谈话中，也加入了不少个人观念及兴趣等方面的话题讨论。
003.1990年6月.txt	303	小屯说今日《联合报》登出中视约我主持节目消息，翻开一看，果然。电视台空气战有趣哉！
003.1990年6月.txt	307	巴戈《就在今夜》节目上周即约我，今又再约，我规避之。
003.1990年6月.txt	325	回熊怡然电（《今晚有约》）。
003.1990年6月.txt	327	回吴月虹电（《就在今夜》），拒做短时谈访。
003.1990年6月.txt	329	《首都早报》：
003.1990年6月.txt	331	《文汇报》否认中共导演侯德健返台、揶揄侯氏为增加政治筹码自我判刑
003.1990年6月.txt	333	【记者戴维香港报导】香港亲中共的《文汇报》6月25日发表一篇文章，批驳侯德健抵台湾后的有关言论，斥之托词太离谱，漏洞百出，并否认是中共安排侯德健偷渡台湾的。
003.1990年6月.txt	363	上午10时《蜜兰生活杂志》杨维莉、江易玲、李俊贤、张世杰来访问。
003.1990年6月.txt	381	台视《甄妮会客室》约上节目。
003.1990年6月.txt	391	《今晚有约》送礼来。
004.1990年7月.txt	17	李子谅约《台中时报》广场讲演。谢绝。
004.1990年7月.txt	19	童毅钧约上《欢乐周末派》。谢绝。
004.1990年7月.txt	135	王宏洋电说《北京青年报》刊出我写严侨文。此报销路四百五十万份。
004.1990年7月.txt	187	回电《中国时报》吴嘉苓。
004.1990年7月.txt	195	与小屯去“故宫”看《赤壁赋》、《寒食帖》、宋四家字。
004.1990年7月.txt	211	公司自港来三小顾客：《星岛日晚报》记者朱庆澜、《香港时报》记者郑秀韵、实习记者黄桂香。
004.1990年7月.txt	235	台视昨今播出我在《甄妮会客室》内容不同的广告。
004.1990年7月.txt	249	复电许秀凤，确定《动脑以外还要动什么》为题。
004.1990年7月.txt	251	三年（？）未看电影，下午与小屯看了一场《猎杀红色十月》。
004.1990年7月.txt	255	夜《甄妮会客室》播出访问。黄艺之、曾谁芬等来电。
004.1990年7月.txt	277	夜与《环球日报》许铭文（许策）通电。
004.1990年7月.txt	281	阿胜来。说宋英、傅正他们宁使《雷震全集》不全，也不收入李敖手中的雷震资料。
004.1990年7月.txt	285	《民众日报》：
005.1990年8月.txt	15	《联合报》：
005.1990年8月.txt	17	被质疑替彭明敏英译《台湾人民自救宣言》、连战：头一次听到这种说法
005.1990年8月.txt	19	【记者赖淑姬雾峰报导】台湾省主席连战昨天否认曾帮他的老师彭明敏翻译《台湾人民自救宣言》。他回答省议员周慧瑛质询时说：“我头一次听到这种说法。”
005.1990年8月.txt	21	周慧瑛说，坊间最近有一本彭明敏回忆录，名为《自由的滋味》，书中提到彭当年主张台独所写的《台湾人民自救宣言》，是由他当时在美国留学的学生连战替他翻成英文，广为宣传。
005.1990年8月.txt	25	连战回答时说，他就读台大三年级时，彭明敏是他“国际公法”的老师，彭明敏回忆录他在报章上看过节录刊登的部分，不知有牵涉到他本人的内容，有关他曾翻译《台湾人民自救宣言》并为台独宣传的传闻，他说：“我没有参加、也没有做过这样的事，我头一次听到这种说法。”
005.1990年8月.txt	27	对于周慧瑛所问，如果中共对他“统战”，他的立场会不会转变一事，连战说：“假设性的问题，我没办法回答。”他说，爱国、爱乡、爱民是大家共同的理想，他身为台湾人民的一分子，一定尽全力贡献自己，同时他身为中华民国的官员，也一定依法做事。
005.1990年8月.txt	29	据了解，彭明敏《自由的滋味》一书，本文内容并无涉及连战之处，但书中所附李敖谈彭明敏的访问稿中，有李敖指《台湾人民自救宣言》英文为连战所翻译的说法。
005.1990年8月.txt	37	《新新闻》约访连战事，我拒之。
005.1990年8月.txt	83	回《联合报》曹韵怡电。
005.1990年8月.txt	105	曹韵怡索照，请佳真送到《联合报》。
005.1990年8月.txt	119	世杰子女对生平述略有意见，我说可以不用，不宜修改，并说此文我收回登《千秋》可也。
005.1990年8月.txt	127	控《中央日报》于台北市政府、新闻评议会。
005.1990年8月.txt	129	《中国时报》：
005.1990年8月.txt	163	《环球日报》李忠道通话。
005.1990年8月.txt	177	杨世彭来电约看《不可儿戏》，我谢绝。
005.1990年8月.txt	233	《民众日报》：
005.1990年8月.txt	235	《民进周刊》不堪赔累决定停刊
005.1990年8月.txt	237	《全民论坛》近日却紧锣密鼓筹备，在全新经营观念下企图开创言论新纪元
005.1990年8月.txt	239	【台北】在民进党圈历史颇为悠久，也颇具代表性的《民进周刊》，本周在内部人员不堪赔累之下，终于正式决定停止，这是最后一本休刊的在野政论杂志，为长达数年的“党外杂志”阶段谱下最后的休止符。
005.1990年8月.txt	241	不过据了解，一本由FAPA台湾总会长许荣淑所筹办的《全民论坛》周刊，却在近日进行紧锣密鼓的筹备作业，预计在全新经营观念之下，该刊将一脚踏过过去党外政论周刊所带来的瓶颈与阴影，企图为新的政党对抗时代开创言论新纪元。
