score	file	line	text	context
3	001.2000年4月11日.txt	35	与高雅生活无关的放浪本能生活	□记：为准备这次采访，我特意看了些资料，比如瑞典文学院一位院士写的《诺贝尔文学奖内幕》就讲它的评选不是单纯看一部作品，好象还含有对候选人整体的评价。比如托尔斯泰，这个有着不朽创作的大师，却因为他的“文化的敌人和偏见”以及他本人所做的“与高雅生活无关的放浪本能生活”的辩解而一再落选。
4	002.2000年4月12日.txt	41	靠小说笔触来说故事的也好，纠缠形式的也罢，其实都难挽回小说的颓局。	□记：从文学技巧的角度来看，《北京法源寺》和人们通常对小说的要求很不一样，强烈表达思想远超过其它文学性要素。在后记里您也表示“相信小说的前途只有加强仅能由小说来表达的思想”，而“靠小说笔触来说故事的也好，纠缠形式的也罢，其实都难挽回小说的颓局。”
3	002.2000年4月12日.txt	41	相信小说的前途只有加强仅能由小说来表达的思想	□记：从文学技巧的角度来看，《北京法源寺》和人们通常对小说的要求很不一样，强烈表达思想远超过其它文学性要素。在后记里您也表示“相信小说的前途只有加强仅能由小说来表达的思想”，而“靠小说笔触来说故事的也好，纠缠形式的也罢，其实都难挽回小说的颓局。”
5	003.2000年4月13日.txt	7	表现出来的是金刚怒目，骨子里是菩萨低眉	□记：说起您的文字风格，最突出的恐怕还得数“骂”了？您自己表示过：“表现出来的是金刚怒目，骨子里是菩萨低眉”。我不明白，干嘛非得采用“骂”的方法呢？同样的道理，温和地说就不行吗？
8	003.2000年4月13日.txt	21	一出道就是流氓，靠打天下起家	□记：您曾说过“一出道就是流氓，靠打天下起家”，又说“狂气、流气、义气、勇气形成李敖的综合体”，那三“气”都不难理解，可是“流氓气”究竟该作何解？
8	003.2000年4月13日.txt	21	狂气、流气、义气、勇气形成李敖的综合体	□记：您曾说过“一出道就是流氓，靠打天下起家”，又说“狂气、流气、义气、勇气形成李敖的综合体”，那三“气”都不难理解，可是“流氓气”究竟该作何解？
5	003.2000年4月13日.txt	25	争不到一时，也争不到千秋	我是相信“争不到一时，也争不到千秋”的。那么就要“哗众取宠”，也就是引起大家注意，让大家喜欢。这也是常常让我陷入苦恼的问题。
8	003.2000年4月13日.txt	27	情欲信，词欲巧	我骂人是很讲技巧的，以证据骂人，是靠丰富的资料来骂，我是“情欲信，词欲巧”。
8	003.2000年4月13日.txt	39	我第一是文学家，第二是诗人，第三是历史学家	“我第一是文学家，第二是诗人，第三是历史学家”
3	003.2000年4月13日.txt	77	惟上智与下愚最难移	□记：最后一个问题：书中说您在书里写“惟上智与下愚最难移”。那么您……
3	004.2000年4月14日.txt	57	我本来认为，国民党当执政党，知识分子应该帮助她救国救民，但是我加入国民党后，国民党没有改好，我也一脚踩在泥里。	李敖：至少在中国没有。中国政治很残忍，中国政治不但没有女人的角色，也没有知识分子的角色。我记得很清楚，叶公超被蒋介石赶下来，被管制出境，他跟我讲了一段话：“我本来认为，国民党当执政党，知识分子应该帮助她救国救民，但是我加入国民党后，国民党没有改好，我也一脚踩在泥里。”
4	007.2000年4月19日.txt	19	此情不渝、据理力争、依法解决。	李敖：她新书发表会时，还发稿子到中央社说，她觉得跟李敖还有缘，她写书骂我以后，当天晚上还梦到跟我在做爱。丁乃竺告诉我，胡因梦跟我分手18年，本来要心平气和写回忆录，但是看了《李敖回忆录》，看到我都在骂她，她才回骂。对于胡因梦，我是“此情不渝、据理力争、依法解决。”
5	008.2000年4月20日.txt	71	近代史研究所暨欧美研究所联合大楼	中央研究院有一幢三层楼房，正式的名称叫做“近代史研究所暨欧美研究所联合大楼”，简称近美大楼，属于中研院内部的一个单位——调查研究工作室使用。由于梁柱龟裂，外表“看起来”不甚牢靠，因此，大地震过后，工作室的职员，一遇余震，纷纷夺门而出，内心恐惧万分。该单位于是向院方反应，希望能赶紧处理这个问题，否则宁愿在外搭帐棚办公。
3	008.2000年4月20日.txt	73	提前报废拆除	事实上，中央研究院在1999年（民国八十八年）8月25日，也就是地震发生的十七天前，已先知先觉的以总务字8810081421号公函（图1），向总统府秘书长去函请示，基于安全考量，拟将近美大楼“提前报废拆除”。不过，根据这封公文，我发现了两大疑点：一、依据审计部公布的政府财物分类标准，建筑物使用年限为六十年，近美大楼才使用了十七年，为何会“提前报废”？二、所谓...
3	008.2000年4月20日.txt	73	提前报废	事实上，中央研究院在1999年（民国八十八年）8月25日，也就是地震发生的十七天前，已先知先觉的以总务字8810081421号公函（图1），向总统府秘书长去函请示，基于安全考量，拟将近美大楼“提前报废拆除”。不过，根据这封公文，我发现了两大疑点：一、依据审计部公布的政府财物分类标准，建筑物使用年限为六十年，近美大楼才使用了十七年，为何会“提前报废”？二、所谓...
3	008.2000年4月20日.txt	73	基于安全考量	事实上，中央研究院在1999年（民国八十八年）8月25日，也就是地震发生的十七天前，已先知先觉的以总务字8810081421号公函（图1），向总统府秘书长去函请示，基于安全考量，拟将近美大楼“提前报废拆除”。不过，根据这封公文，我发现了两大疑点：一、依据审计部公布的政府财物分类标准，建筑物使用年限为六十年，近美大楼才使用了十七年，为何会“提前报废”？二、所谓...
6	009.2000年4月21日.txt	31	补强与拆除重建之效益评比	一年以后，怪事来了，1999年（民国八十八年）5月25日，陈鹏钦建筑师事务所致函近代史研究所，函中竟有贵所函嘱提出“补强与拆除重建之效益评比”云云等文字，令人不禁纳闷：不是明明已决定补强并委托建筑师设计了，怎么会出现补强与拆除重建效益评比呢？莫非本案决策已暗中发生了变化？（图5）（待续）（2000/4/21）
5	010.2000年4月24日.txt	35	一、放弃向原设计师及承造商诉讼求偿	问题是，“不再补强”究竟是什么意思？“拆”还是“不拆也不补”？两百多万补强设计费又怎么报销？两百多万这对李远哲院长说来当然不是大事（中央研究院的一宗命案，李远哲就赔了150万），但可苦了近代史、欧美两个研究所的所长，最后两位所长决定“会衔”致函李远哲（图7）表示：一、他们从“本院总务组陈复庆秘书八十八年3月29日签呈奉院长批示”的文件中，得知了院长决定“一、...
5	010.2000年4月24日.txt	35	二、不再补强	问题是，“不再补强”究竟是什么意思？“拆”还是“不拆也不补”？两百多万补强设计费又怎么报销？两百多万这对李远哲院长说来当然不是大事（中央研究院的一宗命案，李远哲就赔了150万），但可苦了近代史、欧美两个研究所的所长，最后两位所长决定“会衔”致函李远哲（图7）表示：一、他们从“本院总务组陈复庆秘书八十八年3月29日签呈奉院长批示”的文件中，得知了院长决定“一、...
